race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_party,ind_party_label,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MN-SEN,senate,MN,SEN,Peggy Flanagan,Michele Tafoya,DEM,REP,,DEM,9.78,83.7,16.3,Likely D,6.65,5.56,11.41,-0.09,0.0,-0.72,4.34,5.43,False,False,LIB,0,,0.0,Rebecca Whiting,LIB,Libertarian,1.75,0.0,,,0.0,confirmed,confirmed,44.95,40.96,6,5.67,0.314,6517348,5337942,1257,1058604,1372728,1257,1746564,7920529,5458744,3965545,0,2913200,2464154,257,177992,229000,0,7000,7878,0,0,294847,0,53.93,44.32,0.0,1228344,1009539,0,39861,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-12.97,9.7,90.3,Likely R,-21.48,5.56,-13.79,-0.11,2.62,-0.37,-23.15,10.18,False,False,IND,0,,0.0,Ty Pinkins,IND,Independent,3.54,0.0,,,0.0,confirmed,confirmed,39.49,45.44,2,-8.3,0.206,2384921,3825455,98038,847046,2535896,5352,2776014,98645,1537875,1759323,98301,351461,98642,64618,312330,1182050,0,25193,0,0,61083,60000,0,41.98,54.48,0.0,360835,468340,0,30430,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-26.36,0.1,99.3,Safe R,-13.86,5.56,-8.95,0.36,0.0,-1.01,-20.58,-5.78,False,True,IND,0,,0.0,Seth Bodnar,IND,Independent,24.91,0.6,,,0.0,confirmed,confirmed,25.0,42.73,8,-17.49,0.303,58829,1984861,3238151,21485,1450719,977779,5410157,3322855,37011,534142,2260371,18727,88310,369366,6627,639500,93050,6522,0,0,0,0,0,20.16,51.27,3.66,85090,216401,15448,105135,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,6.61,74.8,25.2,Lean D,-2.8,5.56,4.84,0.49,1.9,-0.3,-3.27,9.88,False,False,LIB,0,,0.0,Michael Dublin,GRN,Green,1.3,0.0,,,0.0,confirmed,confirmed,48.36,38.21,30,10.75,0.334,34975789,11272504,25276,20717567,3461698,10027,15714255,29224759,14258222,7810806,16990,4748620,1775437,655,820563,936330,1740,0,0,20000,0,46928,20000,51.62,45.21,1.87,2058226,1802838,74566,51837,3987467
NE-SEN,senate,NE,SEN,(No Democrat),Pete Ricketts,DEM,REP,REP,REP,-5.11,29.8,70.2,Lean R,-19.08,5.56,-5.83,-0.47,8.63,-0.48,-20.84,15.73,False,True,IND,0,,0.0,Dan Osborn,IND,Independent,46.36,29.8,,,0.0,,confirmed,47.0,46.63,4,-1.95,0.191,0,11233507,5751951,0,6910970,2421487,1728793,1732682,0,4809506,3393630,0,232136,2195423,0,1701815,139868,0,5295888,0,0,0,0,0.0,51.46,2.18,0,341214,14454,307343,663011
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.7,78.1,21.9,Likely D,0.04,5.56,9.59,0.64,4.2,-0.86,2.82,4.88,False,False,CON,0,,0.0,Edmond Laplante,CON,Constitution,0.5,0.0,,,0.0,confirmed,confirmed,44.86,42.84,20,3.19,0.3,15384657,4180252,0,4251918,3070033,0,2292268,7936460,11540323,1110715,0,4743838,507446,0,1106373,479000,0,0,0,0,0,0,0,53.58,45.92,0.0,309877,265564,0,2892,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,19.37,97.3,2.7,Safe D,8.31,5.56,20.07,4.13,1.88,0.19,5.63,13.75,False,False,OTH,0,,0.0,Joanne Kuniansky,OTH,Socialist Workers,2.14,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,18869341,27316,0,23060940,123,0,0,0,7000887,26297,0,8440493,7240,0,500530,650,0,0,4932,0,0,8782,0,58.41,39.45,0.0,1701824,1149509,0,62353,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,19.86,97.5,2.5,Safe D,8.35,5.56,19.86,3.16,1.67,1.12,6.14,13.71,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5626629,33525,0,4396754,11850,0,0,0,2443668,21675,0,1158566,1065,0,1738346,5000,0,0,0,0,0,0,0,59.93,40.07,0.0,387362,259015,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,0.55,52.8,47.2,Toss-up,-8.64,5.56,-1.94,0.43,1.39,-0.69,-11.31,11.86,False,False,LIB,0,,0.0,Greg Levy,IND,Independent,0.5,0.0,,,0.0,confirmed,confirmed,48.59,44.31,20,4.75,0.323,38566234,14360028,80348,16229741,9419311,25971,12212545,28747815,22336493,4940716,56132,13527788,1843640,37445,861223,2382560,0,0,0,0,0,0,0,49.23,48.7,1.57,1986859,1965118,63357,20178,4035512
OK-SEN,senate,OK,SEN,Jasmine Thomas,Kevin Hern,DEM,REP,,REP,-32.66,0.1,99.9,Safe R,-33.66,5.56,-35.04,-3.46,-2.78,-0.7,-34.95,2.29,False,False,LIB,0,,0.0,Ron Meinhardt,IND,Independent,4.0,0.0,,,0.0,confirmed,confirmed,25.0,49.0,1,-23.3,0.186,57159,9953579,8713,456,2491910,162,0,2428319,57639,7461669,8551,41107,132138,25,0,761500,0,0,5050000,188,0,0,0,31.44,61.94,2.62,344686,678966,28721,43849,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,22.58,98.7,1.3,Safe D,12.65,5.56,21.88,2.47,1.67,-0.46,14.89,7.69,False,False,IND,0,,0.0,Gary Lyndon Dye,LIB,Libertarian,4.68,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4540974,120760,0,6828404,28980,0,0,0,1979569,91781,0,1059223,34621,0,477520,11000,0,0,0,0,0,8156,0,55.56,35.08,4.68,873207,551449,73559,73559,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,24.83,99.3,0.7,Safe D,17.43,5.56,26.48,2.03,1.67,-0.2,14.16,10.67,False,False,IND,0,,0.0,Michael Anthony Bahry,IND,Independent,3.15,0.0,,,0.0,confirmed,confirmed,51.21,31.81,3,20.05,0.211,3381651,180468,5050,3093684,7569,2206,0,0,1876160,173238,2844,30579,69332,0,1140100,1600,0,0,1,5050,0,690,5050,60.45,36.4,0.0,217222,130806,0,11319,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Darline Graham,DEM,REP,REP,REP,-5.78,27.9,72.1,Lean R,-14.69,5.56,-6.71,1.23,1.59,-0.39,-18.12,12.34,False,False,IND,0,,0.0,Kasie Whitener,LIB,Libertarian,1.16,0.0,,,0.0,confirmed,confirmed,38.51,42.23,6,-3.69,0.313,10804040,346783,17264,4119295,251431,2607,392162,5236286,6684746,95351,14658,6474403,50733,2660,104955,47000,0,0,0,8389,1025357,0,894,45.68,51.29,1.87,814838,914814,33355,20691,1783698
SD-SEN,senate,SD,SEN,(No Democrat),Mike Rounds,DEM,REP,REP,REP,-18.9,3.0,97.0,Safe R,-22.29,5.56,-23.2,-1.06,-4.39,-1.02,-29.98,11.08,False,True,IND,0,,0.0,Brian Bengs,IND,Independent,40.55,3.0,,,0.0,,confirmed,41.27,46.07,7,-6.67,0.266,0,3176451,782050,0,2736664,51406,0,586948,0,2309816,730644,0,36975,474153,0,1443800,5000,0,0,0,0,0,0,0.0,59.45,0.0,0,177441,0,121032,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-28.37,0.3,99.7,Safe R,-25.25,5.56,-30.21,-3.72,-6.25,-0.54,-30.12,1.75,False,False,IND,0,,0.0,"David Sutman, Jr.",IND,Independent,5.58,0.0,,,0.0,confirmed,confirmed,31.84,53.94,1,-21.59,0.261,2257,7162897,9149,1043,5234429,500,0,782360,1293,3855937,9149,2007,958119,0,0,1545200,0,0,0,9149,0,0,0,33.82,60.6,0.0,725282,1299800,0,119678,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.52,52.6,47.4,Toss-up,-10.4,5.56,-0.79,0.97,2.05,1.04,-13.88,14.4,False,False,LIB,0,,0.0,Ted Brown,LIB,Libertarian,0.68,0.0,,,0.0,confirmed,confirmed,46.93,44.14,33,3.42,0.356,68560930,9248699,7460,21548155,1755783,1151,36007301,38334443,47012775,7492915,6376,36716518,1764118,1310,348408,219500,0,0,0,5000,0,0,0,49.92,49.4,0.0,3985003,3943881,0,54286,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,17.96,96.3,3.7,Safe D,6.82,5.56,17.96,2.74,3.15,-0.3,5.89,12.07,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17889335,418742,0,16114725,90328,0,150000,0,7327844,328750,0,2953209,122597,0,2117795,5000,0,0,171454,0,0,50783,0,58.98,41.02,0.0,1859280,1293021,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Fetty Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-41.29,0.0,100.0,Safe R,-42.1,5.56,-42.03,-2.9,-1.67,-0.93,-42.69,1.4,False,False,CON,0,,0.0,S. Marshall Wilson,CON,Constitution,2.29,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,49913,4624145,2420,22129,4377201,499,0,337585,34780,2558310,1921,14901,84240,217,100,1742755,0,7890,0,1953,0,0,0,28.68,69.03,0.0,153074,368378,0,12221,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-43.0,0.0,100.0,Safe R,-45.17,5.56,-43.0,-2.75,0.0,-0.64,-46.96,3.96,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,22559,2435023,0,356,915369,0,0,1042710,23293,2402617,0,5589,598315,0,0,581700,0,1000,0,0,0,0,0,28.5,71.5,0.0,53674,134660,0,0,188334
AK-01,house,AK,01,(No Democrat),Nick Begich III,DEM,REP,REP,REP,-2.7,38.4,61.6,Lean R,-3.9,5.56,-2.09,-1.03,-1.67,-1.06,-13.8,11.09,True,False,IND,4,Nick Begich III,1.02,Bill Hill,IND,Independent,45.2,38.4,,,0.0,,confirmed,33.66,47.35,6,-14.05,0.293,0,5470446,1336292,0,3119158,515886,225000,683399,0,2455619,820406,0,1108897,233665,0,1033577,62050,0,0,0,0,225764,0,3.8,49.8,1.2,8985,117741,2847,106874,236446
AL-01,house,AL,01,Clyde Jones,Jerry Carl,DEM,REP,,REP,-27.58,0.3,99.7,Safe R,-30.84,5.56,-27.58,-1.75,0.0,-0.56,-36.34,8.76,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85968,1162583,0,28030,366616,0,0,547042,57938,865257,0,44055,45133,0,2000,303059,0,0,0,0,0,254536,0,36.21,63.79,0.0,83151,146498,0,0,229648
AL-02,house,AL,02,Shomari Figures,Rhett Marques,DEM,REP,DEM,DEM,-2.17,41.0,59.0,Toss-up,-9.05,5.56,-1.74,-0.45,2.48,-0.28,-14.46,12.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,45.19,45.62,3,-2.65,0.255,1355789,1318574,0,662600,187718,0,115235,3738607,716297,1130856,0,167493,8808,0,830380,188469,0,0,0,0,12000,0,0,48.92,51.08,0.0,100385,104837,0,0,205222
AL-03,house,AL,03,Lee McInnis,Mike Rogers,DEM,REP,REP,REP,-40.55,0.0,100.0,Safe R,-41.61,5.56,-40.55,-2.23,-1.67,-0.61,-47.04,6.49,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60787,2133554,0,9462,2590964,0,3435,0,28900,1464925,0,17227,8029,0,0,735704,0,0,0,0,0,0,0,29.72,70.28,0.0,65837,155650,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-60.73,0.0,100.0,Safe R,-61.86,5.56,-60.73,-2.1,-1.67,-0.67,-66.99,6.26,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,15591,1022664,0,396,749660,0,0,0,14624,1239901,0,7452,9102,0,0,422278,0,0,0,0,12000,0,0,19.64,80.36,0.0,44514,182189,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-22.65,1.3,98.7,Safe R,-25.4,5.56,-22.65,-0.59,-1.67,-0.56,-29.51,6.86,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,646512,1477819,0,169720,1424334,0,0,0,476792,682462,0,73555,6635,0,2350,631300,0,20000,0,0,0,240000,0,38.67,61.33,0.0,95725,151795,0,0,247520
AL-06,house,AL,06,Maurice Mercer,Gary Palmer,DEM,REP,REP,REP,-30.35,0.1,99.9,Safe R,-30.92,5.56,-30.35,-2.26,-2.19,-0.54,-34.79,4.44,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6539,1053566,0,1863,260721,0,0,131018,4676,946083,0,3680,806,0,0,464000,0,0,0,0,0,0,0,34.83,65.17,0.0,85195,159436,0,0,244631
AL-07,house,AL,07,Terri Sewell,Ammie Akin,DEM,REP,DEM,DEM,34.8,100.0,0.0,Safe D,23.32,5.56,34.8,1.73,4.31,-0.12,17.99,16.81,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1961991,150730,0,3754350,115936,0,0,0,1678202,34794,0,67584,522,0,1589750,0,0,0,100000,0,0,100000,0,67.4,32.6,0.0,141778,68574,0,0,210352
AR-01,house,AR,01,Terri Green,Rick Crawford,DEM,REP,REP,REP,-40.71,0.0,100.0,Safe R,-40.22,5.56,-41.23,-1.62,-4.28,-0.68,-46.4,5.69,False,False,LIB,0,,0.0,Steve G. Parsons,LIB,Libertarian,2.62,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65149,944302,0,11958,1031631,0,0,0,53192,743498,0,13695,12107,0,4900,557750,0,14395,0,0,17838,0,0,28.87,68.51,0.0,56531,134164,0,5131,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-6.19,26.6,73.4,Lean R,-11.01,5.56,-8.11,-1.02,-1.12,-0.52,-16.22,10.02,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,44.0,2,4.63,0.158,1174414,4421510,0,191398,2967541,0,0,835308,983016,2830321,0,303345,28686,0,27750,1457367,0,0,0,0,17801,0,0,46.9,53.1,0.0,105756,119720,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-23.38,1.0,99.0,Safe R,-21.2,5.56,-24.09,-1.82,-6.29,-0.34,-25.81,2.43,False,False,LIB,0,,0.0,Bobby Wilson,LIB,Libertarian,3.55,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,120526,1871761,0,5951,2404276,0,0,0,114576,1183378,0,57841,27541,0,5886,877500,0,250,0,0,20588,0,0,36.95,59.5,0.0,81876,131855,0,7867,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-37.35,0.0,100.0,Safe R,-34.58,5.56,-37.35,-2.88,-4.96,-0.49,-40.73,3.38,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5853,2562973,0,907,4668447,0,0,0,5628,928087,0,1762,38088,0,1500,1053550,0,0,0,0,1052,0,0,31.33,68.67,0.0,61572,134986,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Jay Feely,DEM,REP,,REP,5.37,70.7,29.3,Lean D,1.27,5.56,6.04,-0.49,0.0,-0.3,-3.14,8.51,False,False,LIB,0,,0.0,Monica Alponte,LIB,Libertarian,1.88,0.0,,,0.0,confirmed,confirmed,42.71,42.94,2,1.65,0.15,1830193,2528497,8941,401745,794475,634,249505,3595768,1520251,1734022,8307,205293,28573,35,146250,328330,0,430655,330000,1656,210070,330000,871,51.69,46.43,0.0,163103,146479,0,5932,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,0.82,53.8,46.2,Toss-up,-9.86,5.56,2.16,-0.68,7.81,-0.67,-15.12,15.94,False,False,LIB,0,,0.0,Curtis Goodwin,LIB,Libertarian,1.16,0.0,,,0.0,confirmed,confirmed,43.5,45.67,2,-4.54,0.214,3519760,9481428,0,1910990,2841745,0,883973,68355,1674073,6957053,0,1473633,3385826,0,213271,86500,0,0,0,0,0,0,0,49.83,49.01,0.0,145261,142891,0,3382,291534
AZ-03,house,AZ,03,Yassamin Ansari,(no Republican filed),DEM,REP,DEM,DEM,60.41,100.0,0.0,Safe D,46.97,5.56,61.1,0.0,6.47,2.1,40.31,20.1,False,False,GRN,0,,0.0,Alan Aversa,OTH,No Labels,2.31,0.0,,,0.0,confirmed,,,,0,,0.0,1436333,0,523,547321,0,0,0,0,899423,0,523,145331,0,0,226033,0,0,65705,0,523,70000,0,0,76.5,18.88,2.31,114177,28183,3448,3448,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,20.46,97.9,2.1,Safe D,10.82,5.56,20.6,0.99,3.02,0.21,6.76,13.7,False,False,OTH,0,,0.0,Tisha Benoit,OTH,No Labels,2.75,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2117114,564641,0,2020289,341651,0,422716,0,1112556,222990,0,90792,24225,0,638763,5000,0,0,10000,0,0,0,0,58.57,38.68,0.0,142483,94081,0,6689,243254
AZ-05,house,AZ,05,Elizabeth Lee,Mark Lamb,DEM,REP,,REP,-12.16,11.1,88.9,Likely R,-16.09,5.56,-12.16,-1.44,0.0,-0.2,-20.19,8.03,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,153111,1222217,0,26740,243426,0,0,325479,126371,978791,0,65653,514699,0,0,70400,0,5000,40047,0,5000,0,0,43.92,56.08,0.0,136814,174703,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,5.49,71.1,28.9,Lean D,2.72,5.56,6.63,0.15,-1.91,0.11,-0.76,6.25,False,False,GRN,0,,0.0,Jereme Peters,LIB,Libertarian,2.12,0.0,,,0.0,confirmed,confirmed,46.96,44.87,3,0.59,0.15,7354808,6172867,10500,3260877,4135163,0,772303,249880,4093932,2274265,10500,2800193,500509,0,516802,1655410,0,0,0,0,3300,0,0,50.51,45.25,2.12,155625,139433,6532,6532,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,40.02,100.0,0.0,Safe D,29.02,5.56,40.02,1.53,2.05,1.86,22.39,17.63,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2285639,224367,0,427977,11399,0,817317,195587,1857663,213560,0,1015921,16901,0,435939,2000,0,0,175207,0,0,144120,0,70.01,29.99,0.0,138045,59135,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene-Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-9.2,17.7,82.3,Likely R,-12.58,5.56,-9.2,-1.18,-0.95,-0.05,-16.48,7.28,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,209358,1206361,0,190394,384185,0,0,0,17589,858585,0,165308,213882,0,100,269960,0,0,0,0,0,103414,0,45.4,54.6,0.0,124588,149828,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-22.33,1.4,98.6,Safe R,-26.7,5.56,-22.33,-0.33,-1.21,0.35,-31.34,9.01,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,354383,580042,0,25745,303214,0,0,0,332316,368426,0,306781,127935,0,0,85000,0,250,0,0,0,6958,0,38.84,61.16,0.0,109410,172320,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,REP,REP,19.97,97.6,2.4,Safe D,15.75,5.56,19.97,0.21,-1.67,0.11,12.63,7.34,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1827711,1488906,0,152606,332899,0,474065,0,1675105,1156006,0,483160,74465,0,300070,282863,0,0,0,0,0,33633,0,59.98,40.02,0.0,143452,95698,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,34.04,100.0,0.0,Safe D,28.13,5.56,34.04,0.0,0.77,-0.42,25.45,8.59,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,978277,0,0,1075956,0,0,0,0,886964,0,0,55444,0,0,316245,0,0,0,0,0,2131,0,0,67.02,32.98,0.0,182648,89872,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,21.85,98.5,1.5,Safe D,13.12,5.56,21.85,1.08,2.23,-0.13,10.55,11.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1250126,258139,0,1830338,16000,0,0,0,1293160,242139,0,51066,6749,0,649068,0,0,0,205000,0,105000,205000,0,60.93,39.07,0.0,156364,100280,0,0,256644
CA-04,house,CA,04,Mike Thompson,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,18.58,5.56,27.27,0.0,2.74,0.39,14.96,25.04,False,False,,0,,0.0,,,,0.0,0.0,DEM,Eric Jones,80.0,confirmed,,,,0,,0.0,4204013,0,0,1075737,0,0,1150453,3629777,4337765,0,0,197819,0,0,1849646,0,0,0,0,0,37712,0,0,100.0,0.0,0.0,240754,0,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-17.51,4.1,95.9,Safe R,-17.93,5.56,-17.51,-0.65,-4.77,0.28,-21.2,3.7,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,361735,928788,0,89452,201472,0,0,0,272284,875521,0,141932,112113,0,18750,156551,0,0,0,0,27146,5106,0,41.25,58.75,0.0,104652,149071,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,13.12,90.6,9.4,Likely D,11.55,5.56,13.12,-0.35,-3.7,0.06,8.67,4.45,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1098283,2988805,0,359132,2123953,0,2301713,75888,739151,1245831,0,241251,433049,0,308198,361391,0,0,15,0,117141,6225,0,56.56,43.44,0.0,133167,102274,0,0,235441
CA-07,house,CA,07,Mai Vang,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,16.94,5.56,22.63,0.0,0.0,0.13,13.26,26.74,False,False,,0,,0.0,,,,0.0,0.0,DEM,Doris Matsui,58.0,confirmed,,,,0,,0.0,1086084,0,0,105536,0,0,609028,12161,980548,0,0,248455,0,0,53827,0,0,0,0,0,19908,0,0,100.0,0.0,0.0,242835,0,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,49.7,100.0,0.0,Safe D,39.48,5.56,49.7,1.66,2.41,0.58,35.19,14.51,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,489135,8576,0,1196018,1541,0,0,0,557834,8073,0,7559,1628,0,334500,0,0,0,25,0,0,31273,0,74.85,25.15,0.0,163654,54989,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,31.43,99.9,0.1,Safe D,17.62,5.56,31.43,2.78,4.61,0.87,11.8,19.64,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4083528,52178,0,4739488,18738,0,0,0,1032871,33569,0,377932,3149,0,508815,19882,0,0,0,0,0,23491,0,65.72,34.28,0.0,123509,64431,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,43.6,100.0,0.0,Safe D,37.79,5.56,43.6,0.0,0.33,-0.07,34.75,8.86,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,567258,0,0,586497,0,0,0,0,609748,0,0,40092,0,0,304983,0,0,0,0,0,0,0,0,71.8,28.2,0.0,189902,74579,0,0,264480
CA-11,house,CA,11,Scott Wiener,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,74.34,5.56,79.59,0.0,0.0,-0.31,70.62,-30.62,False,False,,0,,0.0,,,,0.0,0.0,DEM,Connie Chan,58.0,confirmed,,,,0,,0.0,4561120,0,0,1234692,0,0,1657500,41145,3326428,0,0,159240,0,0,93676,0,0,0,0,0,157267,0,0,100.0,0.0,0.0,252827,0,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.09,5.56,88.58,0.0,1.67,0.26,77.64,-37.64,False,False,,0,,0.0,,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1449191,0,0,777590,0,0,111599,0,957256,0,0,85221,0,0,261421,0,0,0,0,0,0,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,Kevin Lincoln,DEM,REP,DEM,DEM,22.32,98.6,1.4,Safe D,7.19,5.56,22.32,0.46,7.04,2.08,0.51,21.81,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4191397,2237084,0,2072111,837885,0,991,70830,2311244,1423323,0,482042,445085,0,1269883,251621,0,0,0,0,0,126125,0,61.16,38.84,0.0,89032,56538,0,0,145569
CA-14,house,CA,14,Aisha Wahab,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,41.01,5.56,48.36,0.0,1.67,0.12,36.2,3.8,False,False,,0,,0.0,,,,0.0,0.0,DEM,Melissa Hernandez,80.0,confirmed,,,,0,,0.0,631749,0,0,146906,0,0,260366,2892831,484843,0,0,26791,0,0,155983,0,0,38500,0,0,43900,0,0,100.0,0.0,0.0,199910,0,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,58.94,100.0,0.0,Safe D,54.11,5.56,58.94,0.0,-0.99,0.26,49.64,9.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,819662,0,0,219735,0,0,0,0,651698,0,0,15210,0,0,470712,0,0,0,0,0,5325,0,0,79.47,20.53,0.0,169973,43916,0,0,213889
