cousub_fips,town_name,state,county_fips,town_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
2501129475,Hawley town,MA,25011,27.87,29.63,27.3,69.7,-42.4,2.2,88.6,0.3,2.6,1.0,0.7,0.0
2501129650,Heath town,MA,25011,22.1,23.86,29.8,67.2,-37.5,2.3,91.4,0.3,2.4,0.7,0.2,0.0
2501135180,Leverett town,MA,25011,74.17,75.93,7.5,89.4,-81.9,2.1,88.9,1.3,2.9,2.0,0.1,0.1
2501135285,Leyden town,MA,25011,32.91,34.67,25.1,71.8,-46.7,2.2,95.7,0.0,3.0,0.2,0.0,0.0
2501142040,Monroe town,MA,25011,-23.81,-22.05,49.4,47.5,1.9,2.6,95.4,2.3,1.1,0.0,0.0,0.0
2501142285,Montague town,MA,25011,40.72,42.48,21.7,75.3,-53.6,2.0,88.9,1.1,4.3,1.1,0.3,0.0
2501145490,New Salem town,MA,25011,23.53,25.29,29.2,67.8,-38.6,2.3,92.1,0.6,1.8,1.1,0.2,0.0
2501147835,Northfield town,MA,25011,26.23,27.99,28.0,68.9,-40.9,2.3,92.6,0.3,2.3,0.5,0.2,0.0
2501151265,Orange town,MA,25011,-1.65,0.11,39.8,57.2,-17.4,2.2,90.0,1.1,3.0,1.0,0.1,0.0
2501158335,Rowe town,MA,25011,6.92,8.68,36.2,60.8,-24.6,2.3,91.9,1.2,2.6,0.9,0.0,0.0
2501161135,Shelburne town,MA,25011,55.57,57.34,15.5,81.4,-65.9,2.3,90.8,0.9,2.3,0.6,0.5,0.0
2501161905,Shutesbury town,MA,25011,71.81,73.57,8.5,88.5,-80.0,2.0,87.9,1.1,4.4,1.0,0.1,0.0
2501168400,Sunderland town,MA,25011,56.01,57.77,14.7,82.2,-67.5,1.1,74.5,2.8,4.8,12.9,0.1,0.0
2501173265,Warwick town,MA,25011,27.95,29.71,27.3,69.7,-42.4,2.3,93.1,0.0,1.7,0.8,0.8,0.0
2501174525,Wendell town,MA,25011,55.67,57.44,15.5,81.4,-65.9,2.3,88.4,1.4,2.1,0.7,0.0,0.0
2501179110,Whately town,MA,25011,35.28,37.04,24.2,72.8,-48.7,2.3,93.0,0.7,2.5,0.6,0.1,0.0
2501300840,Agawam Town city,MA,25013,-9.35,-7.59,44.4,52.6,-8.2,1.8,87.5,1.8,5.2,2.4,0.1,0.0
2501306085,Blandford town,MA,25013,-23.0,-21.24,50.5,46.5,4.0,2.3,94.5,0.0,2.2,0.3,0.2,0.0
2501308470,Brimfield town,MA,25013,-11.1,-9.34,45.4,51.6,-6.3,2.2,91.8,0.7,2.6,0.8,0.3,0.0
2501313485,Chester town,MA,25013,-19.39,-17.63,48.9,48.1,0.8,2.2,91.5,0.0,2.6,0.3,0.9,0.0
2501313660,Chicopee city,MA,25013,5.79,7.55,37.0,60.0,-23.0,-0.2,71.4,3.8,19.4,1.7,0.2,0.1
2501319645,East Longmeadow town,MA,25013,0.78,2.54,40.1,56.8,-16.7,1.9,87.7,2.2,4.2,3.3,0.0,0.0
2501326675,Granville town,MA,25013,-24.92,-23.16,51.3,45.7,5.6,2.4,94.1,0.2,1.8,0.7,0.1,0.0
2501328075,Hampden town,MA,25013,-11.15,-9.39,45.4,51.6,-6.2,2.2,93.2,0.7,2.8,0.7,0.0,0.0
2501330665,Holland town,MA,25013,-14.16,-12.39,46.7,50.3,-3.7,2.2,92.3,0.5,2.5,0.9,0.4,0.0
2501330840,Holyoke city,MA,25013,31.12,32.88,24.3,72.6,-48.3,-3.9,47.9,2.9,45.7,1.1,0.1,0.1
2501336300,Longmeadow town,MA,25013,26.0,27.77,29.3,67.6,-38.3,1.7,85.9,1.4,3.2,7.1,0.0,0.0
2501337175,Ludlow town,MA,25013,-8.26,-6.5,43.8,53.1,-9.3,1.6,86.1,2.3,7.4,1.1,0.1,0.0
2501342145,Monson town,MA,25013,-9.4,-7.63,44.7,52.3,-7.6,2.3,92.8,0.6,2.3,0.6,0.2,0.0
2501342530,Montgomery town,MA,25013,-12.06,-10.3,45.9,51.1,-5.2,2.4,96.8,0.0,1.7,0.0,0.0,0.0
2501352144,Palmer Town city,MA,25013,-12.19,-10.43,45.6,51.3,-5.7,1.9,88.2,1.7,5.0,1.2,0.2,0.0
2501358650,Russell town,MA,25013,-19.91,-18.15,49.1,47.9,1.2,2.2,92.7,0.5,3.3,0.2,0.3,0.0
2501365825,Southwick town,MA,25013,-19.95,-18.19,49.1,47.9,1.2,2.2,92.0,0.4,3.0,1.1,0.1,0.1
2501367000,Springfield city,MA,25013,34.38,36.14,23.3,73.7,-50.4,-3.2,33.3,18.4,41.8,3.0,0.2,0.1
2501370045,Tolland town,MA,25013,-8.36,-6.6,44.2,52.8,-8.6,2.2,91.6,0.0,1.7,1.9,1.2,0.0
2501372390,Wales town,MA,25013,-21.59,-19.83,49.9,47.1,2.8,2.3,92.1,0.3,2.1,0.1,0.6,0.0
2501376030,Westfield city,MA,25013,-3.99,-2.23,41.9,55.1,-13.2,1.4,84.4,1.7,8.1,2.2,0.2,0.0
2501377890,West Springfield Town city,MA,25013,0.41,2.17,39.6,57.3,-17.7,0.6,74.9,3.6,12.1,6.0,0.1,0.0
2501379740,Wilbraham town,MA,25013,4.01,5.77,38.8,58.2,-19.4,1.9,88.0,2.5,4.2,2.4,0.1,0.0
2501501370,Amherst Town city,MA,25015,82.58,84.34,5.9,91.1,-85.2,0.2,62.6,5.6,8.8,18.3,0.2,0.0
2501504825,Belchertown town,MA,25015,20.2,21.96,33.4,63.6,-30.3,2.0,88.5,1.6,3.4,2.6,0.0,0.0
2501513590,Chesterfield town,MA,25015,26.14,27.9,31.0,66.0,-35.0,2.4,93.3,0.0,2.1,0.0,0.1,0.0
2501516040,Cummington town,MA,25015,43.27,45.03,23.7,73.2,-49.5,2.4,93.1,0.6,1.7,0.4,0.0,0.0
2501519370,Easthampton Town city,MA,25015,47.61,49.37,21.5,75.4,-53.9,1.7,87.2,1.1,5.4,2.6,0.2,0.0
2501526290,Goshen town,MA,25015,20.68,22.44,33.3,63.7,-30.4,2.3,95.1,0.0,2.4,0.0,0.1,0.0
2501526535,Granby town,MA,25015,0.23,2.0,41.8,55.1,-13.3,2.0,89.9,1.2,3.5,2.4,0.1,0.0
2501527690,Hadley town,MA,25015,39.54,41.3,24.9,72.1,-47.2,1.5,83.9,1.4,5.0,6.3,0.0,0.0
2501529265,Hatfield town,MA,25015,35.11,36.87,27.1,69.8,-42.7,2.3,92.8,0.7,2.2,0.9,0.3,0.1
2501531785,Huntington town,MA,25015,-8.05,-6.29,45.4,51.5,-6.1,2.2,91.5,0.5,3.0,0.5,0.0,0.0
2501540990,Middlefield town,MA,25015,18.97,20.73,34.0,63.0,-29.0,2.3,93.9,0.0,2.0,1.2,0.3,0.0
2501546330,Northampton city,MA,25015,77.88,79.64,8.4,88.5,-80.1,1.2,79.9,2.8,7.8,4.7,0.1,0.0
2501552560,Pelham town,MA,25015,78.82,80.58,8.4,88.5,-80.1,2.1,88.9,2.3,3.7,1.8,0.1,0.1
2501554030,Plainfield town,MA,25015,33.66,35.42,27.7,69.3,-41.6,2.1,91.3,0.4,3.5,0.4,0.4,0.0
2501562745,Southampton town,MA,25015,7.45,9.21,38.9,58.1,-19.2,2.3,93.4,0.3,2.5,0.9,0.0,0.0
2501564145,South Hadley town,MA,25015,29.57,31.33,29.1,67.9,-38.8,1.5,82.3,2.4,5.8,5.7,0.1,0.0
2501572880,Ware town,MA,25015,-7.53,-5.76,45.0,51.9,-6.9,1.8,87.7,1.3,5.6,0.9,0.3,0.0
2501576380,Westhampton town,MA,25015,27.42,29.19,30.4,66.6,-36.2,2.3,93.6,0.2,2.7,0.2,0.1,0.1
2501579915,Williamsburg town,MA,25015,57.91,59.67,17.5,79.5,-62.0,2.3,92.5,1.0,2.2,0.7,0.3,0.0
2501582175,Worthington town,MA,25015,29.0,30.76,29.8,67.2,-37.4,2.4,93.0,0.0,1.9,0.6,0.0,0.0
2501700380,Acton town,MA,25017,60.1,61.87,13.2,83.7,-70.5,0.5,66.6,2.2,3.4,23.3,0.1,0.0
2501701605,Arlington town,MA,25017,68.3,70.06,10.1,86.8,-76.7,1.2,77.6,2.4,4.1,12.1,0.1,0.0
2501701955,Ashby town,MA,25017,-3.75,-1.99,41.2,55.7,-14.5,2.2,92.2,0.7,3.0,0.6,0.0,0.0
2501702130,Ashland town,MA,25017,38.57,40.33,22.6,74.3,-51.7,1.0,71.6,2.6,5.4,11.9,0.1,0.0
2501703005,Ayer town,MA,25017,27.33,29.09,27.7,69.3,-41.6,1.5,78.2,5.1,5.9,5.1,0.1,0.0
2501704615,Bedford town,MA,25017,45.65,47.41,19.8,77.2,-57.4,1.3,77.0,2.4,2.8,14.3,0.1,0.0
2501705070,Belmont town,MA,25017,58.64,60.4,14.0,82.9,-68.9,0.9,72.9,1.9,3.9,17.6,0.1,0.0
2501705805,Billerica town,MA,25017,1.56,3.32,38.7,58.3,-19.7,1.6,81.1,3.6,3.8,8.4,0.1,0.0
2501707350,Boxborough town,MA,25017,49.85,51.61,17.7,79.3,-61.6,0.7,70.3,1.8,3.7,19.9,0.0,0.0
2501709840,Burlington town,MA,25017,19.21,20.98,30.9,66.1,-35.2,1.0,72.2,4.2,3.4,17.3,0.0,0.0
2501711000,Cambridge city,MA,25017,82.62,84.38,3.5,93.5,-90.0,0.1,57.1,9.2,8.5,19.8,0.1,0.0
2501711525,Carlisle town,MA,25017,59.95,61.71,13.8,83.2,-69.4,1.5,81.5,0.6,2.5,11.4,0.0,0.0
2501713135,Chelmsford town,MA,25017,24.17,25.93,29.0,68.0,-39.0,1.5,81.0,2.1,3.3,10.4,0.0,0.0
2501715060,Concord town,MA,25017,66.57,68.34,11.0,85.9,-74.9,1.6,83.4,2.8,4.5,6.2,0.0,0.0
2501717475,Dracut town,MA,25017,-7.61,-5.84,42.5,54.5,-12.0,1.4,79.5,4.7,6.2,5.9,0.0,0.0
2501717825,Dunstable town,MA,25017,11.01,12.77,34.8,62.2,-27.4,1.9,88.4,0.8,2.9,4.7,0.0,0.0
2501721990,Everett city,MA,25017,25.45,27.21,26.7,70.2,-43.5,-2.0,37.2,13.8,26.2,7.7,0.1,0.0
2501724960,Framingham city,MA,25017,42.86,44.62,20.2,76.8,-56.6,-0.3,56.8,5.6,14.9,7.6,0.1,0.0
2501727480,Groton town,MA,25017,37.31,39.07,23.6,73.3,-49.7,2.0,88.2,0.9,2.9,4.5,0.0,0.0
2501730700,Holliston town,MA,25017,41.34,43.1,21.9,75.1,-53.2,1.9,86.2,1.2,2.9,5.6,0.0,0.0
2501731085,Hopkinton town,MA,25017,36.56,38.32,23.5,73.4,-49.9,1.1,77.1,1.0,3.2,15.8,0.0,0.0
2501731540,Hudson town,MA,25017,24.12,25.88,29.1,67.9,-38.8,1.6,80.7,1.7,5.4,3.0,0.1,0.0
2501735215,Lexington town,MA,25017,62.83,64.59,11.8,85.1,-73.3,0.0,61.4,1.3,2.9,30.9,0.0,0.0
2501735425,Lincoln town,MA,25017,67.42,69.18,10.6,86.4,-75.8,1.4,80.3,2.7,5.6,6.8,0.1,0.2
2501735950,Littleton town,MA,25017,36.15,37.92,24.0,72.9,-48.9,1.8,85.4,1.1,2.6,7.8,0.1,0.1
2501737000,Lowell city,MA,25017,24.05,25.81,27.5,69.5,-42.0,-1.7,45.0,7.7,19.4,21.5,0.1,0.1
2501737875,Malden city,MA,25017,40.81,42.57,20.9,76.0,-55.1,-0.5,42.5,13.3,9.4,26.2,0.1,0.0
2501738715,Marlborough city,MA,25017,24.62,26.38,28.1,68.9,-40.9,0.0,62.6,3.0,13.7,6.0,0.1,0.0
2501739625,Maynard town,MA,25017,45.74,47.5,20.0,77.0,-57.0,1.8,85.2,1.7,4.6,3.6,0.1,0.0
2501739835,Medford city,MA,25017,46.06,47.82,19.5,77.4,-57.9,1.1,68.6,7.8,5.6,11.5,0.1,0.0
2501740115,Melrose city,MA,25017,44.9,46.66,20.2,76.7,-56.5,1.6,81.7,3.0,4.0,7.4,0.1,0.0
2501743895,Natick town,MA,25017,49.52,51.28,18.1,78.9,-60.8,1.2,77.6,2.1,4.1,11.9,0.1,0.0
2501745560,Newton city,MA,25017,61.46,63.22,12.9,84.1,-71.3,0.9,72.7,3.0,4.5,16.0,0.1,0.0
2501748955,North Reading town,MA,25017,8.19,9.95,36.1,60.9,-24.8,2.1,90.0,0.8,2.5,3.7,0.1,0.0
2501752805,Pepperell town,MA,25017,5.25,7.01,37.4,59.6,-22.2,2.2,90.2,1.0,2.5,2.0,0.1,0.0
2501756130,Reading town,MA,25017,30.08,31.84,26.7,70.2,-43.5,2.0,88.7,1.2,2.3,5.2,0.1,0.0
2501761380,Sherborn town,MA,25017,57.36,59.13,15.0,81.9,-66.9,1.8,85.1,0.5,2.7,7.2,0.0,0.0
2501761590,Shirley town,MA,25017,13.85,15.61,33.2,63.8,-30.6,1.1,73.8,8.6,10.4,2.8,0.1,0.1
2501762535,Somerville city,MA,25017,76.08,77.84,6.4,90.5,-84.1,0.5,67.4,4.9,9.9,11.0,0.1,0.0
2501767665,Stoneham town,MA,25017,15.82,17.58,32.7,64.3,-31.6,1.7,83.5,2.6,3.6,6.4,0.0,0.0
2501768050,Stow town,MA,25017,49.24,51.0,18.6,78.4,-59.8,1.9,87.7,0.8,3.0,4.4,0.0,0.0
2501768260,Sudbury town,MA,25017,53.5,55.26,16.6,80.4,-63.8,1.6,83.2,1.2,3.1,8.9,0.0,0.0
2501769415,Tewksbury town,MA,25017,-0.88,0.89,39.9,57.1,-17.2,1.9,87.6,2.0,3.4,4.0,0.0,0.0
2501770360,Townsend town,MA,25017,-5.35,-3.59,41.8,55.1,-13.3,2.1,90.2,1.0,3.5,1.0,0.2,0.0
2501771025,Tyngsborough town,MA,25017,2.62,4.38,38.2,58.7,-20.5,1.6,83.0,2.3,3.7,7.6,0.1,0.0
2501772215,Wakefield town,MA,25017,20.91,22.67,30.6,66.4,-35.8,1.9,87.3,1.5,3.7,4.3,0.1,0.0
2501772600,Waltham city,MA,25017,39.52,41.28,21.6,75.3,-53.7,-0.1,63.0,6.5,13.9,12.8,0.1,0.0
2501773440,Watertown Town city,MA,25017,55.59,57.36,15.4,81.6,-66.1,1.0,75.2,3.4,6.8,9.5,0.1,0.0
2501773790,Wayland town,MA,25017,59.6,61.36,13.8,83.2,-69.4,1.2,79.4,0.8,3.5,13.3,0.0,0.1
2501776135,Westford town,MA,25017,33.52,35.29,24.8,72.2,-47.4,1.0,74.6,0.7,2.1,19.5,0.1,0.0
2501777255,Weston town,MA,25017,43.69,45.46,20.5,76.5,-56.0,1.1,76.0,2.3,3.6,15.4,0.1,0.0
2501780230,Wilmington town,MA,25017,3.7,5.46,37.9,59.0,-21.1,2.0,88.0,1.2,2.3,5.4,0.0,0.0
2501780510,Winchester town,MA,25017,42.74,44.5,20.9,76.0,-55.1,1.2,77.4,0.9,2.8,15.4,0.0,0.0
2501781035,Woburn city,MA,25017,16.39,18.15,32.2,64.7,-32.5,1.3,75.5,4.7,5.4,8.4,0.1,0.0
2501943790,Nantucket town,MA,25019,37.57,39.33,22.4,74.5,-52.1,0.6,71.8,6.9,14.5,1.8,0.1,0.0
2502102935,Avon town,MA,25021,10.0,11.76,35.2,61.8,-26.6,1.9,67.0,17.5,5.4,4.0,0.1,0.0
2502104930,Bellingham town,MA,25021,0.26,2.02,39.3,57.7,-18.3,1.9,87.1,1.6,3.8,2.9,0.1,0.0
2502107740,Braintree Town city,MA,25021,6.76,8.52,36.0,60.9,-24.9,0.9,72.8,3.1,4.4,16.0,0.1,0.0
2502109175,Brookline town,MA,25021,74.29,76.06,7.1,89.9,-82.8,0.4,67.6,3.1,6.3,18.9,0.1,0.0
2502111315,Canton town,MA,25021,22.89,24.65,29.6,67.4,-37.8,1.7,75.7,8.5,3.8,8.3,0.1,0.1
2502114640,Cohasset town,MA,25021,33.69,35.46,25.3,71.7,-46.4,2.3,94.3,0.3,1.8,1.2,0.2,0.0
2502116495,Dedham town,MA,25021,30.47,32.24,26.2,70.7,-44.5,1.5,79.9,5.9,7.2,3.9,0.1,0.0
2502117405,Dover town,MA,25021,37.18,38.94,23.5,73.5,-50.0,1.7,83.7,0.6,2.0,10.1,0.1,0.0
2502124820,Foxborough town,MA,25021,11.61,13.37,34.5,62.5,-28.0,2.0,85.8,3.6,3.2,4.3,0.1,0.0
2502125172,Franklin Town city,MA,25021,19.05,20.82,31.3,65.7,-34.3,1.9,87.3,1.9,3.0,5.1,0.1,0.0
2502130455,Holbrook town,MA,25021,13.03,14.8,33.8,63.2,-29.4,1.7,69.3,13.8,6.1,4.5,0.2,0.0
2502139765,Medfield town,MA,25021,35.32,37.08,24.5,72.5,-48.0,2.1,89.6,1.0,2.4,4.0,0.0,0.0
2502139975,Medway town,MA,25021,22.35,24.11,30.0,66.9,-36.9,2.1,90.1,1.2,2.4,2.9,0.2,0.0
2502141515,Millis town,MA,25021,22.42,24.18,30.0,67.0,-37.0,2.2,90.0,1.4,2.4,2.8,0.1,0.0
2502141690,Milton town,MA,25021,44.12,45.88,20.6,76.3,-55.7,1.9,72.0,13.3,4.3,6.2,0.2,0.0
2502144105,Needham town,MA,25021,55.01,56.78,15.9,81.1,-65.2,1.6,83.5,1.3,3.1,9.3,0.0,0.0
2502146050,Norfolk town,MA,25021,17.35,19.12,32.0,65.0,-33.0,1.8,83.5,6.0,5.4,2.7,0.2,0.0
2502150250,Norwood town,MA,25021,21.69,23.45,29.9,67.0,-37.1,1.4,75.8,6.7,6.4,6.8,0.1,0.0
2502154100,Plainville town,MA,25021,2.75,4.51,38.3,58.7,-20.4,2.0,87.5,2.7,3.2,3.5,0.0,0.1
2502155745,Quincy city,MA,25021,25.55,27.31,27.6,69.4,-41.8,-0.0,56.8,5.2,4.6,29.6,0.1,0.0
2502156000,Randolph Town city,MA,25021,52.15,53.92,16.9,80.1,-63.3,1.1,29.6,40.8,9.5,13.0,0.2,0.0
2502160785,Sharon town,MA,25021,47.0,48.76,19.0,78.0,-59.0,1.0,70.7,4.1,2.6,19.4,0.1,0.0
2502167945,Stoughton town,MA,25021,26.25,28.01,28.2,68.8,-40.6,1.8,65.0,16.3,5.3,5.2,0.1,0.0
2502172495,Walpole town,MA,25021,13.43,15.19,33.7,63.3,-29.6,1.8,84.8,3.0,3.8,4.9,0.1,0.0
2502174175,Wellesley town,MA,25021,53.78,55.54,16.0,80.9,-64.9,0.9,74.2,2.2,4.9,15.2,0.0,0.0
2502178690,Westwood town,MA,25021,27.98,29.74,27.4,69.5,-42.1,1.7,84.9,1.7,2.5,8.6,0.0,0.0
2502178972,Weymouth Town city,MA,25021,13.19,14.95,33.7,63.3,-29.6,1.7,79.9,4.2,3.7,6.7,0.1,0.0
2502182315,Wrentham town,MA,25021,4.45,6.21,37.7,59.3,-21.6,2.2,91.3,1.2,2.0,2.5,0.1,0.0
2502300170,Abington town,MA,25023,0.8,2.56,39.9,57.1,-17.2,2.0,84.0,3.5,3.4,2.5,0.2,0.0
2502308130,Bridgewater Town city,MA,25023,-0.34,1.42,40.4,56.6,-16.2,2.1,82.2,7.0,4.2,2.0,0.2,0.0
2502309000,Brockton city,MA,25023,44.07,45.83,21.2,75.8,-54.7,1.3,32.0,32.6,10.9,2.3,0.2,0.0
2502311665,Carver town,MA,25023,-13.25,-11.49,46.1,50.9,-4.9,2.4,92.5,0.9,1.5,0.7,0.1,0.0
2502317895,Duxbury town,MA,25023,21.68,23.44,31.2,65.8,-34.6,2.3,94.0,0.5,1.7,1.3,0.1,0.0
2502318455,East Bridgewater town,MA,25023,-10.96,-9.2,45.0,51.9,-6.9,2.4,90.4,2.4,2.0,0.9,0.2,0.0
2502327795,Halifax town,MA,25023,-13.32,-11.56,46.1,50.9,-4.8,2.4,94.1,0.8,1.5,0.4,0.3,0.0
2502328285,Hanover town,MA,25023,-3.47,-1.71,41.9,55.1,-13.2,2.4,93.0,0.6,1.4,1.9,0.0,0.0
2502328495,Hanson town,MA,25023,-11.47,-9.71,45.3,51.7,-6.4,2.4,92.8,0.8,1.5,0.8,0.0,0.0
2502330210,Hingham town,MA,25023,32.81,34.57,26.4,70.6,-44.1,2.3,92.9,0.6,1.7,2.3,0.0,0.0
2502331645,Hull town,MA,25023,24.62,26.38,29.9,67.1,-37.1,2.3,93.0,0.7,2.1,0.9,0.1,0.1
2502333220,Kingston town,MA,25023,0.04,1.8,40.4,56.6,-16.2,2.4,92.8,0.9,1.5,1.3,0.1,0.0
2502333920,Lakeville town,MA,25023,-13.88,-12.11,46.3,50.7,-4.4,2.4,92.9,0.6,1.6,1.3,0.1,0.0
2502338540,Marion town,MA,25023,26.19,27.95,29.1,67.9,-38.8,2.0,86.1,1.6,4.0,1.2,0.2,0.0
2502338855,Marshfield town,MA,25023,5.17,6.93,38.2,58.7,-20.5,2.4,94.3,0.5,1.5,0.8,0.1,0.0
2502339450,Mattapoisett town,MA,25023,13.77,15.53,34.5,62.4,-27.9,2.4,93.5,0.4,1.6,0.9,0.3,0.1
2502340850,Middleborough town,MA,25023,-14.81,-13.05,46.7,50.3,-3.6,2.4,91.0,1.8,1.9,0.9,0.2,0.0
2502350145,Norwell town,MA,25023,14.5,16.26,34.2,62.8,-28.6,2.2,92.1,0.6,2.0,2.6,0.0,0.0
2502352630,Pembroke town,MA,25023,-3.32,-1.56,41.8,55.1,-13.3,2.4,93.6,0.6,1.4,1.0,0.1,0.0
2502354310,Plymouth town,MA,25023,9.69,11.45,36.2,60.7,-24.5,2.3,89.7,1.7,2.5,1.1,0.2,0.0
2502354415,Plympton town,MA,25023,-9.44,-7.68,44.5,52.5,-8.0,2.5,94.9,0.7,0.7,0.5,0.1,0.1
2502357600,Rochester town,MA,25023,-14.4,-12.63,46.5,50.4,-3.9,2.4,93.2,0.6,1.4,0.6,0.1,0.0
2502357775,Rockland town,MA,25023,-0.03,1.73,40.3,56.7,-16.3,2.2,84.8,3.2,2.8,2.1,0.1,0.0
2502360330,Scituate town,MA,25023,25.97,27.73,29.4,67.6,-38.2,2.5,94.3,0.3,1.2,0.7,0.0,0.0
2502372985,Wareham town,MA,25023,1.68,3.44,39.6,57.3,-17.7,2.3,84.1,2.2,2.4,0.9,0.4,0.0
2502375260,West Bridgewater town,MA,25023,-9.92,-8.16,44.6,52.4,-7.8,2.3,88.9,3.0,2.5,1.2,0.1,0.0
2502379530,Whitman town,MA,25023,-2.65,-0.89,41.4,55.5,-14.1,2.2,87.6,2.9,2.9,1.4,0.1,0.0
2502507000,Boston city,MA,25025,59.12,60.88,12.7,84.3,-71.7,-0.3,48.1,17.8,16.4,11.9,0.1,0.0
2502513205,Chelsea city,MA,25025,38.1,39.86,18.5,78.5,-60.0,-6.5,23.7,6.7,61.9,3.7,0.2,0.0
2502556585,Revere city,MA,25025,9.03,10.79,32.6,64.3,-31.7,-2.9,48.2,4.5,34.5,5.7,0.1,0.0
2502581005,Winthrop Town city,MA,25025,12.9,14.66,32.9,64.0,-31.1,1.0,81.4,2.1,10.9,1.5,0.1,0.0
2502701885,Ashburnham town,MA,25027,4.52,6.28,38.2,58.7,-20.5,2.3,92.6,0.7,2.2,0.9,0.2,0.0
2502702480,Athol town,MA,25027,-6.3,-4.54,42.7,54.3,-11.5,2.0,89.9,1.0,4.2,0.8,0.1,0.0
2502702760,Auburn town,MA,25027,7.14,8.9,36.9,60.0,-23.1,1.9,87.7,1.7,3.9,3.0,0.0,0.0
2502703740,Barre town,MA,25027,-7.15,-5.39,43.2,53.8,-10.6,2.2,92.0,0.8,2.8,0.7,0.2,0.0
2502705490,Berlin town,MA,25027,19.09,20.85,32.0,65.0,-33.0,2.1,90.3,0.5,3.0,1.4,0.0,0.1
2502706015,Blackstone town,MA,25027,-10.7,-8.94,44.7,52.3,-7.6,2.2,91.8,0.9,2.8,1.0,0.1,0.0
2502706365,Bolton town,MA,25027,38.26,40.02,23.8,73.2,-49.4,2.0,88.7,0.3,2.0,5.0,0.0,0.0
2502707525,Boylston town,MA,25027,15.95,17.72,33.2,63.7,-30.5,2.0,88.8,0.4,2.1,4.9,0.2,0.0
2502709105,Brookfield town,MA,25027,-8.78,-7.02,43.9,53.1,-9.2,2.3,92.5,0.7,2.7,0.6,0.1,0.0
2502712715,Charlton town,MA,25027,-12.79,-11.03,45.5,51.4,-5.9,2.2,91.8,0.8,3.1,1.1,0.1,0.0
2502714395,Clinton town,MA,25027,14.58,16.34,33.0,64.0,-31.0,0.3,73.9,2.4,15.1,1.6,0.2,0.0
2502717300,Douglas town,MA,25027,-15.22,-13.45,46.6,50.3,-3.7,2.3,92.3,0.7,2.5,0.9,0.1,0.0
2502717685,Dudley town,MA,25027,-13.61,-11.84,45.2,51.7,-6.5,0.8,81.9,1.5,12.4,1.3,0.1,0.0
2502718560,East Brookfield town,MA,25027,-16.08,-14.31,47.0,50.0,-3.1,2.2,92.5,1.0,2.6,1.6,0.1,0.0
2502723875,Fitchburg city,MA,25027,12.34,14.1,33.2,63.8,-30.7,-1.2,60.0,6.0,25.7,3.6,0.2,0.0
2502725485,Gardner city,MA,25027,5.42,7.18,37.4,59.6,-22.2,1.3,81.6,3.4,9.0,1.8,0.3,0.0
2502726430,Grafton town,MA,25027,22.41,24.17,30.2,66.7,-36.5,1.5,81.9,1.9,3.8,9.0,0.1,0.0
2502728740,Hardwick town,MA,25027,-8.31,-6.55,43.7,53.2,-9.5,2.4,92.4,0.8,2.1,0.0,0.5,0.0
2502728950,Harvard town,MA,25027,53.53,55.29,17.0,79.9,-62.9,1.5,78.9,6.1,5.6,6.1,0.5,0.0
2502730560,Holden town,MA,25027,13.92,15.68,34.1,62.9,-28.8,2.0,88.7,1.6,3.3,3.4,0.1,0.0
2502730945,Hopedale town,MA,25027,17.98,19.74,32.4,64.5,-32.1,2.1,90.1,0.9,3.2,1.8,0.1,0.0
2502731435,Hubbardston town,MA,25027,-12.24,-10.48,45.4,51.6,-6.2,2.3,93.4,0.3,2.0,0.7,0.3,0.0
2502734165,Lancaster town,MA,25027,12.77,14.53,34.1,62.9,-28.8,1.0,74.7,7.5,11.5,1.6,0.2,0.0
2502734795,Leicester town,MA,25027,-7.96,-6.2,43.2,53.7,-10.5,1.7,84.5,2.9,6.0,2.2,0.1,0.0
2502735075,Leominster city,MA,25027,9.47,11.24,35.1,61.9,-26.8,0.2,68.5,5.9,16.1,3.1,0.1,0.0
2502737420,Lunenburg town,MA,25027,9.32,11.08,36.0,60.9,-24.9,1.9,87.8,1.4,4.5,1.8,0.1,0.0
2502740255,Mendon town,MA,25027,2.47,4.23,39.1,57.9,-18.8,2.2,91.8,0.6,2.2,1.9,0.1,0.0
2502741165,Milford town,MA,25027,12.15,13.91,34.3,62.7,-28.5,0.8,69.5,2.1,10.4,2.4,0.1,0.0
2502741340,Millbury town,MA,25027,-1.14,0.62,40.5,56.5,-16.0,1.9,87.3,2.1,3.8,3.1,0.1,0.0
2502741585,Millville town,MA,25027,-19.68,-17.92,48.6,48.4,0.2,2.4,93.3,0.8,1.6,0.8,0.0,0.0
2502745105,New Braintree town,MA,25027,-5.97,-4.21,42.8,54.2,-11.4,2.5,95.5,0.5,1.1,0.4,0.1,0.0
2502746820,Northborough town,MA,25027,32.68,34.44,25.8,71.1,-45.3,1.4,78.3,1.5,3.3,11.3,0.1,0.0
2502746925,Northbridge town,MA,25027,-1.6,0.16,40.7,56.3,-15.6,2.0,89.3,1.1,4.1,1.3,0.1,0.0
2502747135,North Brookfield town,MA,25027,-16.8,-15.04,47.2,49.7,-2.5,2.2,92.1,0.5,3.3,0.7,0.0,0.0
