race_code,race_type,state,group_type,group,electorate_share,votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct
LA-SEN,senate,LA,education,Associate,6.92,97165,35102,62063,0,0,36.1,63.9,0.0,0.0
LA-SEN,senate,LA,education,Bachelor,16.64,233827,98503,135325,0,0,42.1,57.9,0.0,0.0
LA-SEN,senate,LA,education,Master,6.62,93047,44780,48267,0,0,48.1,51.9,0.0,0.0
LA-SEN,senate,LA,education,Professional,1.8,25356,11696,13660,0,0,46.1,53.9,0.0,0.0
LA-SEN,senate,LA,education,Doctorate,1.06,14871,7454,7417,0,0,50.1,49.9,0.0,0.0
LA-SEN,senate,LA,income,<$10k,7.36,103344,43329,60015,0,0,41.9,58.1,0.0,0.0
LA-SEN,senate,LA,income,$10-15k,5.97,83847,34316,49531,0,0,40.9,59.1,0.0,0.0
LA-SEN,senate,LA,income,$15-20k,4.83,67918,27797,40122,0,0,40.9,59.1,0.0,0.0
LA-SEN,senate,LA,income,$20-25k,5.21,73236,29241,43995,0,0,39.9,60.1,0.0,0.0
LA-SEN,senate,LA,income,$25-30k,4.74,66629,25937,40692,0,0,38.9,61.1,0.0,0.0
LA-SEN,senate,LA,income,$30-35k,4.5,63174,23960,39214,0,0,37.9,62.1,0.0,0.0
LA-SEN,senate,LA,income,$35-40k,3.97,55805,20607,35198,0,0,36.9,63.1,0.0,0.0
LA-SEN,senate,LA,income,$40-45k,3.89,54671,19642,35029,0,0,35.9,64.1,0.0,0.0
LA-SEN,senate,LA,income,$45-50k,3.91,54873,19714,35159,0,0,35.9,64.1,0.0,0.0
LA-SEN,senate,LA,income,$50-60k,7.03,98798,34507,64291,0,0,34.9,65.1,0.0,0.0
LA-SEN,senate,LA,income,$60-75k,8.85,124284,43408,80875,0,0,34.9,65.1,0.0,0.0
LA-SEN,senate,LA,income,$75-100k,11.46,161069,56256,104812,0,0,34.9,65.1,0.0,0.0
LA-SEN,senate,LA,income,$100-125k,8.69,122054,43850,78204,0,0,35.9,64.1,0.0,0.0
LA-SEN,senate,LA,income,$125-150k,5.95,83656,30055,53601,0,0,35.9,64.1,0.0,0.0
LA-SEN,senate,LA,income,$150-200k,6.81,95682,35333,60350,0,0,36.9,63.1,0.0,0.0
LA-SEN,senate,LA,income,$200k+,6.82,95842,36350,59492,0,0,37.9,62.1,0.0,0.0
MA-SEN,senate,MA,race,White,70.94,1725075,1023453,701622,0,0,59.3,40.7,0.0,0.0
MA-SEN,senate,MA,race,Black,8.65,210311,206105,4206,0,0,98.0,2.0,0.0,0.0
MA-SEN,senate,MA,race,Hispanic,11.05,268777,207840,60937,0,0,77.3,22.7,0.0,0.0
MA-SEN,senate,MA,race,Asian,7.97,193794,153733,40061,0,0,79.3,20.7,0.0,0.0
MA-SEN,senate,MA,race,Native,1.24,30244,21875,8369,0,0,72.3,27.7,0.0,0.0
MA-SEN,senate,MA,race,Pacific Islander,0.14,3367,2435,932,0,0,72.3,27.7,0.0,0.0
MA-SEN,senate,MA,age,20-29,18.13,440866,326452,114413,0,0,74.0,26.0,0.0,0.0
MA-SEN,senate,MA,age,30-39,17.59,427610,303808,123802,0,0,71.0,29.0,0.0,0.0
MA-SEN,senate,MA,age,40-49,15.71,382087,252361,129726,0,0,66.0,34.0,0.0,0.0
MA-SEN,senate,MA,age,50-59,17.85,434103,273693,160410,0,0,63.0,37.0,0.0,0.0
MA-SEN,senate,MA,age,60-69,15.78,383819,241990,141829,0,0,63.0,37.0,0.0,0.0
MA-SEN,senate,MA,age,70-79,9.52,231585,148326,83260,0,0,64.0,36.0,0.0,0.0
MA-SEN,senate,MA,age,80+,5.41,131498,84222,47276,0,0,64.0,36.0,0.0,0.0
MA-SEN,senate,MA,education,No HS,8.77,213295,140190,73105,0,0,65.7,34.3,0.0,0.0
MA-SEN,senate,MA,education,HS grad,22.92,557420,338497,218923,0,0,60.7,39.3,0.0,0.0
MA-SEN,senate,MA,education,Some college,14.77,359254,225344,133910,0,0,62.7,37.3,0.0,0.0
MA-SEN,senate,MA,education,Associate,7.62,185270,118064,67205,0,0,63.7,36.3,0.0,0.0
MA-SEN,senate,MA,education,Bachelor,25.09,610015,425337,184678,0,0,69.7,30.3,0.0,0.0
MA-SEN,senate,MA,education,Master,14.58,354506,268452,86054,0,0,75.7,24.3,0.0,0.0
MA-SEN,senate,MA,education,Professional,3.11,75637,55764,19873,0,0,73.7,26.3,0.0,0.0
MA-SEN,senate,MA,education,Doctorate,3.13,76172,59205,16967,0,0,77.7,22.3,0.0,0.0
MA-SEN,senate,MA,income,<$10k,4.41,107289,77171,30118,0,0,71.9,28.1,0.0,0.0
MA-SEN,senate,MA,income,$10-15k,3.68,89486,63470,26015,0,0,70.9,29.1,0.0,0.0
MA-SEN,senate,MA,income,$15-20k,2.95,71650,50820,20830,0,0,70.9,29.1,0.0,0.0
MA-SEN,senate,MA,income,$20-25k,2.95,71672,50119,21553,0,0,69.9,30.1,0.0,0.0
MA-SEN,senate,MA,income,$25-30k,2.88,70007,48255,21753,0,0,68.9,31.1,0.0,0.0
MA-SEN,senate,MA,income,$30-35k,2.7,65551,44528,21024,0,0,67.9,32.1,0.0,0.0
MA-SEN,senate,MA,income,$35-40k,2.58,62838,42056,20782,0,0,66.9,33.1,0.0,0.0
MA-SEN,senate,MA,income,$40-45k,2.66,64706,42659,22047,0,0,65.9,34.1,0.0,0.0
MA-SEN,senate,MA,income,$45-50k,2.59,62924,41484,21439,0,0,65.9,34.1,0.0,0.0
MA-SEN,senate,MA,income,$50-60k,5.3,128755,83598,45157,0,0,64.9,35.1,0.0,0.0
MA-SEN,senate,MA,income,$60-75k,7.4,180045,116900,63145,0,0,64.9,35.1,0.0,0.0
MA-SEN,senate,MA,income,$75-100k,11.34,275759,179045,96714,0,0,64.9,35.1,0.0,0.0
MA-SEN,senate,MA,income,$100-125k,9.65,234665,154710,79955,0,0,65.9,34.1,0.0,0.0
MA-SEN,senate,MA,income,$125-150k,8.0,194570,128276,66294,0,0,65.9,34.1,0.0,0.0
MA-SEN,senate,MA,income,$150-200k,11.61,282232,188892,93339,0,0,66.9,33.1,0.0,0.0
MA-SEN,senate,MA,income,$200k+,19.31,469419,318868,150552,0,0,67.9,32.1,0.0,0.0
ME-SEN,senate,ME,race,White,92.41,537787,260605,271804,0,5378,48.5,50.5,0.0,1.0
ME-SEN,senate,ME,race,Black,1.99,11607,10910,580,0,116,94.0,5.0,0.0,1.0
ME-SEN,senate,ME,race,Hispanic,1.6,9332,6185,3053,0,93,66.3,32.7,0.0,1.0
ME-SEN,senate,ME,race,Asian,1.64,9519,6498,2926,0,95,68.3,30.7,0.0,1.0
ME-SEN,senate,ME,race,Native,2.25,13110,8040,4939,0,131,61.3,37.7,0.0,1.0
ME-SEN,senate,ME,race,Pacific Islander,0.1,607,372,229,0,6,61.3,37.7,0.0,1.0
ME-SEN,senate,ME,age,20-29,14.51,84448,48764,34839,0,844,57.7,41.3,0.0,1.0
ME-SEN,senate,ME,age,30-39,15.53,90357,49492,39961,0,904,54.8,44.2,0.0,1.0
ME-SEN,senate,ME,age,40-49,14.7,85529,42614,42059,0,855,49.8,49.2,0.0,1.0
ME-SEN,senate,ME,age,50-59,18.13,105520,49441,55024,0,1055,46.9,52.1,0.0,1.0
ME-SEN,senate,ME,age,60-69,19.05,110877,51951,57817,0,1109,46.9,52.1,0.0,1.0
ME-SEN,senate,ME,age,70-79,11.9,69239,33127,35420,0,692,47.8,51.2,0.0,1.0
