county_fips,state,county_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,vap_tot,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
46041,SD,13.1,14.86,32.5,64.3,-31.8,-0.6,3595,20.1,0.3,1.1,0.2,75.0,0.0
46043,SD,-59.33,-57.57,64.8,32.0,32.7,2.4,2181,94.4,0.1,1.7,0.1,0.9,0.0
46045,SD,-61.64,-59.88,65.8,31.0,34.8,2.4,3075,95.4,0.4,1.2,0.4,1.0,0.0
46047,SD,-50.54,-48.78,60.9,35.9,25.0,2.1,5772,87.2,0.5,2.1,0.7,5.1,0.2
46049,SD,-66.82,-65.06,67.9,28.9,39.0,2.3,1652,94.4,0.0,1.6,0.2,2.7,0.0
46051,SD,-46.55,-44.79,59.1,37.7,21.3,1.9,5836,91.9,0.0,5.4,0.2,0.7,0.0
46053,SD,-61.55,-59.79,65.7,31.1,34.5,2.3,3095,90.0,0.3,1.1,0.4,5.2,0.1
46055,SD,-60.71,-58.95,65.4,31.4,33.9,2.4,1449,93.4,0.1,1.1,0.8,1.5,0.0
46057,SD,-61.51,-59.75,65.5,31.3,34.2,2.0,4171,92.9,0.1,4.5,0.1,0.6,0.1
46059,SD,-58.07,-56.31,64.3,32.5,31.8,2.5,2463,96.4,0.3,0.9,0.3,0.4,0.0
46061,SD,-60.3,-58.54,65.3,31.5,33.7,2.6,2447,96.5,0.1,0.8,0.0,0.1,0.0
46063,SD,-88.03,-86.27,76.9,19.9,57.1,2.3,986,93.7,0.5,2.1,0.0,1.1,0.0
46065,SD,-45.19,-43.43,58.5,38.3,20.2,1.9,13497,83.0,0.4,2.1,0.7,10.1,0.0
46067,SD,-58.89,-57.13,64.6,32.2,32.3,2.3,5540,95.6,0.1,2.0,0.3,0.8,0.0
46069,SD,-53.75,-51.99,62.3,34.5,27.8,2.2,988,89.2,0.3,1.5,0.5,5.3,0.0
46071,SD,-35.68,-33.91,53.7,43.1,10.6,0.4,1915,44.6,0.3,2.0,0.3,47.5,0.2
46073,SD,-43.9,-42.14,58.0,38.8,19.3,2.0,1283,93.0,0.0,4.3,0.1,0.9,0.0
46075,SD,-77.65,-75.89,72.6,24.2,48.3,2.4,691,88.3,0.0,0.6,0.0,4.3,0.0
46077,SD,-44.71,-42.95,58.6,38.3,20.3,2.4,4000,95.8,0.0,1.8,0.2,0.6,0.2
46079,SD,-31.76,-30.0,52.8,44.0,8.8,1.9,8626,90.2,0.8,4.9,0.8,0.8,0.1
46081,SD,-50.67,-48.91,61.0,35.8,25.1,2.1,20823,90.8,0.5,2.9,0.7,1.7,0.0
46083,SD,-27.08,-25.32,51.0,45.8,5.2,2.3,46756,91.7,1.4,2.1,1.6,0.6,0.0
46085,SD,-40.35,-38.59,56.0,40.8,15.2,1.0,2622,58.4,0.1,1.3,0.2,36.9,0.0
46087,SD,-50.47,-48.71,61.0,35.9,25.1,2.3,4237,94.4,0.1,2.5,0.1,0.8,0.0
46089,SD,-70.51,-68.75,69.5,27.3,42.2,2.4,1915,95.1,0.2,1.9,0.2,0.8,0.0
46091,SD,-24.44,-22.68,49.6,47.2,2.5,1.8,3256,87.5,0.1,4.7,0.2,5.7,0.0
46093,SD,-52.18,-50.42,61.5,35.3,26.3,2.0,22354,87.0,1.5,3.6,1.0,2.4,0.2
46095,SD,-20.72,-18.96,47.4,49.5,-2.1,0.4,1285,43.3,0.1,1.2,0.2,50.4,0.0
46097,SD,-48.32,-46.56,60.1,36.7,23.4,2.4,1776,95.8,0.1,1.6,0.3,0.3,0.0
46099,SD,-12.99,-11.23,44.8,52.0,-7.2,1.8,148004,82.7,4.7,4.9,2.3,2.2,0.0
46101,SD,-32.56,-30.8,53.0,43.8,9.1,1.5,4631,80.2,0.1,4.1,1.5,10.4,0.0
46102,SD,72.69,74.45,6.8,90.0,-83.3,-1.4,8605,4.6,0.3,2.6,0.3,90.7,0.0
46103,SD,-27.17,-25.4,50.7,46.1,4.6,1.6,84782,79.8,1.3,4.1,1.4,8.4,0.1
46105,SD,-70.96,-69.19,69.7,27.1,42.7,2.4,2244,94.3,0.0,1.0,0.1,1.9,0.1
46107,SD,-61.95,-60.19,65.9,30.9,35.0,2.5,1989,95.4,0.3,0.7,0.5,1.7,0.0
46109,SD,-23.42,-21.66,48.8,48.0,0.9,1.1,7395,62.0,0.3,1.8,0.3,32.2,0.0
46111,SD,-56.4,-54.64,63.5,33.3,30.2,2.3,1767,94.5,0.0,2.3,0.1,0.7,0.0
46115,SD,-39.92,-38.16,56.5,40.3,16.2,2.3,4881,95.1,0.3,2.1,0.0,0.9,0.0
46117,SD,-47.63,-45.87,59.8,37.0,22.7,2.3,2244,88.4,0.5,0.8,0.2,4.5,0.4
46119,SD,-53.52,-51.76,62.2,34.6,27.7,2.3,1140,93.5,0.4,2.7,0.0,0.4,0.0
46121,SD,51.91,53.67,15.8,81.1,-65.3,-1.1,5615,10.2,0.1,1.8,0.5,85.3,0.0
46123,SD,-64.12,-62.36,66.6,30.2,36.4,2.0,4284,81.6,0.2,0.9,0.1,13.7,0.0
46125,SD,-52.74,-50.98,61.9,34.9,27.1,2.3,6413,94.6,0.2,2.2,0.2,0.5,0.0
46127,SD,-41.48,-39.72,57.0,39.8,17.3,2.1,12657,91.0,0.9,3.1,1.4,0.6,0.2
46129,SD,-60.26,-58.5,65.0,31.9,33.1,2.0,4097,82.2,0.1,1.4,0.1,12.3,0.0
46135,SD,-35.77,-34.01,54.5,42.3,12.2,1.9,18382,88.5,1.5,4.6,0.6,2.4,0.0
46137,SD,-2.92,-1.16,39.3,57.5,-18.1,-0.5,1570,23.0,0.0,1.4,0.0,73.1,0.0
47001,TN,-36.16,-34.4,54.8,42.0,12.9,2.2,60836,87.4,3.6,2.9,1.3,0.3,0.1
47003,TN,-58.56,-56.8,63.8,33.1,30.7,1.0,37654,76.6,7.3,12.1,0.7,0.3,0.0
47005,TN,-63.43,-61.67,66.5,30.3,36.2,2.4,12773,91.6,2.0,1.9,0.7,0.3,0.0
47007,TN,-71.0,-69.24,69.7,27.1,42.7,2.4,12310,87.9,6.2,2.5,0.2,0.3,0.0
47009,TN,-48.32,-46.56,60.0,36.8,23.2,2.2,107665,88.9,2.6,3.3,0.9,0.2,0.0
47011,TN,-59.53,-57.77,64.5,32.3,32.3,1.8,84901,83.3,4.6,6.2,1.1,0.3,0.1
47013,TN,-70.1,-68.34,69.4,27.4,42.0,2.5,31248,95.0,0.3,1.0,0.2,0.2,0.0
47015,TN,-66.77,-65.01,67.9,28.9,39.0,2.3,11408,91.1,1.4,2.3,0.3,0.2,0.0
47017,TN,-62.09,-60.33,66.0,30.8,35.2,2.5,22484,84.8,8.8,2.2,0.4,0.3,0.0
47019,TN,-63.82,-62.06,66.7,30.1,36.6,2.4,45897,92.8,1.2,1.7,0.4,0.3,0.0
47021,TN,-46.56,-44.8,59.2,37.6,21.6,2.1,32259,89.8,1.9,3.6,0.4,0.3,0.1
47023,TN,-65.67,-63.91,67.5,29.3,38.2,2.5,13491,85.4,8.3,2.3,0.4,0.4,0.0
47025,TN,-70.66,-68.89,69.6,27.2,42.4,2.4,25936,93.7,1.0,1.5,0.5,0.2,0.0
47027,TN,-67.09,-65.32,68.1,28.7,39.4,2.5,6038,95.3,1.1,1.4,0.1,0.3,0.0
47029,TN,-68.88,-67.12,68.8,28.0,40.8,2.4,28934,92.0,1.7,2.1,0.4,0.4,0.0
47031,TN,-55.8,-54.04,63.1,33.7,29.4,2.0,44600,86.9,3.6,4.4,1.0,0.3,0.0
47033,TN,-59.25,-57.49,64.4,32.4,32.0,1.7,10643,75.1,13.6,8.6,0.2,0.1,0.0
47035,TN,-59.32,-57.56,64.7,32.1,32.6,2.3,50574,93.2,0.4,2.4,0.6,0.2,0.0
47037,TN,28.02,29.78,27.1,69.8,-42.7,1.2,572818,58.1,22.7,11.4,3.9,0.2,0.0
47039,TN,-69.75,-67.99,69.2,27.6,41.5,2.3,9122,92.5,2.5,2.5,0.4,0.1,0.1
47041,TN,-63.33,-61.57,66.2,30.6,35.6,1.8,15664,89.0,1.2,5.7,0.4,0.3,0.0
47043,TN,-52.53,-50.77,61.7,35.1,26.7,2.1,42204,88.1,3.6,4.0,0.6,0.3,0.0
47045,TN,-62.17,-60.4,66.0,30.8,35.3,2.5,27943,79.6,13.6,2.7,0.6,0.2,0.0
47047,TN,-42.75,-40.99,57.9,38.9,19.0,2.8,34105,67.6,25.6,2.7,0.7,0.2,0.1
47049,TN,-76.32,-74.56,72.0,24.8,47.3,2.5,14688,95.4,0.1,1.3,0.2,0.2,0.0
47051,TN,-53.66,-51.89,62.3,34.5,27.8,2.3,34398,87.5,4.7,2.8,0.9,0.3,0.0
47053,TN,-52.44,-50.68,62.0,34.8,27.2,2.7,38270,76.9,17.5,2.3,0.4,0.2,0.0
47055,TN,-55.51,-53.74,63.2,33.6,29.7,2.6,23982,83.9,9.7,1.8,0.6,0.4,0.0
47057,TN,-74.11,-72.35,71.0,25.8,45.2,2.3,18704,93.4,0.5,2.5,0.3,0.2,0.0
47059,TN,-66.52,-64.75,67.8,29.0,38.7,2.3,56339,91.3,1.9,2.8,0.4,0.2,0.0
47061,TN,-69.82,-68.06,69.3,27.5,41.7,2.5,10768,93.7,0.3,1.1,0.4,0.3,0.0
47063,TN,-59.41,-57.65,64.1,32.7,31.4,1.0,49514,80.5,3.4,11.1,1.1,0.2,0.4
47065,TN,-13.26,-11.5,45.0,51.8,-6.8,2.0,289447,71.2,16.6,5.9,2.2,0.2,0.0
47067,TN,-76.9,-75.14,72.3,24.5,47.9,2.6,5278,95.9,0.4,0.6,0.0,0.4,0.0
47069,TN,-24.31,-22.55,50.3,46.5,3.7,3.2,20791,56.9,38.5,1.8,0.6,0.2,0.0
47071,TN,-71.59,-69.83,70.0,26.8,43.2,2.4,21369,91.3,3.1,1.8,0.5,0.3,0.0
47073,TN,-69.39,-67.63,69.1,27.7,41.4,2.5,45408,93.8,1.2,1.2,0.4,0.2,0.0
47075,TN,0.38,2.14,39.8,57.1,-17.3,3.1,13841,44.3,49.4,3.9,0.2,0.2,0.0
47077,TN,-68.26,-66.5,68.6,28.2,40.4,2.5,21559,87.1,7.1,2.1,0.3,0.2,0.0
47079,TN,-55.94,-54.18,63.4,33.5,29.9,2.5,25561,86.5,6.9,2.2,0.6,0.2,0.0
47081,TN,-61.54,-59.77,65.7,31.1,34.6,2.4,19743,89.3,4.3,2.2,0.3,0.4,0.0
47083,TN,-58.9,-57.14,64.6,32.2,32.5,2.5,6501,92.1,2.6,1.4,0.2,0.3,0.1
47085,TN,-56.73,-54.97,63.7,33.1,30.6,2.4,14658,92.0,2.4,1.8,0.3,0.2,0.0
47087,TN,-63.03,-61.27,66.4,30.5,35.9,2.4,9418,93.8,0.3,1.7,0.1,0.3,0.0
47089,TN,-64.78,-63.02,67.0,29.8,37.2,2.2,43731,91.3,1.5,3.3,0.5,0.3,0.0
47091,TN,-69.85,-68.09,69.3,27.5,41.7,2.4,14811,89.9,4.8,2.3,0.1,0.1,0.1
47093,TN,-19.83,-18.07,47.8,49.0,-1.3,1.9,378602,80.6,7.8,4.8,2.5,0.2,0.1
47095,TN,-55.36,-53.6,63.3,33.5,29.8,2.9,5967,68.8,26.7,2.4,0.1,0.2,0.1
47097,TN,-37.32,-35.56,55.7,41.1,14.7,3.0,19634,62.4,31.9,1.9,0.2,0.5,0.0
47099,TN,-69.65,-67.89,69.2,27.7,41.5,2.4,33353,92.5,1.5,2.0,0.4,0.2,0.0
47101,TN,-66.08,-64.32,67.6,29.2,38.4,2.3,9757,92.1,1.5,2.2,0.5,0.3,0.1
47103,TN,-65.2,-63.44,67.2,29.6,37.7,2.3,27475,86.4,6.0,3.0,0.5,0.3,0.0
47105,TN,-53.58,-51.82,61.9,34.9,27.0,1.6,44686,87.6,1.0,7.4,0.8,0.2,0.0
47107,TN,-64.77,-63.0,67.0,29.8,37.2,2.2,42012,88.0,3.5,3.3,0.8,0.3,0.0
47109,TN,-69.06,-67.3,69.0,27.8,41.2,2.6,20415,89.3,6.0,1.4,0.3,0.2,0.0
47111,TN,-75.05,-73.28,71.2,25.6,45.6,1.9,19078,90.7,0.5,5.3,0.2,0.3,0.0
47113,TN,-18.41,-16.64,47.6,49.3,-1.7,2.7,77242,57.4,34.5,3.8,1.2,0.2,0.0
47115,TN,-56.19,-54.43,63.5,33.3,30.1,2.4,22917,90.2,3.4,1.7,0.5,0.4,0.0
47117,TN,-57.13,-55.37,63.6,33.2,30.5,2.0,26287,84.4,6.0,5.3,0.5,0.3,0.0
47119,TN,-45.09,-43.33,58.5,38.3,20.2,1.9,77854,78.2,11.0,6.2,0.9,0.3,0.0
47121,TN,-68.02,-66.25,68.5,28.3,40.2,2.5,10101,93.5,1.0,1.2,0.2,0.4,0.0
47123,TN,-67.4,-65.64,68.1,28.7,39.4,2.2,36473,90.4,1.6,3.2,0.5,0.3,0.0
47125,TN,-18.7,-16.94,47.1,49.7,-2.7,1.5,160622,62.6,19.6,9.0,2.5,0.4,0.4
47127,TN,-69.91,-68.14,69.3,27.5,41.9,2.5,5128,93.6,1.8,1.0,0.5,0.3,0.0
47129,TN,-75.14,-73.38,71.6,25.2,46.4,2.6,16898,89.9,5.7,1.1,0.2,0.3,0.0
47131,TN,-65.34,-63.58,67.3,29.5,37.7,2.3,24096,83.1,9.6,3.9,0.3,0.1,0.0
47133,TN,-64.8,-63.04,67.1,29.7,37.5,2.5,17637,95.0,0.3,1.2,0.3,0.3,0.0
47135,TN,-69.81,-68.05,69.3,27.5,41.8,2.5,6570,92.7,2.5,1.3,0.4,0.4,0.0
47137,TN,-66.73,-64.97,68.0,28.8,39.1,2.5,4090,96.7,0.2,1.2,0.3,0.2,0.0
47139,TN,-68.68,-66.91,68.8,28.0,40.7,2.4,14253,93.1,0.4,1.4,0.2,0.4,0.1
47141,TN,-47.95,-46.18,59.6,37.2,22.4,1.8,63201,85.9,2.9,6.0,1.4,0.2,0.0
47143,TN,-67.63,-65.87,68.1,28.7,39.4,2.0,25634,88.7,1.9,4.9,0.6,0.3,0.0
47145,TN,-55.15,-53.39,63.0,33.8,29.2,2.5,42981,91.2,2.4,1.5,0.6,0.3,0.0
47147,TN,-51.41,-49.65,61.0,35.8,25.3,1.7,55560,81.0,6.9,7.6,0.6,0.2,0.0
47149,TN,-22.1,-20.34,48.4,48.4,0.0,1.3,255546,67.3,15.2,9.6,3.7,0.2,0.1
47151,TN,-80.27,-78.51,73.8,23.1,50.7,2.6,16531,96.4,0.1,0.6,0.3,0.2,0.0
47153,TN,-66.93,-65.17,67.9,28.9,39.0,2.2,12505,92.5,0.4,2.8,0.4,0.4,0.0
47155,TN,-61.76,-60.0,65.4,31.4,34.0,1.6,78359,87.5,0.8,6.8,1.1,0.3,0.0
47157,TN,25.83,27.6,28.6,68.2,-39.6,2.5,706063,37.0,49.9,7.0,3.1,0.2,0.0
47159,TN,-65.51,-63.75,67.4,29.4,38.0,2.4,15324,91.9,1.9,1.9,0.4,0.3,0.0
47161,TN,-64.57,-62.81,67.0,29.8,37.1,2.3,10756,91.2,1.3,1.9,0.7,0.7,0.0
47163,TN,-55.54,-53.78,63.2,33.6,29.5,2.4,127939,91.9,2.0,1.8,0.8,0.2,0.0
47165,TN,-42.31,-40.55,57.3,39.5,17.8,1.9,149662,81.6,7.4,5.5,1.5,0.3,0.1
47167,TN,-53.34,-51.58,62.4,34.5,27.9,2.7,46052,75.3,17.4,2.2,0.7,0.3,0.1
47169,TN,-59.38,-57.62,64.9,31.9,33.0,2.6,9424,75.5,18.5,2.7,0.2,0.2,0.0
47171,TN,-62.67,-60.91,66.0,30.8,35.1,1.9,14713,91.6,0.2,5.0,0.2,0.2,0.0
47173,TN,-71.72,-69.96,70.1,26.8,43.3,2.4,15355,94.7,0.2,1.6,0.2,0.2,0.0
47175,TN,-67.67,-65.91,68.4,28.4,39.9,2.5,4836,95.4,0.4,1.2,0.2,0.0,0.0
47177,TN,-56.68,-54.92,63.2,33.6,29.7,1.6,31461,85.5,2.8,7.7,0.6,0.2,0.0
47179,TN,-39.99,-38.23,56.4,40.4,16.0,2.1,107694,86.4,4.1,3.8,1.4,0.2,0.0
47181,TN,-77.52,-75.75,72.6,24.2,48.3,2.5,13337,89.1,6.3,1.9,0.2,0.1,0.0
47183,TN,-58.92,-57.16,64.6,32.2,32.5,2.5,26499,86.0,7.8,2.2,0.6,0.2,0.0
47185,TN,-67.17,-65.4,68.1,28.7,39.3,2.3,21367,91.7,1.5,2.4,0.5,0.3,0.0
47187,TN,-32.95,-31.18,53.2,43.6,9.6,1.7,179443,82.9,4.0,4.9,4.8,0.2,0.0
47189,TN,-40.57,-38.81,56.6,40.2,16.4,2.0,112798,82.7,6.7,4.7,2.0,0.3,0.0
48001,TX,-62.2,-60.44,65.1,31.8,33.3,0.5,47381,58.4,20.7,17.6,0.7,0.3,0.0
48003,TX,-73.18,-71.42,67.1,29.7,37.3,-4.8,12948,43.5,1.2,52.0,0.6,0.5,0.0
48005,TX,-52.36,-50.59,60.6,36.2,24.5,0.0,65058,61.6,14.5,19.8,1.1,0.2,0.0
48007,TX,-56.18,-54.42,61.9,34.9,27.0,-0.7,19816,70.3,0.9,22.2,2.0,0.6,0.1
48009,TX,-79.66,-77.89,73.0,23.8,49.2,1.6,6612,87.9,0.4,7.2,0.3,0.8,0.0
48011,TX,-86.08,-84.31,75.8,21.0,54.8,1.7,1427,88.2,0.4,6.0,0.6,1.2,0.0
48013,TX,-43.67,-41.91,53.9,42.9,11.0,-6.0,35983,35.9,0.7,60.5,0.4,0.3,0.0
48015,TX,-63.12,-61.36,64.9,31.9,33.0,-0.6,23157,65.3,7.7,23.1,0.7,0.3,0.0
48017,TX,-61.55,-59.79,61.5,35.3,26.3,-6.0,4838,36.8,0.7,60.9,0.2,0.2,0.0
48019,TX,-62.41,-60.65,65.0,31.9,33.1,0.1,17349,77.2,0.5,17.0,0.5,0.5,0.0
48021,TX,-18.61,-16.85,44.9,51.9,-6.9,-2.6,73027,52.4,6.0,37.1,0.8,0.4,0.1
48023,TX,-77.85,-76.08,72.0,24.8,47.3,1.2,2636,83.9,1.6,10.4,0.2,0.4,0.0
48025,TX,-40.21,-38.45,52.6,44.2,8.4,-5.7,25022,29.4,8.7,59.6,0.7,0.2,0.0
48027,TX,-16.41,-14.65,45.1,51.7,-6.6,-0.5,272163,46.3,21.3,22.5,3.3,0.4,0.9
48029,TX,9.8,11.56,31.4,65.4,-34.0,-5.6,1512388,29.5,7.5,56.5,3.4,0.2,0.1
48031,TX,-53.14,-51.37,61.1,35.7,25.4,0.3,9421,79.2,0.7,16.1,0.3,0.2,0.0
48033,TX,-91.71,-89.95,77.9,18.9,58.9,1.1,471,87.9,0.0,11.3,0.0,0.0,0.0
48035,TX,-67.89,-66.13,67.5,29.4,38.1,0.5,14456,78.8,1.4,14.9,0.4,0.4,0.0
48037,TX,-49.01,-47.24,60.2,36.6,23.5,2.0,71537,62.9,23.9,7.4,1.2,0.6,0.1
48039,TX,-19.95,-18.19,46.0,50.8,-4.7,-1.6,275900,46.9,14.5,28.2,7.0,0.3,0.0
48041,TX,-25.22,-23.46,48.5,48.3,0.2,-1.1,185935,55.9,9.4,24.3,6.8,0.2,0.1
48043,TX,-12.76,-11.0,42.3,54.5,-12.1,-2.9,7846,55.0,1.8,38.0,1.0,0.3,0.1
48045,TX,-80.49,-78.73,72.2,24.6,47.7,-0.6,1113,72.9,1.2,23.3,0.0,0.4,0.0
48047,TX,9.69,11.45,29.5,67.3,-37.8,-9.5,5329,12.1,0.2,86.2,0.5,0.2,0.0
48049,TX,-74.51,-72.75,70.0,26.8,43.2,0.0,29878,73.5,3.5,18.5,0.7,0.4,0.1
48051,TX,-63.34,-61.58,65.4,31.4,34.0,0.2,13911,67.6,10.2,18.0,0.4,0.4,0.0
48053,TX,-56.19,-54.42,62.2,34.6,27.6,-0.1,38983,75.1,1.2,18.9,0.9,0.4,0.0
48055,TX,-14.6,-12.83,42.3,54.5,-12.2,-4.5,34034,41.0,5.4,50.2,0.5,0.3,0.0
48057,TX,-52.44,-50.68,58.6,38.2,20.4,-4.1,15502,45.6,2.0,45.0,5.3,0.2,0.0
48059,TX,-78.07,-76.31,72.3,24.5,47.7,1.5,10696,86.2,0.8,8.1,0.4,0.5,0.1
48061,TX,-5.84,-4.08,36.0,60.8,-24.8,-9.7,301208,10.5,0.4,87.6,0.7,0.1,0.0
48063,TX,-53.91,-52.15,61.2,35.6,25.6,-0.2,9345,58.9,15.2,21.4,0.9,0.3,0.1
48065,TX,-81.62,-79.86,73.7,23.1,50.6,1.3,4401,84.8,0.4,8.7,0.4,0.8,0.0
48067,TX,-65.87,-64.11,67.6,29.3,38.3,2.4,22227,76.2,15.5,3.8,0.4,0.6,0.0
48069,TX,-58.45,-56.69,60.2,36.6,23.6,-6.0,5277,35.4,1.5,60.9,0.4,0.5,0.1
48071,TX,-66.16,-64.4,66.4,30.4,35.9,-0.2,33464,67.2,7.2,20.3,1.4,0.4,0.0
48073,TX,-63.18,-61.42,65.2,31.6,33.7,0.1,37887,63.5,13.0,19.7,0.5,0.3,0.0
48075,TX,-76.66,-74.9,70.4,26.4,43.9,-1.2,5318,58.6,9.8,27.5,0.8,0.4,0.0
48077,TX,-80.11,-78.35,73.4,23.5,49.9,1.9,8144,89.0,0.3,4.8,0.6,0.8,0.0
48079,TX,-66.48,-64.72,64.0,32.8,31.2,-5.3,1817,39.0,3.1,56.1,0.0,0.1,0.0
48081,TX,-80.13,-78.37,72.4,24.4,48.1,0.0,2634,77.3,0.3,17.9,0.0,0.6,0.2
48083,TX,-79.32,-77.56,72.5,24.4,48.1,0.8,6165,81.0,1.8,13.2,0.4,0.5,0.0
48085,TX,-11.47,-9.71,43.0,53.8,-10.8,-0.5,786838,54.1,9.9,14.3,17.3,0.4,0.1
48087,TX,-77.52,-75.76,70.8,26.0,44.8,-1.1,1988,65.8,4.4,26.2,0.4,0.9,0.1
48089,TX,-57.55,-55.79,62.5,34.3,28.1,-0.7,16093,61.7,10.7,25.0,0.4,0.1,0.0
48091,TX,-45.96,-44.19,57.5,39.3,18.1,-0.9,126535,68.5,2.3,23.9,1.2,0.3,0.1
48093,TX,-74.39,-72.63,69.6,27.2,42.4,-0.8,10566,72.7,0.2,23.7,0.3,0.4,0.0
48095,TX,-74.31,-72.55,69.2,27.6,41.7,-1.4,2851,66.1,2.3,28.6,0.7,0.3,0.0
48097,TX,-67.37,-65.6,67.1,29.7,37.4,0.3,31523,75.5,2.7,16.3,0.8,0.8,0.0
48099,TX,-41.1,-39.33,55.9,40.9,14.9,0.1,62606,58.5,14.4,18.0,2.5,0.5,1.1
48101,TX,-72.78,-71.02,69.2,27.6,41.6,-0.2,1097,69.6,6.3,20.6,0.0,0.2,0.1
48103,TX,-73.06,-71.3,66.3,30.5,35.8,-6.2,3351,33.7,1.6,62.3,0.6,0.4,0.0
48105,TX,-54.18,-52.42,58.5,38.3,20.2,-5.8,2394,37.7,0.6,59.1,0.3,0.3,0.0
48107,TX,-51.69,-49.93,58.2,38.6,19.5,-4.3,3812,46.2,2.4,49.1,0.3,0.1,0.0
48109,TX,-17.14,-15.38,41.8,55.0,-13.2,-7.7,1721,23.0,1.2,72.7,1.0,0.5,0.0
48111,TX,-78.84,-77.08,69.7,27.1,42.6,-4.3,5022,47.3,1.2,48.7,0.2,0.7,0.1
48113,TX,22.61,24.37,27.4,69.4,-42.0,-2.7,1972578,31.6,21.6,36.6,7.2,0.3,0.0
48115,TX,-61.63,-59.87,62.4,34.4,28.0,-4.3,9450,39.7,8.4,50.1,0.5,0.2,0.0
48117,TX,-52.07,-50.31,56.8,40.0,16.8,-7.4,12949,26.8,0.6,70.7,0.2,0.3,0.0
48119,TX,-70.0,-68.24,69.0,27.8,41.2,1.8,4081,82.4,5.8,6.2,0.6,0.8,0.1
48121,TX,-13.35,-11.59,43.8,53.0,-9.2,-0.5,678416,56.8,10.4,18.1,10.1,0.4,0.1
48123,TX,-67.37,-65.61,66.2,30.6,35.5,-1.7,15418,58.2,8.0,31.3,0.4,0.2,0.0
48125,TX,-70.51,-68.74,67.9,28.9,38.9,-0.9,1369,70.8,1.1,24.8,0.1,0.0,0.0
48127,TX,3.0,4.76,32.4,64.4,-32.1,-9.4,6308,11.8,0.9,85.4,0.9,0.1,0.1
48129,TX,-79.36,-77.6,72.8,24.0,48.8,1.4,2591,80.6,4.7,9.0,0.4,1.0,0.0
48131,TX,-9.98,-8.22,38.0,58.9,-20.9,-9.3,7512,10.9,1.9,79.4,0.5,0.2,0.0
48133,TX,-78.05,-76.28,71.9,25.0,46.9,0.6,13986,79.8,2.1,14.0,0.5,0.5,0.1
48135,TX,-53.27,-51.5,58.2,38.6,19.7,-5.5,119460,34.3,4.6,57.1,1.5,0.4,0.2
48137,TX,-73.45,-71.69,67.6,29.2,38.3,-4.0,1140,50.0,0.2,46.3,0.5,0.4,0.1
48139,TX,-31.35,-29.59,51.4,45.4,6.0,-0.6,140984,59.2,12.1,23.8,0.8,0.4,0.1
48141,TX,15.32,17.08,27.4,69.4,-42.0,-8.9,644962,12.6,2.9,81.3,1.4,0.3,0.2
48143,TX,-68.49,-66.72,67.4,29.4,38.1,-0.0,33837,73.4,3.2,18.7,0.8,0.5,0.0
48145,TX,-45.03,-43.27,57.5,39.3,18.3,0.1,13446,54.4,21.6,20.8,0.3,0.4,0.1
48147,TX,-67.92,-66.16,67.9,28.9,38.9,1.3,28127,77.8,6.7,10.0,0.4,0.9,0.1
48149,TX,-61.72,-59.96,64.7,32.1,32.6,0.2,19396,74.3,5.2,17.6,0.3,0.2,0.0
48151,TX,-63.68,-61.91,65.0,31.8,33.3,-0.8,2862,70.2,2.5,24.1,0.5,0.5,0.1
48153,TX,-65.46,-63.7,63.9,32.9,30.9,-4.6,3929,44.2,2.3,51.5,0.2,0.1,0.0
48155,TX,-65.93,-64.16,66.6,30.2,36.5,0.5,899,80.9,1.2,15.1,0.0,0.0,0.1
48157,TX,1.62,3.38,36.8,60.0,-23.3,-1.8,596993,31.4,20.4,22.7,22.5,0.1,0.0
48159,TX,-69.24,-67.48,68.2,28.6,39.7,0.9,8023,79.1,3.4,12.1,0.6,0.5,0.1
48161,TX,-66.7,-64.94,67.2,29.6,37.6,1.0,15292,68.2,14.9,13.6,0.3,0.4,0.0
48163,TX,-24.69,-22.93,44.9,51.9,-7.0,-7.9,13825,18.3,4.7,74.5,1.3,0.2,0.0
48165,TX,-83.13,-81.37,72.2,24.6,47.7,-2.9,14135,57.6,1.2,39.2,0.4,0.2,0.0
48167,TX,-27.74,-25.98,49.8,47.0,2.9,-0.6,267382,58.0,12.1,22.5,3.6,0.3,0.1
48169,TX,-73.16,-71.4,66.8,30.0,36.8,-5.3,4789,37.5,3.9,56.4,0.4,0.3,0.0
48171,TX,-61.37,-59.61,64.5,32.3,32.1,0.0,21921,78.2,0.3,18.0,0.5,0.3,0.0
48173,TX,-88.5,-86.74,75.1,21.7,53.4,-1.8,844,66.8,0.9,31.6,0.0,0.0,0.4
48175,TX,-60.67,-58.91,63.4,33.4,29.9,-1.6,5500,63.7,3.4,29.7,0.4,0.3,0.0
48177,TX,-55.14,-53.38,60.0,36.8,23.2,-3.6,14622,46.9,5.8,44.6,0.3,0.3,0.0
48179,TX,-77.57,-75.81,70.8,26.0,44.9,-1.0,16102,65.5,4.5,25.4,0.7,0.7,0.0
48181,TX,-54.71,-52.95,62.0,34.8,27.2,0.8,103923,74.2,5.4,12.5,1.4,1.3,0.0
48183,TX,-42.6,-40.84,56.8,40.0,16.8,0.7,94003,59.0,19.9,16.0,1.3,0.4,0.0
