date,state,chamber,dem_control_prob,proj_dem_mean,proj_control
2026-01-07,ND,House,0.0,10.3,R
2026-01-07,ND,Senate,0.0,6.1,R
2026-01-07,NE,Legislature,0.0083,17.5,R
2026-01-07,NH,House,0.5608,209.5,D
2026-01-07,NH,Senate,0.3167,10.9,R
2026-01-07,NM,House,0.9157,44.5,D
2026-01-07,NV,Assembly,0.8283,26.8,D
2026-01-07,NV,Senate,0.8994,12.6,D
2026-01-07,NY,Assembly,0.9592,105.0,D
2026-01-07,NY,Senate,0.9213,42.2,D
2026-01-07,OH,House,0.1343,38.7,R
2026-01-07,OH,Senate,0.0137,11.0,R
2026-01-07,OK,House,0.0058,19.9,R
2026-01-07,OK,Senate,0.0,8.5,R
2026-01-07,OR,House,0.8899,37.8,D
2026-01-07,OR,Senate,0.9149,18.8,D
2026-01-07,PA,House,0.6372,106.9,D
2026-01-07,PA,Senate,0.2188,23.3,R
2026-01-07,RI,House,0.9299,58.3,D
2026-01-07,RI,Senate,0.9388,30.2,D
2026-01-07,SC,House,0.0754,42.5,R
2026-01-07,SD,House,0.0082,6.6,R
2026-01-07,SD,Senate,0.0063,4.2,R
2026-01-07,TN,House,0.0095,25.9,R
2026-01-07,TN,Senate,0.001,6.6,R
2026-01-07,TX,House,0.2731,68.9,R
2026-01-07,TX,Senate,0.0642,12.2,R
2026-01-07,UT,House,0.0175,18.1,R
2026-01-07,UT,Senate,0.0005,6.8,R
2026-01-07,VT,House,0.957,118.9,D
2026-01-07,VT,Senate,0.9888,26.6,D
2026-01-07,WA,House,0.9316,62.9,D
2026-01-07,WA,Senate,0.9773,29.7,D
2026-01-07,WI,Assembly,0.4801,49.4,R
2026-01-07,WI,Senate,0.7815,18.2,D
2026-01-07,WV,House of Delegates,0.002,13.1,R
2026-01-07,WV,Senate,0.0,2.2,R
2026-01-07,WY,House,0.0042,7.6,R
2026-01-07,WY,Senate,0.0,2.5,R
2026-01-08,AK,House,0.0699,16.1,Coalition
2026-01-08,AK,Senate,0.0311,8.8,Coalition
2026-01-08,AL,House,0.0147,30.1,R
2026-01-08,AL,Senate,0.0069,8.9,R
2026-01-08,AR,House,0.0098,23.2,R
2026-01-08,AR,Senate,0.0004,6.6,R
2026-01-08,AZ,House,0.4087,29.9,R
2026-01-08,AZ,Senate,0.4772,15.6,R
2026-01-08,CA,Assembly,0.9824,60.8,D
2026-01-08,CA,Senate,0.9978,30.6,D
2026-01-08,CO,House,0.9436,45.1,D
2026-01-08,CO,Senate,0.9681,23.2,D
2026-01-08,CT,House,0.9229,114.5,D
2026-01-08,CT,Senate,0.8745,26.6,D
2026-01-08,DE,House,0.9474,30.4,D
2026-01-08,DE,Senate,0.9898,15.3,D
2026-01-08,FL,House,0.1895,47.4,R
2026-01-08,FL,Senate,0.0251,13.5,R
2026-01-08,GA,House,0.3327,87.1,R
2026-01-08,GA,Senate,0.1886,25.1,R
2026-01-08,HI,House,0.9947,43.8,D
2026-01-08,HI,Senate,0.9999,21.9,D
2026-01-08,IA,House,0.1988,41.0,R
2026-01-08,IA,Senate,0.0147,19.0,R
2026-01-08,ID,House,0.0022,11.1,R
2026-01-08,ID,Senate,0.0017,6.0,R
2026-01-08,IL,House,0.9627,79.8,D
2026-01-08,IL,Senate,0.9934,41.9,D
2026-01-08,IN,House,0.0421,33.2,R
2026-01-08,IN,Senate,0.0042,11.9,R
2026-01-08,KS,House,0.0801,45.1,R
2026-01-08,KY,House,0.0109,22.0,R
2026-01-08,KY,Senate,0.0008,7.0,R
2026-01-08,MA,House,0.9951,136.5,D
2026-01-08,MA,Senate,0.9934,34.2,D
2026-01-08,MD,House of Delegates,0.9946,104.5,D
2026-01-08,MD,Senate,0.9913,35.2,D
2026-01-08,ME,House,0.6099,81.3,D
2026-01-08,ME,Senate,0.7831,21.2,D
2026-01-08,MI,House,0.5128,56.9,D
2026-01-08,MI,Senate,0.5461,20.4,D
2026-01-08,MN,House,0.6554,73.5,D
2026-01-08,MN,Senate,0.6604,36.7,D
2026-01-08,MO,House,0.053,58.7,R
2026-01-08,MO,Senate,0.0024,11.4,R
2026-01-08,MT,House,0.1163,39.3,R
2026-01-08,MT,Senate,0.0233,18.8,R
2026-01-08,NC,House,0.3146,56.3,R
2026-01-08,NC,Senate,0.2412,22.7,R
2026-01-08,ND,House,0.0,10.3,R
2026-01-08,ND,Senate,0.0,6.1,R
2026-01-08,NE,Legislature,0.0084,17.5,R
2026-01-08,NH,House,0.5607,209.5,D
2026-01-08,NH,Senate,0.3165,10.9,R
2026-01-08,NM,House,0.9161,44.5,D
2026-01-08,NV,Assembly,0.8286,26.8,D
2026-01-08,NV,Senate,0.8995,12.6,D
2026-01-08,NY,Assembly,0.9593,105.0,D
2026-01-08,NY,Senate,0.9217,42.2,D
2026-01-08,OH,House,0.1339,38.7,R
2026-01-08,OH,Senate,0.0137,11.0,R
2026-01-08,OK,House,0.0058,19.9,R
2026-01-08,OK,Senate,0.0,8.5,R
2026-01-08,OR,House,0.8901,37.8,D
2026-01-08,OR,Senate,0.915,18.8,D
2026-01-08,PA,House,0.6372,106.9,D
2026-01-08,PA,Senate,0.2184,23.3,R
2026-01-08,RI,House,0.9301,58.3,D
2026-01-08,RI,Senate,0.9394,30.2,D
2026-01-08,SC,House,0.0752,42.5,R
2026-01-08,SD,House,0.0082,6.6,R
2026-01-08,SD,Senate,0.0062,4.2,R
2026-01-08,TN,House,0.0095,25.9,R
2026-01-08,TN,Senate,0.001,6.6,R
2026-01-08,TX,House,0.2727,68.8,R
2026-01-08,TX,Senate,0.064,12.2,R
2026-01-08,UT,House,0.0174,18.1,R
2026-01-08,UT,Senate,0.0005,6.8,R
2026-01-08,VT,House,0.9571,118.9,D
2026-01-08,VT,Senate,0.9888,26.6,D
2026-01-08,WA,House,0.9317,62.9,D
2026-01-08,WA,Senate,0.9773,29.7,D
2026-01-08,WI,Assembly,0.4801,49.4,R
2026-01-08,WI,Senate,0.7817,18.2,D
2026-01-08,WV,House of Delegates,0.002,13.1,R
2026-01-08,WV,Senate,0.0,2.2,R
2026-01-08,WY,House,0.004,7.6,R
2026-01-08,WY,Senate,0.0,2.5,R
2026-01-09,AK,House,0.0701,16.1,Coalition
2026-01-09,AK,Senate,0.0312,8.8,Coalition
2026-01-09,AL,House,0.0146,30.1,R
2026-01-09,AL,Senate,0.0069,8.9,R
2026-01-09,AR,House,0.0098,23.2,R
2026-01-09,AR,Senate,0.0004,6.6,R
2026-01-09,AZ,House,0.4089,29.9,R
2026-01-09,AZ,Senate,0.4772,15.6,R
2026-01-09,CA,Assembly,0.9827,60.8,D
2026-01-09,CA,Senate,0.9978,30.6,D
2026-01-09,CO,House,0.9445,45.1,D
2026-01-09,CO,Senate,0.9685,23.2,D
2026-01-09,CT,House,0.9235,114.5,D
2026-01-09,CT,Senate,0.8751,26.6,D
2026-01-09,DE,House,0.9478,30.4,D
2026-01-09,DE,Senate,0.9898,15.4,D
2026-01-09,FL,House,0.1895,47.4,R
2026-01-09,FL,Senate,0.0251,13.5,R
2026-01-09,GA,House,0.3324,87.1,R
2026-01-09,GA,Senate,0.1886,25.1,R
2026-01-09,HI,House,0.9947,43.8,D
2026-01-09,HI,Senate,0.9999,21.9,D
2026-01-09,IA,House,0.1985,41.0,R
2026-01-09,IA,Senate,0.0147,19.0,R
2026-01-09,ID,House,0.0022,11.1,R
2026-01-09,ID,Senate,0.0017,6.0,R
2026-01-09,IL,House,0.9629,79.8,D
2026-01-09,IL,Senate,0.9935,41.9,D
2026-01-09,IN,House,0.042,33.2,R
2026-01-09,IN,Senate,0.0041,11.9,R
2026-01-09,KS,House,0.0802,45.1,R
2026-01-09,KY,House,0.0109,22.0,R
2026-01-09,KY,Senate,0.0008,7.0,R
2026-01-09,MA,House,0.9951,136.5,D
2026-01-09,MA,Senate,0.9934,34.2,D
2026-01-09,MD,House of Delegates,0.9946,104.5,D
2026-01-09,MD,Senate,0.9913,35.2,D
2026-01-09,ME,House,0.6108,81.3,D
2026-01-09,ME,Senate,0.7843,21.2,D
2026-01-09,MI,House,0.5129,56.9,D
2026-01-09,MI,Senate,0.5464,20.4,D
2026-01-09,MN,House,0.6556,73.5,D
2026-01-09,MN,Senate,0.6611,36.7,D
2026-01-09,MO,House,0.0527,58.7,R
2026-01-09,MO,Senate,0.0023,11.4,R
2026-01-09,MT,House,0.1173,39.3,R
2026-01-09,MT,Senate,0.0238,18.9,R
2026-01-09,NC,House,0.3145,56.3,R
2026-01-09,NC,Senate,0.2407,22.7,R
2026-01-09,ND,House,0.0,10.3,R
2026-01-09,ND,Senate,0.0,6.1,R
2026-01-09,NE,Legislature,0.0079,17.5,R
2026-01-09,NH,House,0.5614,209.5,D
2026-01-09,NH,Senate,0.3165,10.9,R
2026-01-09,NM,House,0.9164,44.5,D
2026-01-09,NV,Assembly,0.8288,26.8,D
2026-01-09,NV,Senate,0.9,12.6,D
2026-01-09,NY,Assembly,0.9594,105.0,D
2026-01-09,NY,Senate,0.9222,42.2,D
2026-01-09,OH,House,0.1337,38.7,R
2026-01-09,OH,Senate,0.0135,11.0,R
2026-01-09,OK,House,0.0058,19.9,R
2026-01-09,OK,Senate,0.0,8.5,R
2026-01-09,OR,House,0.8908,37.8,D
2026-01-09,OR,Senate,0.9154,18.8,D
2026-01-09,PA,House,0.6373,106.9,D
2026-01-09,PA,Senate,0.2186,23.3,R
2026-01-09,RI,House,0.9305,58.3,D
2026-01-09,RI,Senate,0.9398,30.2,D
2026-01-09,SC,House,0.0747,42.5,R
2026-01-09,SD,House,0.0082,6.6,R
2026-01-09,SD,Senate,0.0062,4.2,R
2026-01-09,TN,House,0.0095,25.9,R
2026-01-09,TN,Senate,0.001,6.6,R
2026-01-09,TX,House,0.2727,68.8,R
2026-01-09,TX,Senate,0.0638,12.2,R
2026-01-09,UT,House,0.0173,18.1,R
2026-01-09,UT,Senate,0.0005,6.8,R
2026-01-09,VT,House,0.9573,119.0,D
2026-01-09,VT,Senate,0.9889,26.6,D
2026-01-09,WA,House,0.9319,62.9,D
2026-01-09,WA,Senate,0.9773,29.7,D
2026-01-09,WI,Assembly,0.4806,49.4,R
2026-01-09,WI,Senate,0.7815,18.2,D
2026-01-09,WV,House of Delegates,0.002,13.1,R
2026-01-09,WV,Senate,0.0,2.2,R
2026-01-09,WY,House,0.004,7.6,R
2026-01-09,WY,Senate,0.0,2.5,R
2026-01-10,AK,House,0.071,16.1,Coalition
2026-01-10,AK,Senate,0.0316,8.8,Coalition
2026-01-10,AL,House,0.0146,30.1,R
2026-01-10,AL,Senate,0.0069,8.9,R
2026-01-10,AR,House,0.0098,23.2,R
2026-01-10,AR,Senate,0.0004,6.6,R
2026-01-10,AZ,House,0.4082,29.9,R
2026-01-10,AZ,Senate,0.4772,15.6,R
2026-01-10,CA,Assembly,0.9828,60.8,D
2026-01-10,CA,Senate,0.9978,30.6,D
2026-01-10,CO,House,0.9446,45.1,D
2026-01-10,CO,Senate,0.9685,23.2,D
2026-01-10,CT,House,0.9239,114.5,D
2026-01-10,CT,Senate,0.8756,26.6,D
2026-01-10,DE,House,0.948,30.4,D
2026-01-10,DE,Senate,0.9898,15.4,D
2026-01-10,FL,House,0.1891,47.3,R
2026-01-10,FL,Senate,0.0251,13.5,R
2026-01-10,GA,House,0.3319,87.1,R
2026-01-10,GA,Senate,0.1876,25.1,R
2026-01-10,HI,House,0.9947,43.8,D
2026-01-10,HI,Senate,0.9999,21.9,D
2026-01-10,IA,House,0.1982,41.0,R
2026-01-10,IA,Senate,0.0147,19.0,R
2026-01-10,ID,House,0.0021,11.1,R
2026-01-10,ID,Senate,0.0017,6.0,R
2026-01-10,IL,House,0.963,79.8,D
2026-01-10,IL,Senate,0.9935,41.9,D
2026-01-10,IN,House,0.0419,33.2,R
2026-01-10,IN,Senate,0.004,11.9,R
2026-01-10,KS,House,0.08,45.1,R
2026-01-10,KY,House,0.0109,22.0,R
2026-01-10,KY,Senate,0.0008,7.0,R
2026-01-10,MA,House,0.9951,136.5,D
2026-01-10,MA,Senate,0.9934,34.2,D
2026-01-10,MD,House of Delegates,0.9946,104.5,D
2026-01-10,MD,Senate,0.9913,35.2,D
2026-01-10,ME,House,0.6137,81.4,D
2026-01-10,ME,Senate,0.7853,21.3,D
2026-01-10,MI,House,0.5129,56.9,D
2026-01-10,MI,Senate,0.5464,20.4,D
2026-01-10,MN,House,0.6555,73.5,D
2026-01-10,MN,Senate,0.6614,36.7,D
2026-01-10,MO,House,0.0526,58.7,R
2026-01-10,MO,Senate,0.0022,11.4,R
2026-01-10,MT,House,0.1189,39.4,R
2026-01-10,MT,Senate,0.0238,18.9,R
2026-01-10,NC,House,0.3142,56.3,R
2026-01-10,NC,Senate,0.2403,22.7,R
2026-01-10,ND,House,0.0,10.3,R
2026-01-10,ND,Senate,0.0,6.1,R
2026-01-10,NE,Legislature,0.0078,17.5,R
2026-01-10,NH,House,0.5614,209.5,D
2026-01-10,NH,Senate,0.3162,10.9,R
2026-01-10,NM,House,0.9165,44.6,D
2026-01-10,NV,Assembly,0.8291,26.8,D
2026-01-10,NV,Senate,0.9001,12.6,D
2026-01-10,NY,Assembly,0.9595,105.0,D
2026-01-10,NY,Senate,0.9225,42.2,D
2026-01-10,OH,House,0.1333,38.7,R
2026-01-10,OH,Senate,0.0135,11.0,R
2026-01-10,OK,House,0.0058,19.9,R
2026-01-10,OK,Senate,0.0,8.5,R
2026-01-10,OR,House,0.8913,37.8,D
2026-01-10,OR,Senate,0.9157,18.8,D
2026-01-10,PA,House,0.6376,106.9,D
2026-01-10,PA,Senate,0.2183,23.3,R
2026-01-10,RI,House,0.9308,58.3,D
2026-01-10,RI,Senate,0.9403,30.2,D
2026-01-10,SC,House,0.0745,42.5,R
2026-01-10,SD,House,0.0082,6.6,R
2026-01-10,SD,Senate,0.0062,4.2,R
2026-01-10,TN,House,0.0094,25.9,R
2026-01-10,TN,Senate,0.001,6.6,R
2026-01-10,TX,House,0.2724,68.8,R
2026-01-10,TX,Senate,0.0632,12.2,R
2026-01-10,UT,House,0.0173,18.1,R
2026-01-10,UT,Senate,0.0005,6.8,R
2026-01-10,VT,House,0.9574,119.0,D
2026-01-10,VT,Senate,0.9889,26.6,D
2026-01-10,WA,House,0.932,62.9,D
2026-01-10,WA,Senate,0.9773,29.7,D
2026-01-10,WI,Assembly,0.4805,49.4,R
2026-01-10,WI,Senate,0.7815,18.2,D
2026-01-10,WV,House of Delegates,0.002,13.1,R
2026-01-10,WV,Senate,0.0,2.2,R
2026-01-10,WY,House,0.004,7.6,R
2026-01-10,WY,Senate,0.0,2.5,R
2026-01-11,AK,House,0.0697,16.1,Coalition
2026-01-11,AK,Senate,0.0309,8.8,Coalition
2026-01-11,AL,House,0.0146,30.0,R
2026-01-11,AL,Senate,0.0068,8.9,R
2026-01-11,AR,House,0.0098,23.2,R
2026-01-11,AR,Senate,0.0004,6.6,R
2026-01-11,AZ,House,0.4069,29.9,R
2026-01-11,AZ,Senate,0.476,15.6,R
2026-01-11,CA,Assembly,0.9828,60.8,D
2026-01-11,CA,Senate,0.9978,30.6,D
2026-01-11,CO,House,0.9444,45.1,D
2026-01-11,CO,Senate,0.9685,23.2,D
2026-01-11,CT,House,0.9236,114.5,D
2026-01-11,CT,Senate,0.8751,26.6,D
2026-01-11,DE,House,0.9479,30.4,D
2026-01-11,DE,Senate,0.9898,15.3,D
2026-01-11,FL,House,0.1878,47.3,R
2026-01-11,FL,Senate,0.0249,13.5,R
2026-01-11,GA,House,0.33,87.0,R
2026-01-11,GA,Senate,0.1865,25.1,R
2026-01-11,HI,House,0.9947,43.8,D
2026-01-11,HI,Senate,0.9999,21.9,D
2026-01-11,IA,House,0.1954,40.9,R
2026-01-11,IA,Senate,0.0146,19.0,R
2026-01-11,ID,House,0.0021,11.1,R
2026-01-11,ID,Senate,0.0017,6.0,R
2026-01-11,IL,House,0.9629,79.8,D
2026-01-11,IL,Senate,0.9935,41.9,D
2026-01-11,IN,House,0.0416,33.1,R
2026-01-11,IN,Senate,0.004,11.9,R
2026-01-11,KS,House,0.0789,45.1,R
2026-01-11,KY,House,0.0109,22.0,R
2026-01-11,KY,Senate,0.0008,7.0,R
2026-01-11,MA,House,0.9951,136.4,D
2026-01-11,MA,Senate,0.9934,34.2,D
2026-01-11,MD,House of Delegates,0.9946,104.5,D
2026-01-11,MD,Senate,0.9913,35.2,D
2026-01-11,ME,House,0.6108,81.3,D
2026-01-11,ME,Senate,0.7844,21.2,D
2026-01-11,MI,House,0.5117,56.9,D
2026-01-11,MI,Senate,0.5452,20.4,D
2026-01-11,MN,House,0.6537,73.4,D
2026-01-11,MN,Senate,0.66,36.7,D
2026-01-11,MO,House,0.0522,58.6,R
2026-01-11,MO,Senate,0.0021,11.4,R
2026-01-11,MT,House,0.1145,39.2,R
2026-01-11,MT,Senate,0.0225,18.8,R
2026-01-11,NC,House,0.3118,56.3,R
2026-01-11,NC,Senate,0.2385,22.6,R
2026-01-11,ND,House,0.0,10.3,R
2026-01-11,ND,Senate,0.0,6.1,R
2026-01-11,NE,Legislature,0.0077,17.5,R
2026-01-11,NH,House,0.5603,209.3,D
2026-01-11,NH,Senate,0.3147,10.9,R
2026-01-11,NM,House,0.9164,44.5,D
2026-01-11,NV,Assembly,0.8287,26.8,D
2026-01-11,NV,Senate,0.8999,12.6,D
2026-01-11,NY,Assembly,0.9595,104.9,D
2026-01-11,NY,Senate,0.9223,42.2,D
2026-01-11,OH,House,0.1327,38.7,R
2026-01-11,OH,Senate,0.0134,11.0,R
2026-01-11,OK,House,0.0057,19.9,R
2026-01-11,OK,Senate,0.0,8.5,R
2026-01-11,OR,House,0.891,37.8,D
2026-01-11,OR,Senate,0.915,18.8,D
2026-01-11,PA,House,0.6365,106.9,D
2026-01-11,PA,Senate,0.2171,23.3,R
2026-01-11,RI,House,0.9306,58.3,D
2026-01-11,RI,Senate,0.9403,30.2,D
2026-01-11,SC,House,0.0739,42.4,R
2026-01-11,SD,House,0.0081,6.5,R
2026-01-11,SD,Senate,0.0062,4.2,R
2026-01-11,TN,House,0.0092,25.9,R
2026-01-11,TN,Senate,0.001,6.6,R
2026-01-11,TX,House,0.2703,68.8,R
2026-01-11,TX,Senate,0.0622,12.2,R
2026-01-11,UT,House,0.0172,18.1,R
2026-01-11,UT,Senate,0.0004,6.8,R
2026-01-11,VT,House,0.9574,119.0,D
2026-01-11,VT,Senate,0.9889,26.6,D
2026-01-11,WA,House,0.9321,62.9,D
2026-01-11,WA,Senate,0.9773,29.7,D
2026-01-11,WI,Assembly,0.4794,49.4,R
2026-01-11,WI,Senate,0.7811,18.2,D
2026-01-11,WV,House of Delegates,0.0019,13.0,R
2026-01-11,WV,Senate,0.0,2.2,R
2026-01-11,WY,House,0.004,7.6,R
2026-01-11,WY,Senate,0.0,2.5,R
2026-01-12,AK,House,0.0709,16.1,Coalition
2026-01-12,AK,Senate,0.0316,8.8,Coalition
2026-01-12,AL,House,0.0146,30.1,R
2026-01-12,AL,Senate,0.0068,8.9,R
2026-01-12,AR,House,0.0098,23.2,R
2026-01-12,AR,Senate,0.0004,6.6,R
2026-01-12,AZ,House,0.4081,29.9,R
2026-01-12,AZ,Senate,0.477,15.6,R
2026-01-12,CA,Assembly,0.9829,60.8,D
2026-01-12,CA,Senate,0.9978,30.6,D
2026-01-12,CO,House,0.9449,45.1,D
2026-01-12,CO,Senate,0.9686,23.2,D
2026-01-12,CT,House,0.9244,114.6,D
2026-01-12,CT,Senate,0.8761,26.7,D
2026-01-12,DE,House,0.9485,30.4,D
2026-01-12,DE,Senate,0.99,15.4,D
2026-01-12,FL,House,0.1889,47.3,R
2026-01-12,FL,Senate,0.0251,13.5,R
2026-01-12,GA,House,0.3321,87.1,R
2026-01-12,GA,Senate,0.1869,25.1,R
2026-01-12,HI,House,0.9947,43.8,D
2026-01-12,HI,Senate,0.9999,21.9,D
2026-01-12,IA,House,0.1967,41.0,R
2026-01-12,IA,Senate,0.0146,19.0,R
2026-01-12,ID,House,0.0021,11.1,R
2026-01-12,ID,Senate,0.0017,6.0,R
2026-01-12,IL,House,0.9633,79.8,D
2026-01-12,IL,Senate,0.9936,41.9,D
2026-01-12,IN,House,0.0417,33.1,R
2026-01-12,IN,Senate,0.004,11.9,R
2026-01-12,KS,House,0.0796,45.1,R
2026-01-12,KY,House,0.0109,22.0,R
2026-01-12,KY,Senate,0.0008,7.0,R
2026-01-12,MA,House,0.9951,136.5,D
2026-01-12,MA,Senate,0.9934,34.2,D
2026-01-12,MD,House of Delegates,0.9946,104.5,D
2026-01-12,MD,Senate,0.9914,35.2,D
2026-01-12,ME,House,0.6121,81.3,D
2026-01-12,ME,Senate,0.7852,21.2,D
2026-01-12,MI,House,0.5132,56.9,D
2026-01-12,MI,Senate,0.5464,20.4,D
2026-01-12,MN,House,0.6561,73.5,D
2026-01-12,MN,Senate,0.662,36.7,D
2026-01-12,MO,House,0.0523,58.7,R
2026-01-12,MO,Senate,0.0021,11.4,R
2026-01-12,MT,House,0.1166,39.4,R
2026-01-12,MT,Senate,0.0232,18.9,R
2026-01-12,NC,House,0.3133,56.3,R
2026-01-12,NC,Senate,0.2401,22.6,R
2026-01-12,ND,House,0.0,10.3,R
2026-01-12,ND,Senate,0.0,6.1,R
2026-01-12,NE,Legislature,0.0076,17.5,R
2026-01-12,NH,House,0.5617,209.5,D
2026-01-12,NH,Senate,0.3158,10.9,R
2026-01-12,NM,House,0.9175,44.6,D
2026-01-12,NV,Assembly,0.83,26.8,D
2026-01-12,NV,Senate,0.9003,12.6,D
2026-01-12,NY,Assembly,0.96,105.0,D
2026-01-12,NY,Senate,0.9228,42.2,D
2026-01-12,OH,House,0.1329,38.7,R
2026-01-12,OH,Senate,0.0135,11.0,R
2026-01-12,OK,House,0.0057,19.9,R
2026-01-12,OK,Senate,0.0,8.5,R
2026-01-12,OR,House,0.8921,37.8,D
2026-01-12,OR,Senate,0.9163,18.8,D
2026-01-12,PA,House,0.6381,106.9,D
2026-01-12,PA,Senate,0.2179,23.3,R
2026-01-12,RI,House,0.9313,58.4,D
2026-01-12,RI,Senate,0.9407,30.2,D
2026-01-12,SC,House,0.0742,42.5,R
2026-01-12,SD,House,0.0081,6.6,R
2026-01-12,SD,Senate,0.0062,4.2,R
2026-01-12,TN,House,0.0092,25.9,R
2026-01-12,TN,Senate,0.001,6.6,R
2026-01-12,TX,House,0.2715,68.8,R
2026-01-12,TX,Senate,0.0624,12.2,R
2026-01-12,UT,House,0.0172,18.1,R
2026-01-12,UT,Senate,0.0004,6.8,R
2026-01-12,VT,House,0.9579,119.0,D
2026-01-12,VT,Senate,0.9889,26.6,D
2026-01-12,WA,House,0.9324,62.9,D
2026-01-12,WA,Senate,0.9775,29.7,D
2026-01-12,WI,Assembly,0.4807,49.5,R
2026-01-12,WI,Senate,0.7824,18.2,D
2026-01-12,WV,House of Delegates,0.0019,13.1,R
2026-01-12,WV,Senate,0.0,2.2,R
2026-01-12,WY,House,0.004,7.6,R
2026-01-12,WY,Senate,0.0,2.5,R
2026-01-13,AK,House,0.0712,16.2,Coalition
2026-01-13,AK,Senate,0.0317,8.9,Coalition
2026-01-13,AL,House,0.0146,30.1,R
2026-01-13,AL,Senate,0.0068,8.9,R
2026-01-13,AR,House,0.0098,23.2,R
2026-01-13,AR,Senate,0.0004,6.6,R
2026-01-13,AZ,House,0.4076,29.9,R
2026-01-13,AZ,Senate,0.4767,15.6,R
2026-01-13,CA,Assembly,0.9829,60.8,D
2026-01-13,CA,Senate,0.9978,30.6,D
2026-01-13,CO,House,0.9449,45.1,D
2026-01-13,CO,Senate,0.9688,23.2,D
2026-01-13,CT,House,0.9246,114.6,D
2026-01-13,CT,Senate,0.8763,26.7,D
2026-01-13,DE,House,0.9488,30.4,D
2026-01-13,DE,Senate,0.9901,15.4,D
2026-01-13,FL,House,0.1884,47.3,R
2026-01-13,FL,Senate,0.0249,13.5,R
2026-01-13,GA,House,0.3311,87.1,R
2026-01-13,GA,Senate,0.1865,25.1,R
2026-01-13,HI,House,0.9947,43.8,D
2026-01-13,HI,Senate,0.9999,21.9,D
2026-01-13,IA,House,0.196,41.0,R
2026-01-13,IA,Senate,0.0146,19.0,R
2026-01-13,ID,House,0.0021,11.1,R
2026-01-13,ID,Senate,0.0017,6.0,R
2026-01-13,IL,House,0.9634,79.8,D
2026-01-13,IL,Senate,0.9938,41.9,D
2026-01-13,IN,House,0.0415,33.1,R
2026-01-13,IN,Senate,0.004,11.9,R
2026-01-13,KS,House,0.0788,45.1,R
2026-01-13,KY,House,0.0109,22.0,R
2026-01-13,KY,Senate,0.0007,7.0,R
2026-01-13,MA,House,0.9951,136.5,D
2026-01-13,MA,Senate,0.9934,34.2,D
2026-01-13,MD,House of Delegates,0.9946,104.5,D
2026-01-13,MD,Senate,0.9914,35.2,D
2026-01-13,ME,House,0.6156,81.5,D
2026-01-13,ME,Senate,0.7869,21.3,D
2026-01-13,MI,House,0.5128,56.9,D
2026-01-13,MI,Senate,0.5461,20.4,D
2026-01-13,MN,House,0.6557,73.5,D
2026-01-13,MN,Senate,0.6621,36.7,D
2026-01-13,MO,House,0.0518,58.6,R
2026-01-13,MO,Senate,0.0021,11.4,R
2026-01-13,MT,House,0.1176,39.4,R
2026-01-13,MT,Senate,0.0233,18.9,R
2026-01-13,NC,House,0.3124,56.3,R
2026-01-13,NC,Senate,0.2389,22.6,R
2026-01-13,ND,House,0.0,10.3,R
2026-01-13,ND,Senate,0.0,6.1,R
2026-01-13,NE,Legislature,0.0076,17.5,R
2026-01-13,NH,House,0.5615,209.4,D
2026-01-13,NH,Senate,0.3149,10.9,R
2026-01-13,NM,House,0.9176,44.6,D
2026-01-13,NV,Assembly,0.8303,26.8,D
2026-01-13,NV,Senate,0.9003,12.6,D
2026-01-13,NY,Assembly,0.96,105.0,D
2026-01-13,NY,Senate,0.9234,42.2,D
2026-01-13,OH,House,0.1327,38.7,R
2026-01-13,OH,Senate,0.0131,11.0,R
2026-01-13,OK,House,0.0057,19.9,R
2026-01-13,OK,Senate,0.0,8.5,R
2026-01-13,OR,House,0.8923,37.8,D
2026-01-13,OR,Senate,0.9163,18.8,D
2026-01-13,PA,House,0.638,106.9,D
2026-01-13,PA,Senate,0.2178,23.3,R
2026-01-13,RI,House,0.9315,58.4,D
2026-01-13,RI,Senate,0.9412,30.2,D
2026-01-13,SC,House,0.0739,42.4,R
2026-01-13,SD,House,0.0078,6.5,R
2026-01-13,SD,Senate,0.0062,4.2,R
2026-01-13,TN,House,0.0092,25.9,R
2026-01-13,TN,Senate,0.001,6.6,R
2026-01-13,TX,House,0.2705,68.8,R
2026-01-13,TX,Senate,0.0621,12.2,R
2026-01-13,UT,House,0.0172,18.1,R
2026-01-13,UT,Senate,0.0004,6.8,R
2026-01-13,VT,House,0.958,119.0,D
2026-01-13,VT,Senate,0.989,26.6,D
2026-01-13,WA,House,0.9325,62.9,D
2026-01-13,WA,Senate,0.9776,29.7,D
2026-01-13,WI,Assembly,0.4804,49.4,R
2026-01-13,WI,Senate,0.7822,18.2,D
2026-01-13,WV,House of Delegates,0.0019,13.0,R
2026-01-13,WV,Senate,0.0,2.2,R
2026-01-13,WY,House,0.004,7.6,R
2026-01-13,WY,Senate,0.0,2.5,R
2026-01-14,AK,House,0.0704,16.1,Coalition
2026-01-14,AK,Senate,0.0312,8.8,Coalition
2026-01-14,AL,House,0.0146,30.1,R
2026-01-14,AL,Senate,0.0068,8.9,R
2026-01-14,AR,House,0.0098,23.2,R
2026-01-14,AR,Senate,0.0004,6.6,R
2026-01-14,AZ,House,0.4076,29.9,R
2026-01-14,AZ,Senate,0.4765,15.6,R
2026-01-14,CA,Assembly,0.983,60.9,D
2026-01-14,CA,Senate,0.9978,30.6,D
