race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
FL-16,house,FL,16,Kelly Kirschner,Sydney Gruters,DEM,REP,,REP,-5.07,30.7,69.3,Lean R,-8.97,5.28,-5.07,-1.19,0.0,-0.19,-13.81,8.74,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,296507,1087683,0,80738,622381,0,0,1635707,215769,465301,0,35358,4074,0,0,120500,0,502,7000,0,106,0,0,47.47,52.53,0.0,143923,159291,0,0,303214
FL-17,house,FL,17,Matthew Montavon,Greg Steube,DEM,REP,REP,REP,-18.66,3.3,96.7,Safe R,-17.49,5.28,-18.66,-1.69,-4.39,-0.37,-22.24,3.58,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,96489,1337887,0,23859,2083868,0,0,0,72590,845315,0,17810,132513,0,0,580500,0,38579,0,0,33000,0,0,40.67,59.33,0.0,129116,188339,0,0,317455
FL-18,house,FL,18,Curtis Gibson,Scott Franklin,DEM,REP,REP,REP,-11.44,12.9,87.1,Likely R,-12.54,5.28,-11.44,-2.0,-2.65,0.48,-17.1,5.66,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12208,850000,0,1452,960764,0,0,0,10756,371131,0,2460,2509,0,0,377500,0,9748,0,0,0,298500,0,44.28,55.72,0.0,115335,145138,0,0,260473
FL-19,house,FL,19,Victor Arias,Jim Schwartzel,DEM,REP,,REP,-22.62,1.3,98.7,Safe R,-25.73,5.28,-22.62,-2.21,0.0,0.04,-30.42,7.8,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,45356,2065485,0,19203,181899,0,47879,0,26154,1883586,0,3106,5706,0,0,9500,0,30500,1050000,0,36454,1050000,0,38.69,61.31,0.0,114891,182047,0,0,296938
FL-20,house,FL,20,Debbie Wasserman Schultz,Brent Andersen,DEM,REP,DEM,DEM,53.58,100.0,0.0,Safe D,43.38,5.28,53.58,2.43,1.67,0.83,37.5,16.08,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3300107,63849,0,1861373,40623,0,306365,66500,2496043,23226,0,95739,1037,0,728500,0,0,0,0,0,0,0,0,76.79,23.21,0.0,174910,52870,0,0,227780
FL-21,house,FL,21,James Martin,Brian Mast,DEM,REP,REP,REP,-14.49,7.7,92.3,Likely R,-11.79,5.28,-14.49,-1.45,-6.47,-0.06,-16.36,1.87,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,579319,4308890,0,188045,2928458,0,0,50950,391274,3151810,0,73882,1156653,0,0,389200,0,150001,0,0,150000,0,0,42.76,57.24,0.0,135240,181070,0,0,316310
FL-22,house,FL,22,Pia Dandiya,Casey Askar,DEM,REP,,DEM,0.88,53.7,46.3,Toss-up,-4.14,5.28,1.96,-0.01,0.0,0.83,-10.6,11.49,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,50.0,1,-3.0,0.217,2284052,2567760,0,1296684,1048396,0,704806,0,987368,1519364,0,267274,410,0,72001,0,0,247000,2500000,0,247000,2100000,0,50.44,49.56,0.0,137060,134659,0,0,271719
FL-23,house,FL,23,Lois Frankel,Deborah Adeimy,DEM,REP,DEM,DEM,31.44,99.9,0.1,Safe D,20.27,5.28,31.44,1.81,3.42,0.66,13.94,17.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2276254,162515,0,1212162,33691,0,151713,0,1351534,132432,0,490011,6508,0,525250,0,0,0,87004,0,0,65466,0,65.72,34.28,0.0,156400,81572,0,0,237972
FL-24,house,FL,24,Oliver Gilbert,Mayonna Te Brown,DEM,REP,,DEM,54.47,100.0,0.0,Safe D,47.39,5.28,54.47,0.02,0.0,1.78,39.08,15.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,812143,313318,0,229093,298626,0,895056,2308884,583050,14693,0,7123,1225,0,25000,0,0,0,306068,0,0,306068,0,77.23,22.77,0.0,150590,44388,0,0,194978
FL-25,house,FL,25,Jared Moskowitz,Scott Singer,DEM,REP,DEM,DEM,6.47,74.0,26.0,Lean D,-2.33,5.28,6.35,0.15,2.65,0.59,-9.22,15.69,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,42.9,32.7,1,7.2,0.15,2998428,2245960,0,1882634,466219,0,559574,1025098,1465081,1779741,0,528039,187835,0,561392,38000,0,0,724010,0,20700,579453,0,53.24,46.76,0.0,141252,124074,0,0,265327
FL-26,house,FL,26,Nicole Locklin,Mario Diaz-Balart,DEM,REP,REP,REP,-10.83,14.2,85.8,Likely R,-9.75,5.28,-10.83,-1.25,-8.17,3.07,-18.5,7.67,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,347681,2060782,0,198600,2538703,0,0,0,149082,1341399,0,72396,2622,0,0,845150,0,250918,0,0,250000,0,0,44.58,55.42,0.0,102069,126863,0,0,228932
FL-27,house,FL,27,Eliott Rodriguez,Maria Salazar,DEM,REP,REP,REP,-5.97,27.7,72.3,Lean R,-6.91,5.28,-6.49,-0.79,-7.1,3.03,-14.7,8.73,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,46.0,1,-3.0,0.15,661173,1999399,0,325097,2259547,0,0,0,336076,1150679,0,64968,17867,0,0,533179,0,7000,2493,0,0,14300,0,47.01,52.99,0.0,111376,125520,0,0,236896
FL-28,house,FL,28,Phil Ehr,Carlos Gimenez,DEM,REP,REP,REP,-14.4,7.8,92.2,Likely R,-16.4,5.28,-16.24,-0.22,-7.91,3.0,-25.63,11.22,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.0,45.0,1,-4.0,0.15,438286,601254,0,454610,692873,0,0,0,76322,484409,0,9365,2016,0,0,276750,0,343200,0,0,644084,0,0,42.8,57.2,0.0,100848,134792,0,0,235640
GA-01,house,GA,01,Amanda Hollowell,Jim Kingston,DEM,REP,,REP,-8.6,19.7,80.3,Likely R,-11.67,5.28,-8.6,-1.91,0.0,-0.3,-15.92,7.32,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,162500,1944528,0,7389,294093,0,0,2151837,155572,1650436,0,44845,24117,0,1000,202450,0,32512,0,0,32512,0,0,45.7,54.3,0.0,116418,138314,0,0,254732
GA-02,house,GA,02,Sanford Bishop,Matt Day,DEM,REP,DEM,DEM,24.26,99.1,0.9,Safe D,12.19,5.28,24.26,1.36,5.49,-0.06,7.66,16.6,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1126530,142715,0,447808,1768,0,0,0,861583,140947,0,19920,0,0,738750,0,0,0,118659,0,0,50000,0,62.13,37.87,0.0,137713,83947,0,0,221660
GA-03,house,GA,03,Maura Keller,Brian Jack,DEM,REP,REP,REP,-29.17,0.2,99.8,Safe R,-26.57,5.28,-29.17,-1.76,-5.67,-0.45,-29.88,0.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,150514,2045913,0,87576,1142625,0,0,0,65894,1143464,0,47952,212179,0,4000,836640,0,0,0,0,25520,8770,0,35.42,64.58,0.0,103744,189183,0,0,292926
GA-04,house,GA,04,Henry Johnson,James Duffie,DEM,REP,DEM,DEM,65.35,100.0,0.0,Safe D,58.19,5.28,65.35,0.0,1.33,0.56,53.04,12.31,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,402315,0,0,117906,0,0,0,0,396085,0,0,19345,0,0,317529,0,0,0,0,0,5211,0,0,82.68,17.32,0.0,178962,37497,0,0,216459
GA-05,house,GA,05,Nikema Williams,John Salvesen,DEM,REP,DEM,DEM,83.81,100.0,0.0,Safe D,76.59,5.28,83.81,0.0,1.79,0.14,72.33,11.48,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,599715,0,0,76092,0,0,0,0,536865,0,0,26128,0,0,402755,0,0,0,0,0,0,0,0,91.9,8.1,0.0,226463,19951,0,0,246414
GA-06,house,GA,06,Lucy McBath,Kevin Martin,DEM,REP,DEM,DEM,63.11,100.0,0.0,Safe D,53.72,5.28,63.11,2.07,1.78,0.26,50.34,12.77,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,896856,10320,0,676349,100,0,0,0,1173781,10220,0,53943,0,0,344217,0,0,0,10320,0,0,10320,0,81.55,18.45,0.0,214558,48533,0,0,263091
GA-07,house,GA,07,Tony Kozycki,Rich McCormick,DEM,REP,REP,REP,-20.93,2.0,98.0,Safe R,-18.55,5.28,-20.93,-1.01,-6.18,-0.47,-22.27,1.34,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,392831,1642413,0,277427,1007984,0,0,0,115405,1332251,0,14428,11662,0,5000,435500,0,316702,0,0,316702,1000,0,39.54,60.46,0.0,119619,182938,0,0,302558
GA-08,house,GA,08,Kelly Esti,Austin Scott,DEM,REP,REP,REP,-29.53,0.2,99.8,Safe R,-26.39,5.28,-29.53,-2.12,-6.01,-0.3,-30.76,1.22,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,19343,1124952,0,1688,1349452,0,1748,0,24003,755665,0,843,1338,0,0,703250,0,1000,0,0,0,0,0,35.23,64.77,0.0,85258,156729,0,0,241986
GA-09,house,GA,09,Caitlyn Gegen,Andrew Clyde,DEM,REP,REP,REP,-30.6,0.1,99.9,Safe R,-30.71,5.28,-30.6,-1.43,-3.57,-0.17,-34.33,3.73,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43387,671072,0,4670,176253,0,44440,35522,38718,590804,0,10051,44424,0,2000,118711,0,6181,0,0,0,1298864,0,34.7,65.3,0.0,97548,183589,0,0,281138
GA-10,house,GA,10,Pamela DeLancy,Houston Gaines,DEM,REP,,REP,-16.24,5.5,94.5,Likely R,-17.65,5.28,-16.24,-2.86,-0.63,-0.38,-20.93,4.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,23080,2303880,0,8705,703420,0,0,2841837,11121,1600460,0,3980,35638,0,0,214510,0,7600,0,0,4100,0,0,41.88,58.12,0.0,121366,168428,0,0,289794
GA-11,house,GA,11,Chris Harden,John Cowan,DEM,REP,,REP,-17.34,4.4,95.6,Safe R,-20.08,5.28,-17.34,-2.21,0.0,-0.33,-23.52,6.18,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,76330,2347796,0,2237,17630,0,40096,815942,63995,2330167,0,14075,6233,0,2000,120000,0,17,1750020,0,87,1774962,0,41.33,58.67,0.0,121720,172781,0,0,294500
GA-12,house,GA,12,Ceretta Smith,Rick Allen,DEM,REP,REP,REP,-11.67,12.4,87.6,Likely R,-9.54,5.28,-11.67,-1.96,-5.19,-0.27,-14.2,2.53,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26696,993220,0,3502,1320958,0,0,0,23291,847219,0,13242,30510,0,0,510750,0,1753,0,0,0,1639945,0,44.16,55.84,0.0,107841,136347,0,0,244189
GA-13,house,GA,13,Jasmine Clark,Jonathan Chavez,DEM,REP,,DEM,50.9,100.0,0.0,Safe D,45.35,5.28,50.9,0.0,-0.08,0.35,42.65,8.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1619079,0,0,229145,0,0,4218293,0,1389935,0,0,1022238,0,0,55173,0,0,0,0,0,0,0,0,75.45,24.55,0.0,192650,62690,0,0,255340
GA-14,house,GA,14,Shawn Harris,Clay Fuller,DEM,REP,REP,REP,-21.73,1.6,98.4,Safe R,-33.99,5.28,-21.73,0.62,6.73,-0.37,-37.03,15.3,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8098514,1846892,0,18230,70518,0,44069,5002827,8080284,1776374,0,6218091,173151,0,13688,305481,0,0,450000,0,0,411902,0,39.14,60.86,0.0,105769,164490,0,0,270259
HI-01,house,HI,01,Ed Case,Adriel Lam,DEM,REP,DEM,DEM,48.13,100.0,0.0,Safe D,29.06,5.28,48.13,0.0,14.37,-0.58,25.17,22.97,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1093795,0,0,599649,0,0,0,0,810804,0,0,18123,0,0,522597,0,0,0,0,0,0,0,0,74.07,25.93,0.0,129013,45174,0,0,174187
HI-02,house,HI,02,Jill Tokuda,Brenton Awa,DEM,REP,DEM,DEM,43.65,100.0,0.0,Safe D,26.79,5.28,43.65,1.21,10.72,-0.35,22.06,21.59,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,820678,122615,0,570355,16101,0,0,0,733764,106514,0,81576,12812,0,183349,1000,0,0,0,0,0,0,0,71.82,28.18,0.0,134674,52830,0,0,187504
IA-01,house,IA,01,Christina Bohannan,Mariannette Miller-Meeks,DEM,REP,REP,REP,11.64,87.5,12.5,Likely D,-1.18,5.28,13.46,0.01,10.1,-0.75,-8.59,20.23,False,False,IND,0,,0.0,Michael Bridgford,11.0,0.0,,,0.0,confirmed,confirmed,40.0,35.0,2,5.0,0.15,7051745,7208271,189523,5425318,4691481,124859,1091158,295434,1733644,2890534,64664,1094239,936090,1400,502648,2421207,5000,7000,0,22671,0,0,100000,49.68,39.32,0.0,147694,116886,0,32701,297282
IA-02,house,IA,02,Lindsay James,Joe Mitchell,DEM,REP,,REP,1.56,56.3,43.7,Toss-up,-2.72,5.28,1.92,0.19,0.0,-0.83,-10.13,11.68,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,38.62,36.14,2,-0.52,0.15,1628201,1938593,0,755838,895564,0,2706635,10803,872363,1043029,0,178865,284402,0,210505,412850,0,0,100000,0,0,50000,0,50.78,49.22,0.0,149742,145155,0,0,294897
IA-03,house,IA,03,Sarah Trone Garriott,Zach Nunn,DEM,REP,REP,REP,4.69,68.0,32.0,Lean D,2.37,5.28,6.05,0.06,-1.03,-0.64,-4.46,9.15,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,42.0,48.0,1,-3.0,0.15,5293773,4869249,0,3859683,3568369,0,72949,38921,1434089,1353713,0,894587,143418,0,450786,1726477,0,120,0,0,0,0,0,52.35,47.65,0.0,155371,141448,0,0,296818
IA-04,house,IA,04,Dave Dawson,Chris McGowan,DEM,REP,,REP,-21.12,1.9,98.1,Safe R,-24.7,5.28,-21.12,-1.08,0.0,-0.62,-31.9,10.78,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,135722,679844,0,49762,328850,0,0,172669,85959,350993,0,43002,4236,0,10800,116500,0,0,0,0,0,0,0,39.44,60.56,0.0,108635,166822,0,0,275457
ID-01,house,ID,01,Kaylee Peterson,Russ Fulcher,DEM,REP,REP,REP,-36.79,0.0,100.0,Safe R,-45.75,5.28,-43.16,-0.84,-1.29,-0.56,-46.2,9.41,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,34.89,45.01,2,-10.16,0.193,181024,662615,0,14616,244700,0,0,0,171799,597924,0,68061,15894,0,12050,302350,0,0,0,0,0,0,0,31.6,68.4,0.0,106718,230959,0,0,337677
ID-02,house,ID,02,Elinor Gilbreath,Mike Simpson,DEM,REP,REP,REP,-29.8,0.2,99.8,Safe R,-27.93,5.28,-29.8,-1.51,-5.22,-0.42,-27.56,-2.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,106892,1118093,0,71163,429359,0,0,0,35729,793940,0,20551,2343,0,0,611500,0,0,0,0,0,0,0,35.1,64.9,0.0,103852,192014,0,0,295866
IL-01,house,IL,01,Jonathan Jackson,Christian Maxwell,DEM,REP,DEM,DEM,46.69,100.0,0.0,Safe D,39.35,5.28,46.69,1.06,0.87,0.13,32.27,14.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,418350,63316,0,47163,33832,0,0,0,424875,36042,0,10569,33450,0,142500,0,0,0,0,0,27000,0,0,73.35,26.65,0.0,169331,61536,0,0,230867
IL-02,house,IL,02,Donna Miller,Michael Noack,DEM,REP,,DEM,45.13,100.0,0.0,Safe D,39.49,5.28,45.13,0.0,0.0,0.36,33.6,11.53,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2452894,0,0,40546,0,0,4379243,3843,2412349,0,0,63263,0,0,125750,0,0,0,0,0,13750,0,0,72.57,27.43,0.0,152127,57513,0,0,209640
IL-03,house,IL,03,Delia Ramirez,Angel Oakley,DEM,REP,DEM,DEM,50.63,100.0,0.0,Safe D,38.7,5.28,50.63,2.45,2.93,1.28,31.81,18.82,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1465280,8080,0,946222,3738,0,0,0,986630,4341,0,148641,1880,0,371847,0,0,0,0,0,0,600,0,75.32,24.68,0.0,141804,46471,0,0,188275
IL-04,house,IL,04,Patty Garcia,Lupe Castillo,DEM,REP,,DEM,40.39,100.0,0.0,Safe D,37.78,5.28,45.29,0.0,0.0,2.23,28.79,11.6,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,34.0,15.0,1,19.0,0.186,358667,0,0,185499,0,0,0,0,173168,0,0,25300,0,0,172800,0,0,0,0,0,0,0,0,70.19,29.81,0.0,104934,44557,0,0,149491
IL-05,house,IL,05,Mike Quigley,Tommy Hanson,DEM,REP,DEM,DEM,48.92,100.0,0.0,Safe D,42.21,5.28,48.92,0.0,1.88,-0.45,37.55,11.38,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,725695,0,0,1187818,0,0,0,0,719060,0,0,7552,0,0,480608,0,0,0,0,0,0,0,0,74.46,25.54,0.0,196645,67445,0,0,264090
IL-06,house,IL,06,Sean Casten,Niki Conforti,DEM,REP,DEM,DEM,20.32,97.7,2.3,Safe D,10.73,5.28,20.32,1.34,3.32,-0.35,5.67,14.65,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2108920,313038,0,1285018,22661,0,12087,0,1518045,295578,0,188627,194487,0,724183,4950,0,0,0,0,455694,0,0,60.16,39.84,0.0,158046,104659,0,0,262706
IL-07,house,IL,07,La Shawn Ford,Chad Koppie,DEM,REP,,DEM,75.87,100.0,0.0,Safe D,72.39,5.28,75.87,-0.15,-1.95,0.3,66.13,9.74,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,722009,55451,0,112588,42,0,0,2527703,609421,55408,0,37545,0,0,57250,0,0,175000,53154,0,175000,0,0,87.93,12.07,0.0,172113,23614,0,0,195727
IL-08,house,IL,08,Melissa Bean,Jennifer Davis,DEM,REP,,DEM,19.31,97.1,2.9,Safe D,13.14,5.28,19.31,0.8,0.0,0.08,7.01,12.29,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2071076,1476009,0,144530,730401,0,7177655,59974,1926546,745608,0,26412,30552,0,275750,14000,0,323000,1000000,0,396373,1000000,0,59.65,40.35,0.0,129892,87856,0,0,217748
IL-09,house,IL,09,Daniel Biss,John Elleson,DEM,REP,,DEM,47.36,100.0,0.0,Safe D,42.4,5.28,47.36,0.0,0.0,-0.32,37.04,10.32,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2946675,0,0,262130,0,0,1219420,1426379,2684545,0,0,147064,0,0,205684,0,0,3205,0,0,0,0,0,73.68,26.32,0.0,181320,64772,0,0,246091
IL-10,house,IL,10,Brad Schneider,Carl Lambrecht,DEM,REP,DEM,DEM,33.53,99.9,0.1,Safe D,27.08,5.28,33.53,0.0,1.01,0.15,22.34,11.19,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3006862,0,0,1699007,0,0,11342,0,2279282,0,0,96126,0,0,1266239,0,0,0,0,0,0,0,0,66.76,33.24,0.0,155889,77604,0,0,233493
IL-11,house,IL,11,Bill Foster,Jeff Walter,DEM,REP,DEM,DEM,25.02,99.3,0.7,Safe D,16.17,5.28,25.02,1.37,2.3,-0.1,11.6,13.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2180937,311439,0,2505288,22765,0,0,0,1226214,288674,0,131182,56740,0,833000,2354,0,0,167592,0,1017995,165085,0,62.51,37.49,0.0,160103,96023,0,0,256126
IL-12,house,IL,12,Julie Fortier,Mike Bost,DEM,REP,REP,REP,-41.59,0.0,100.0,Safe R,-40.22,5.28,-41.59,-1.73,-4.05,-0.87,-44.13,2.54,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,88060,1327225,0,59815,789999,0,0,0,28244,889522,0,42195,39507,0,8293,811237,0,0,0,0,0,0,0,29.21,70.79,0.0,76501,185422,0,0,261922
IL-13,house,IL,13,Nikki Budzinski,Jeff Wilson,DEM,REP,DEM,DEM,27.02,99.6,0.4,Safe D,14.53,5.28,27.02,1.51,6.25,-0.55,10.63,16.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2885018,348237,0,2625565,12241,0,83860,0,2044185,335996,0,107319,9908,0,1174794,5150,0,0,283639,0,0,195600,0,63.51,36.49,0.0,149496,85901,0,0,235397
IL-14,house,IL,14,Lauren Underwood,James Marter,DEM,REP,DEM,DEM,23.67,99.0,1.0,Safe D,10.56,5.28,23.67,1.92,5.77,0.14,5.26,18.41,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2417082,140848,0,1106564,31898,0,0,0,2365620,112994,0,289569,25185,0,365000,100,0,0,382,0,0,31741,0,61.84,38.16,0.0,146606,90485,0,0,237091
IL-15,house,IL,15,Jennifer Todd,Mary Miller,DEM,REP,REP,REP,-35.34,0.0,100.0,Safe R,-36.49,5.28,-35.34,-1.56,-1.67,-0.9,-40.5,5.17,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,122996,1331399,0,34290,810427,0,1771,3705,82735,1167229,0,55362,754616,0,6710,144500,0,0,100,0,0,1525,0,32.33,67.67,0.0,86614,181282,0,0,267896
IL-16,house,IL,16,Paul Nolley,Darin LaHood,DEM,REP,REP,REP,-17.91,3.9,96.1,Safe R,-19.21,5.28,-17.91,-1.56,-1.67,-0.75,-23.07,5.17,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,415748,3672739,0,230141,6748621,0,0,0,185607,2445401,0,110128,88213,0,63476,1749222,0,1585,0,0,0,0,0,41.05,58.95,0.0,112817,162032,0,0,274849
IL-17,house,IL,17,Eric Sorensen,Dillan Vancil,DEM,REP,DEM,DEM,20.58,97.8,2.2,Safe D,9.42,5.28,20.58,1.39,4.85,-0.36,4.81,15.77,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2233676,308832,0,1325642,56689,0,0,0,1020828,272464,0,185874,76538,0,848250,10700,0,0,16542,0,0,12700,0,60.29,39.71,0.0,134644,88680,0,0,223324
IN-01,house,IN,01,Frank Mrvan,Barb Regnitz,DEM,REP,DEM,DEM,14.82,92.8,7.2,Likely D,2.9,5.28,14.82,0.0,6.67,-0.03,0.4,14.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2386268,2376256,0,1336696,1800689,0,0,0,1138032,575567,0,179981,18850,0,1023820,39610,0,0,2156925,0,0,2000000,0,57.41,42.59,0.0,131448,97510,0,0,228958
IN-02,house,IN,02,Jamee Decio,Rudy Yakym,DEM,REP,REP,REP,-25.91,0.6,99.4,Safe R,-26.05,5.28,-25.91,-1.93,-2.73,-0.48,-26.92,1.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,355589,5246030,0,104496,855313,0,0,0,251093,5000296,0,15296,1170154,0,0,1286014,0,302694,0,0,225039,0,0,37.05,62.95,0.0,77695,132029,0,0,209724
IN-03,house,IN,03,Kelly Thompson,Marlin Stutzman,DEM,REP,REP,REP,-29.94,0.2,99.8,Safe R,-31.69,5.28,-29.94,-1.17,-1.67,-0.69,-31.73,1.79,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,136340,839565,0,6039,101923,0,0,0,130301,786959,0,0,88046,0,0,367700,0,17908,0,0,0,60000,0,35.03,64.97,0.0,78757,146061,0,0,224818
IN-04,house,IN,04,Drew Cox,Jim Baird,DEM,REP,REP,REP,-31.17,0.1,99.9,Safe R,-30.19,5.28,-31.17,-1.09,-4.47,-0.7,-29.88,-1.29,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,20377,358293,0,6863,91561,0,200000,531743,13514,481342,0,9763,68518,0,0,197200,0,500,0,0,500,383899,0,34.42,65.58,0.0,80460,153332,0,0,233792
IN-05,house,IN,05,J.D. Ford,Victoria Spartz,DEM,REP,REP,REP,-13.91,8.5,91.5,Likely R,-17.4,5.28,-15.48,-0.58,-2.0,-0.78,-17.13,3.22,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,48.0,1,-5.0,0.15,582087,1327228,0,314652,230004,0,0,0,267434,1355274,0,107719,403303,0,49904,118750,0,616,25000,0,0,200000,0,43.05,56.95,0.0,111238,147181,0,0,258419
IN-06,house,IN,06,Cynthia Wirth,Jefferson Shreve,DEM,REP,REP,REP,-34.74,0.0,100.0,Safe R,-33.34,5.28,-34.74,-2.51,-3.38,-0.79,-33.1,-1.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37046,2426805,0,7151,1608235,0,0,0,30400,950285,0,10487,2220,0,0,291000,0,4919,2000000,0,0,3900000,0,32.63,67.37,0.0,74372,153555,0,0,227927
IN-07,house,IN,07,Andre Carson,Patrick McAuley,DEM,REP,DEM,DEM,48.79,100.0,0.0,Safe D,42.2,5.28,48.79,0.0,1.24,0.07,42.16,6.63,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1006177,0,0,621351,0,0,0,0,834249,0,0,33892,0,0,506242,0,0,730,0,0,0,0,0,74.39,25.61,0.0,141253,48620,0,0,189873
