race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
PA-09,house,PA,09,Rachel Wallace,Dan Meuser,DEM,REP,REP,REP,-32.09,0.1,99.9,Safe R,-33.24,5.5,-32.09,-0.72,-2.87,-0.77,-38.27,6.17,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,697865,1903078,0,386883,170733,0,0,0,310982,1765991,0,171661,6655,0,42800,792000,0,0,0,0,0,250000,0,33.95,66.05,0.0,94711,184232,0,0,278943
PA-10,house,PA,10,Janelle Stelson,Scott Perry,DEM,REP,REP,REP,9.89,83.9,16.1,Likely D,-0.44,5.5,11.13,0.15,6.4,-0.48,-5.29,15.18,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,50.81,44.94,3,4.21,0.15,6364069,5194925,0,4478639,2845976,0,264126,264469,1900667,2430869,0,1057743,1408838,0,495435,655127,0,0,0,0,0,335158,0,54.95,45.05,0.0,158396,129879,0,0,288275
PA-11,house,PA,11,Nancy Mannion,Lloyd Smucker,DEM,REP,REP,REP,-16.33,5.3,94.7,Likely R,-16.92,5.5,-16.33,-1.34,-2.99,-0.58,-21.57,5.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,214230,1524161,0,47150,810787,0,0,0,167079,1617466,0,51165,5708,0,7250,803667,0,47457,0,0,0,0,0,41.84,58.16,0.0,120806,167962,0,0,288768
PA-12,house,PA,12,Summer Lee,James Hayes,DEM,REP,DEM,DEM,30.07,99.8,0.2,Safe D,24.45,5.5,30.07,2.12,-1.29,-0.71,19.36,10.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1466287,40139,0,1649288,9521,0,43068,0,828578,31303,0,381058,12084,0,207105,5200,0,0,25,0,0,12253,0,65.04,34.96,0.0,195433,105061,0,0,300494
PA-13,house,PA,13,Beth Farnham,John Joyce,DEM,REP,REP,REP,-40.31,0.0,100.0,Safe R,-41.0,5.5,-40.31,-2.37,-1.57,-0.87,-45.91,5.6,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55347,2418119,0,16053,3759995,0,0,0,40056,1258262,0,22129,1699,0,2217,1402618,0,168,0,0,0,0,0,29.85,70.15,0.0,86326,202919,0,0,289246
PA-14,house,PA,14,Alan Bradstock,Guy Reschenthaler,DEM,REP,REP,REP,-26.79,0.4,99.6,Safe R,-28.22,5.5,-26.79,-2.12,-1.01,-0.94,-33.59,6.8,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,201421,4209644,0,34707,990681,0,0,0,166713,3768044,0,56725,1004693,0,17908,1167150,0,2000,0,0,0,0,0,36.6,63.4,0.0,108025,187089,0,0,295114
PA-15,house,PA,15,Ray Bilger,Glenn Thompson,DEM,REP,REP,REP,-34.31,0.0,100.0,Safe R,-33.1,5.5,-34.31,-1.73,-4.07,-0.92,-38.3,3.99,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,139521,1851459,0,87343,829752,0,1788,0,52178,1813501,0,41802,38674,0,2250,1037568,0,1100,0,0,0,0,0,32.84,67.16,0.0,91428,186938,0,0,278366
PA-16,house,PA,16,Justin Wagner,Mike Kelly,DEM,REP,REP,REP,-17.47,4.2,95.8,Safe R,-17.58,5.5,-17.47,-1.76,-2.74,-0.89,-22.97,5.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66591,1168433,0,37534,1329347,0,0,0,34058,881774,0,30195,2279,0,50,874667,0,620,0,0,0,90000,0,41.27,58.73,0.0,120677,171759,0,0,292436
PA-17,house,PA,17,Chris Deluzio,Tony Guy,DEM,REP,DEM,DEM,21.68,98.4,1.6,Safe D,10.32,5.5,21.68,2.12,4.58,-0.84,5.56,16.12,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2776943,117530,0,1073975,35849,0,0,0,2056640,81682,0,749578,9344,0,512370,5100,0,0,0,0,0,15275,0,60.84,39.16,0.0,194686,125301,0,0,319987
RI-01,house,RI,01,Gabriel Amo,Republican candidate (RI-01),DEM,REP,DEM,DEM,41.33,100.0,0.0,Safe D,27.68,5.5,41.33,0.0,8.21,-0.06,22.62,18.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1725081,0,0,1851028,0,0,0,0,808701,0,0,37179,0,0,654422,0,0,0,0,0,0,0,0,70.66,29.34,0.0,116676,48437,0,0,165114
RI-02,house,RI,02,Seth Magaziner,Victor Mellor,DEM,REP,DEM,DEM,18.08,96.3,3.7,Safe D,11.82,5.5,18.08,-0.57,1.67,-0.33,6.97,11.11,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1382796,3018775,0,1512712,280079,0,0,0,747050,3889178,0,52412,19553,0,520000,0,0,0,2930334,0,0,2175000,0,59.04,40.96,0.0,114678,79556,0,0,194234
SC-01,house,SC,01,Nancy Lacore,Jenny Costa Honeycutt,DEM,REP,,REP,-2.32,40.5,59.5,Toss-up,-8.13,5.5,-2.36,0.72,0.0,-0.45,-13.29,10.96,False,False,LIB,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,40.06,41.08,2,-4.0,0.256,2279585,556418,0,412020,78533,0,770636,1155075,1867565,477885,0,1066621,12145,0,75250,74500,0,0,13500,0,0,10000,0,47.77,50.05,2.18,134152,140530,6122,0,280804
SC-02,house,SC,02,Zyon Khalifa,Joe Wilson,DEM,REP,REP,REP,-10.61,14.4,85.6,Likely R,-9.31,5.5,-10.61,-2.01,-4.4,-0.39,-14.16,3.54,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12410,861105,0,218,182912,0,0,0,12192,722706,0,1827,15147,0,0,261000,0,0,200000,0,2000,0,0,44.69,55.31,0.0,114397,141563,0,0,255960
SC-03,house,SC,03,Eunice Lehmacher,Sheri Biggs,DEM,REP,REP,REP,-40.62,0.0,100.0,Safe R,-37.77,5.5,-40.62,-1.36,-6.42,-0.56,-43.62,3.0,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,40413,505333,0,17299,218741,0,0,5979,23114,390677,0,19631,6400,0,333,291476,0,100,0,0,100,395000,0,29.69,70.31,0.0,74106,175480,0,0,249586
SC-04,house,SC,04,Courtney McClain,William Timmons,DEM,REP,REP,REP,-17.06,4.6,95.4,Safe R,-18.62,5.5,-17.06,-2.31,-1.32,-0.31,-23.95,6.89,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,32993,1595725,0,1207,77225,0,0,487316,37392,1538615,0,32993,2566,0,0,637500,0,0,650000,0,0,0,0,41.47,58.53,0.0,102816,145103,0,0,247920
SC-05,house,SC,05,Mallory Dittmer,Wes Climer,DEM,REP,,REP,-13.76,8.5,91.5,Likely R,-17.59,5.5,-13.76,-1.2,0.0,-0.47,-23.1,9.34,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,139717,884284,0,74508,599621,0,0,0,65209,284663,0,41306,11650,0,100,236000,0,1209,5630,0,0,0,0,43.12,56.88,0.0,112603,148523,0,0,261126
SC-06,house,SC,06,Jim Clyburn,John Peterson,DEM,REP,DEM,DEM,37.15,100.0,0.0,Safe D,30.14,5.5,37.15,0.0,1.6,-0.09,23.24,13.91,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1225051,0,0,1634793,0,0,0,0,1429385,0,0,164655,0,0,720491,0,0,0,0,0,0,0,0,68.57,31.43,0.0,150161,68815,0,0,218975
SC-07,house,SC,07,John Vincent,Russell Fry,DEM,REP,REP,REP,-18.36,3.5,96.5,Safe R,-20.19,5.5,-20.51,-1.22,-4.12,-0.48,-26.62,8.27,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,36.7,41.1,1,-6.79,0.164,297264,1720803,0,62378,1038817,0,0,0,234885,1243169,0,145946,88678,0,3500,697914,0,10750,0,0,0,0,0,40.82,59.18,0.0,109945,159383,0,0,269328
SD-01,house,SD,01,Nikki Gronli,Marty Jackley,DEM,REP,,REP,-25.02,0.7,99.3,Safe R,-28.31,5.5,-25.02,-1.2,0.0,-1.02,-29.98,4.96,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,261764,1438706,0,110978,1062725,0,0,152480,150786,375981,0,88621,17640,0,12933,181250,0,1500,1000,0,0,0,0,37.49,62.51,0.0,111892,186581,0,0,298473
TN-01,house,TN,01,Kristi Burke,Diana Harshbarger,DEM,REP,REP,REP,-54.16,0.0,100.0,Safe R,-54.67,5.5,-54.16,-1.63,-2.51,-0.85,-58.44,4.28,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,101984,1274194,0,14106,1985063,0,0,13375,87877,739900,0,71203,92875,0,250,683250,0,10,0,0,0,1456793,0,22.92,77.08,0.0,55883,187954,0,0,243837
TN-02,house,TN,02,Michaela Barnett,Tim Burchett,DEM,REP,REP,REP,-31.5,0.1,99.9,Safe R,-30.51,5.5,-31.5,-1.28,-4.43,-0.77,-34.33,2.83,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,397584,2428734,0,56230,967447,0,0,0,341354,2189477,0,153957,1377489,0,250,141525,0,6415,0,0,6000,23687,0,34.25,65.75,0.0,87936,168808,0,0,256744
TN-03,house,TN,03,Anna Golladay,Chuck Fleischmann,DEM,REP,REP,REP,-33.28,0.1,99.9,Safe R,-32.33,5.5,-33.28,-2.34,-3.43,-0.69,-36.21,2.93,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55555,2330803,0,33870,4835525,0,0,0,28352,752331,0,24937,4395,0,0,642250,0,0,0,0,0,0,0,33.36,66.64,0.0,84817,169430,0,0,254248
TN-04,house,TN,04,Victoria Broderick,Scott DesJarlais,DEM,REP,REP,REP,-15.64,6.0,94.0,Likely R,-19.29,5.5,-15.64,-1.26,-0.33,-0.26,-24.28,8.63,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59772,536843,0,8490,495126,0,0,0,58974,407735,0,39700,1452,0,1250,307000,0,500,0,0,0,0,0,42.18,57.82,0.0,89942,123304,0,0,213245
TN-05,house,TN,05,Chaz Molder,Charlie Hatcher,DEM,REP,,REP,-11.25,13.0,87.0,Likely R,-17.38,5.5,-11.33,0.96,0.0,-0.41,-23.39,12.14,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,48.0,1,-10.5,0.256,2599775,719503,0,1482196,104821,0,306721,0,1117579,614682,0,296295,14584,0,215921,3500,0,0,133713,0,32786,0,0,44.38,55.62,0.0,97546,122271,0,0,219818
TN-06,house,TN,06,Mike Croley,Johnny Garrett,DEM,REP,,REP,-19.52,2.7,97.3,Safe R,-22.33,5.5,-19.52,-2.06,0.0,-0.63,-26.87,7.35,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35380,2380327,0,2431,287585,0,252636,600268,33199,2092742,0,18521,217059,0,0,103200,0,0,1202292,0,0,1200000,0,40.24,59.76,0.0,101998,151471,0,0,253469
TN-07,house,TN,07,Darden Copeland,Matt Van Epps,DEM,REP,REP,REP,-16.04,5.6,94.4,Likely R,-18.71,5.5,-16.04,-0.6,-1.67,-0.56,-22.73,6.69,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,868615,2300690,0,78689,207954,0,1658286,2781936,789926,2092736,0,119534,419392,0,3000,589605,0,229136,0,0,165000,60000,0,41.98,58.02,0.0,106265,146864,0,0,253129
TN-08,house,TN,08,Heidi Kuhn,David Kustoff,DEM,REP,REP,REP,-19.29,2.8,97.2,Safe R,-16.51,5.5,-19.29,-2.43,-5.48,-0.37,-20.43,1.14,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39805,2232874,0,13478,3006838,0,0,0,26327,1285497,0,5905,3350,0,1500,1028850,0,0,0,0,0,146500,0,40.36,59.64,0.0,90784,134173,0,0,224958
TN-09,house,TN,09,Justin J. Pearson,Brent Taylor,DEM,REP,,DEM,-9.03,18.3,81.7,Likely R,-15.36,5.5,-9.92,0.24,0.0,-0.3,-21.42,12.4,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,48.0,1,-6.54,0.307,2344947,1549482,0,844733,417377,0,68292,475814,1500214,1132104,0,1218046,3347,0,32694,82300,0,278,1000000,0,0,1000000,0,45.49,54.51,0.0,102488,122825,0,0,225313
TX-01,house,TX,01,Yolanda Prince,Nathaniel Moran,DEM,REP,REP,REP,-43.27,0.0,100.0,Safe R,-44.49,5.5,-43.27,-2.58,-1.67,-0.04,-49.91,6.63,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,9245,1797848,0,394,777546,0,0,0,3752,1401248,0,124,259260,0,0,779600,0,7038,0,0,9636,0,0,28.36,71.64,0.0,64671,163340,0,0,228011
TX-02,house,TX,02,Shaun Finnie,Steve Toth,DEM,REP,,REP,-12.43,10.7,89.3,Likely R,-19.28,5.5,-12.43,0.88,0.0,0.47,-23.13,10.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2729677,824450,0,1469201,152935,0,1842767,519477,1260476,671515,0,58184,48980,0,1000,67800,0,1961000,13000,0,1961000,0,0,43.78,56.22,0.0,103312,132644,0,0,235956
TX-03,house,TX,03,Evan Hunt,Keith Self,DEM,REP,REP,REP,-15.52,6.2,93.8,Likely R,-19.09,5.5,-15.52,-0.25,-1.67,-0.01,-23.98,8.47,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,446506,645503,0,43878,212694,0,0,0,402628,542149,0,189126,130447,0,5500,178673,0,75000,1851,0,75581,0,0,42.24,57.76,0.0,109512,149735,0,0,259246
TX-04,house,TX,04,Jason Pearce,Pat Fallon,DEM,REP,REP,REP,-20.95,1.9,98.1,Safe R,-19.93,5.5,-20.95,-1.91,-4.23,-0.38,-25.16,4.21,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,16271,790505,0,2086,1097026,0,0,0,14185,353558,0,4774,2939,0,0,300080,0,8797,0,0,8797,25000,0,39.52,60.48,0.0,101745,155676,0,0,257421
TX-05,house,TX,05,Chelsey Hockett,Lance Gooden,DEM,REP,REP,REP,-15.21,6.5,93.5,Likely R,-16.77,5.5,-15.21,-2.33,-2.16,0.55,-21.84,6.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12666,1341647,0,5129,1329417,0,0,0,-13258,729587,0,6132,5258,0,0,523533,0,0,0,0,0,0,0,42.4,57.6,0.0,87074,118305,0,0,205379
TX-06,house,TX,06,Danny Minton,Jake Ellzey,DEM,REP,REP,REP,-18.86,3.1,96.9,Safe R,-18.85,5.5,-18.86,-2.94,-3.17,0.6,-23.28,4.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44283,4660385,0,13638,2483402,0,0,34293,30645,3272431,0,15583,447295,0,0,743635,0,3125,0,0,3125,0,0,40.57,59.43,0.0,87991,128887,0,0,216878
TX-07,house,TX,07,Lizzie Fletcher,Alexander Hale,DEM,REP,DEM,DEM,40.9,100.0,0.0,Safe D,30.48,5.5,40.9,1.84,2.19,0.9,24.12,16.79,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1426057,76578,0,1702706,6342,0,0,0,1040012,70236,0,33174,4337,0,601600,2500,0,0,3615,0,0,5077,0,70.45,29.55,0.0,125318,52559,0,0,177877
TX-08,house,TX,08,Laura Jones,Jessica Steinmann,DEM,REP,,REP,-17.95,3.8,96.2,Safe R,-21.56,5.5,-17.95,-2.72,0.0,0.83,-27.99,10.04,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,21980,2064033,0,7859,122187,0,0,1747822,16621,1941845,0,6795,65062,0,2625,297050,0,0,650000,0,2040,425000,0,41.03,58.97,0.0,88548,127283,0,0,215831
TX-09,house,TX,09,Leticia Gutierrez,Alex Mealer,DEM,REP,,DEM,-6.78,24.8,75.2,Likely R,-12.53,5.5,-6.78,-1.92,0.0,2.18,-20.07,13.29,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55358,2080514,0,18658,362040,0,567688,5110648,36700,1718474,0,9882,46719,0,0,259300,0,500,4850,0,500,0,0,46.61,53.39,0.0,64796,74220,0,0,139016
TX-10,house,TX,10,Caitlin Rourk,Chris Gober,DEM,REP,,REP,-13.17,9.5,90.5,Likely R,-17.22,5.5,-13.17,-1.52,0.0,0.07,-22.93,9.76,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,363959,2559185,0,92140,119627,0,0,1574333,271819,2439558,0,124564,9828,0,7850,129146,0,28061,1649822,0,0,750000,0,43.42,56.58,0.0,107449,140034,0,0,247484
TX-11,house,TX,11,Claire Reynolds,August Pfluger,DEM,REP,REP,REP,-27.53,0.3,99.7,Safe R,-29.91,5.5,-27.53,-2.36,-1.67,0.91,-34.78,7.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,89281,3189023,0,46790,2881724,0,0,0,42491,2631404,0,23743,269143,0,5000,182500,0,5,0,0,3317,0,0,36.24,63.76,0.0,74295,130729,0,0,205024
TX-12,house,TX,12,Heli Rodriguez Prilliman,Craig Goldman,DEM,REP,REP,REP,-18.88,3.1,96.9,Safe R,-18.86,5.5,-18.88,0.0,-6.17,0.65,-24.15,5.27,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1756535,0,0,1508861,0,0,0,0,783571,0,0,6852,0,0,607300,0,0,0,0,0,0,0,40.56,59.44,0.0,89208,130736,0,0,219944
TX-13,house,TX,13,Mark Nair,Ronny Jackson,DEM,REP,REP,REP,-40.83,0.0,100.0,Safe R,-42.5,5.5,-40.83,-2.49,-1.67,0.33,-46.67,5.84,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,98404,4036265,0,10909,5410801,0,0,0,87595,2027412,0,24051,1387595,0,750,240600,0,11132,0,0,0,0,0,29.59,70.41,0.0,62940,149796,0,0,212736
TX-14,house,TX,14,Thurman Bartie,Randy Weber,DEM,REP,REP,REP,-19.8,2.5,97.5,Safe R,-19.91,5.5,-19.8,-1.94,-3.76,0.31,-24.57,4.77,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26823,972561,0,-1092,921878,0,0,0,27465,671255,0,1600,2196,0,1100,435611,0,0,0,0,0,0,0,40.1,59.9,0.0,94143,140637,0,0,234780
TX-15,house,TX,15,Bobby Pulido,Monica De La Cruz,DEM,REP,REP,REP,-0.22,48.6,51.4,Toss-up,-8.6,5.5,-1.66,-0.3,-1.43,3.18,-18.02,17.8,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,49.91,45.04,4,5.24,0.225,2960462,5273960,0,1155936,2463323,0,1641348,5911,1804526,3424607,0,538712,1334572,0,243771,705285,0,150300,84,0,0,0,0,49.89,50.11,0.0,79578,79933,0,0,159511
TX-16,house,TX,16,Veronica Escobar,Adam Bauman,DEM,REP,DEM,DEM,36.45,100.0,0.0,Safe D,26.44,5.5,36.45,0.0,1.25,3.26,16.63,19.82,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,858766,0,0,270455,0,0,0,0,704156,0,0,20769,0,0,366368,0,0,0,0,0,0,0,0,68.23,31.77,0.0,109732,51106,0,0,160838
TX-17,house,TX,17,Casey Shepard,Pete Sessions,DEM,REP,REP,REP,-17.14,4.5,95.5,Safe R,-16.69,5.5,-17.14,-2.2,-3.99,0.23,-21.95,4.81,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8801,1050237,0,3145,933956,0,0,0,5656,557216,0,2199,3848,0,0,516176,0,5302,10,0,5000,0,0,41.43,58.57,0.0,93026,131517,0,0,224542
TX-18,house,TX,18,Christian Menefee,Ronald Whitfield,DEM,REP,DEM,DEM,70.99,100.0,0.0,Safe D,62.54,5.5,70.99,0.0,1.67,1.28,55.72,15.27,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3637579,0,0,156016,0,0,7061640,0,3481563,0,0,700826,0,0,234868,0,0,100,0,0,0,0,0,85.49,14.51,0.0,145718,24727,0,0,170445
TX-19,house,TX,19,Kyle Rable,Tom Sell,DEM,REP,,REP,-42.87,0.0,100.0,Safe R,-46.87,5.5,-42.87,-2.39,0.0,0.89,-52.17,9.3,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,31276,2143025,0,7631,384766,0,80633,1282423,20811,1758259,0,15290,8966,0,1000,524039,0,200,0,0,0,7624,0,28.57,71.43,0.0,56455,141179,0,0,197634
TX-20,house,TX,20,Joaquin Castro,Edgardo Baez,DEM,REP,DEM,DEM,49.12,100.0,0.0,Safe D,36.28,5.5,49.12,1.31,3.44,2.59,28.88,20.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,514776,48536,0,154380,21462,0,0,0,499054,27073,0,40347,4530,0,141000,500,0,0,31985,0,0,30135,0,74.56,25.44,0.0,118596,40463,0,0,159059
TX-21,house,TX,21,Kristin Hook,Mark Teixeira,DEM,REP,,REP,-12.39,10.8,89.2,Likely R,-17.19,5.5,-12.39,-2.02,0.63,0.69,-22.09,9.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,243839,3922216,0,104069,382201,0,0,1118370,144128,3540015,0,61473,12396,0,4370,299830,0,0,2750000,0,131,2750000,0,43.8,56.2,0.0,127175,163149,0,0,290324
TX-22,house,TX,22,Marquette Greene-Scott,Trever Nehls,DEM,REP,,REP,-13.15,9.5,90.5,Likely R,-17.77,5.5,-13.15,-0.81,-0.6,0.53,-22.66,9.51,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53761,206463,0,127,23258,0,0,141263,53615,183205,0,20722,1658,0,6634,86250,0,0,0,0,0,0,0,43.43,56.57,0.0,102080,132988,0,0,235068
TX-23,house,TX,23,Katy Padilla Stout,Brandon Herrera,DEM,REP,,REP,-2.44,40.1,59.9,Toss-up,-8.77,5.5,-1.98,-0.75,0.0,2.04,-14.97,12.53,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,42.0,1,-3.24,0.15,484915,1937719,0,171373,309023,0,616119,95878,313542,1636736,0,190351,17445,0,23000,62500,0,9792,420000,0,0,570000,0,48.78,51.22,0.0,108946,114388,0,0,223334
TX-24,house,TX,24,Kevin Burge,Beth Van Duyne,DEM,REP,REP,REP,-12.8,10.1,89.9,Likely R,-12.11,5.5,-12.8,-1.72,-4.34,-0.13,-16.39,3.58,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,209860,2540738,0,37265,2873013,0,0,0,172595,1628596,0,69746,78488,0,0,1102311,0,3500,0,0,0,0,0,43.6,56.4,0.0,113855,147290,0,0,261145
TX-25,house,TX,25,Dione Sims,Roger Williams,DEM,REP,REP,REP,-14.02,8.1,91.9,Likely R,-18.34,5.5,-14.02,0.0,-1.67,0.48,-24.34,10.32,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1424050,0,0,1076189,0,0,0,0,919362,0,0,871,0,0,454978,0,0,0,0,0,0,0,42.99,57.01,0.0,93050,123400,0,0,216450
TX-26,house,TX,26,Steven Shook,Brandon Gill,DEM,REP,REP,REP,-22.76,1.2,98.8,Safe R,-19.46,5.5,-22.76,-3.11,-5.71,0.02,-24.12,1.36,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17227,4217213,0,3807,1411512,0,0,0,14623,2933524,0,6426,1986111,0,0,378890,0,0,0,0,0,46734,0,38.62,61.38,0.0,104741,166451,0,0,271193
TX-27,house,TX,27,Tanya Lloyd,Michael Cloud,DEM,REP,REP,REP,-14.03,8.1,91.9,Likely R,-16.69,5.5,-14.03,-1.33,-2.71,1.2,-21.44,7.41,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,139788,1062241,0,11311,271133,0,0,0,128665,927985,0,97140,323624,0,0,209250,0,72,0,0,29277,0,0,42.99,57.01,0.0,97555,129384,0,0,226939
TX-28,house,TX,28,Henry Cuellar,Tano Tijerina,DEM,REP,DEM,DEM,17.89,96.2,3.8,Safe D,0.97,5.5,20.0,0.34,9.43,3.77,-10.45,28.33,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,43.81,35.25,2,9.5,0.192,2231952,1399881,0,1129604,768188,0,10387,7680,1150307,631693,0,44637,121323,0,676066,243000,0,314500,0,0,301000,0,0,58.94,41.06,0.0,82111,57195,0,0,139306
TX-29,house,TX,29,Sylvia Garcia,Martha Fierro,DEM,REP,DEM,DEM,53.91,100.0,0.0,Safe D,38.8,5.5,53.91,0.0,7.38,2.23,30.84,23.07,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,987402,0,0,200973,0,0,522942,0,1158184,0,0,16198,0,0,650850,0,0,0,0,0,0,0,0,76.96,23.04,0.0,96831,28995,0,0,125826
TX-30,house,TX,30,Frederick Haynes III,Everett Jackson,DEM,REP,,DEM,62.88,100.0,0.0,Safe D,54.51,5.5,62.88,1.56,0.0,1.31,47.81,15.08,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,420153,17215,0,119776,1159,0,200000,0,300377,16056,0,43295,1956,0,47515,0,0,0,200,0,0,0,0,81.44,18.56,0.0,139103,31698,0,0,170801
TX-31,house,TX,31,Justin Early,John Carter,DEM,REP,REP,REP,-18.9,3.1,96.9,Safe R,-17.62,5.5,-18.32,-1.61,-4.82,0.23,-22.14,3.24,False,False,GRN,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,123522,1419042,0,17400,170827,0,0,55000,106122,1289654,0,29233,2908,0,7000,482311,0,42642,0,0,58737,0,0,39.6,58.06,2.34,97404,142815,5756,0,245974
