race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
CA-09,house,CA,09,Democratic candidate (CA-09),Republican candidate (CA-09),DEM,REP,DEM,DEM,21.89,98.2,1.8,Safe D,16.93,3.29,11.8,10.09,False,False,,,0.0,0.0,,,0.0,projected,projected,60.94,39.06,0.0,114537,73402,0,0,187940
CA-10,house,CA,10,Democratic candidate (CA-10),Republican candidate (CA-10),DEM,REP,DEM,DEM,42.45,100.0,0.0,Safe D,37.5,3.29,34.75,7.71,False,False,,,0.0,0.0,,,0.0,projected,projected,71.23,28.77,0.0,188381,76100,0,0,264480
CA-11,house,CA,11,Democratic candidate (CA-11),Republican candidate (CA-11),DEM,REP,DEM,DEM,79.01,100.0,0.0,Safe D,74.05,3.29,70.62,8.38,False,False,,,0.0,0.0,,,0.0,projected,projected,89.5,10.5,0.0,226287,26539,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,80.82,3.29,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jennifer Tran,80.0,confirmed,,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,16.74,94.5,5.5,Likely D,6.41,3.29,0.51,16.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.37,41.63,0.0,84968,60601,0,0,145569
CA-14,house,CA,14,Democratic candidate (CA-14),Republican candidate (CA-14),DEM,REP,DEM,DEM,45.48,100.0,0.0,Safe D,40.52,3.29,36.2,9.28,False,False,,,0.0,0.0,,,0.0,projected,projected,72.74,27.26,0.0,145415,54495,0,0,199910
CA-15,house,CA,15,Democratic candidate (CA-15),Republican candidate (CA-15),DEM,REP,DEM,DEM,58.63,100.0,0.0,Safe D,53.68,3.29,49.64,9.0,False,False,,,0.0,0.0,,,0.0,projected,projected,79.32,20.68,0.0,169651,44239,0,0,213889
CA-16,house,CA,16,Democratic candidate (CA-16),Republican candidate (CA-16),DEM,REP,DEM,DEM,57.94,100.0,0.0,Safe D,52.98,3.29,49.91,8.03,False,False,,,0.0,0.0,,,0.0,projected,projected,78.97,21.03,0.0,188006,50069,0,0,238075
CA-17,house,CA,17,Democratic candidate (CA-17),Republican candidate (CA-17),DEM,REP,DEM,DEM,50.02,100.0,0.0,Safe D,45.06,3.29,40.75,9.27,False,False,,,0.0,0.0,,,0.0,projected,projected,75.01,24.99,0.0,138740,46226,0,0,184966
CA-18,house,CA,18,Democratic candidate (CA-18),Republican candidate (CA-18),DEM,REP,DEM,DEM,39.71,100.0,0.0,Safe D,34.75,3.29,29.37,10.34,False,False,,,0.0,0.0,,,0.0,projected,projected,69.85,30.15,0.0,116106,50107,0,0,166214
CA-19,house,CA,19,Democratic candidate (CA-19),Republican candidate (CA-19),DEM,REP,DEM,DEM,42.71,100.0,0.0,Safe D,38.67,3.29,35.64,7.06,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,68.74,27.6,3.66,181124,72717,9644,0,263484
CA-20,house,CA,20,(no Democrat — top-two),Vince Fong,DEM,REP,REP,REP,-40.0,0.0,100.0,Safe R,-30.39,3.29,-32.98,-7.02,False,False,,,0.0,0.0,REP,R challenger (CA-20),80.0,,confirmed,0.0,100.0,0.0,0,220803,0,0,220803
CA-21,house,CA,21,Democratic candidate (CA-21),Republican candidate (CA-21),DEM,REP,DEM,DEM,16.35,94.1,5.9,Likely D,11.39,3.29,6.17,10.18,False,False,,,0.0,0.0,,,0.0,projected,projected,58.17,41.83,0.0,82177,59086,0,0,141263
CA-22,house,CA,22,Rudy Salas,David Valadao,DEM,REP,REP,REP,1.65,56.3,43.7,Toss-up,4.41,3.29,-1.86,3.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.83,49.17,0.0,60897,58915,0,0,119812
CA-23,house,CA,23,Democratic candidate (CA-23),Republican candidate (CA-23),DEM,REP,REP,REP,-15.22,7.3,92.7,Likely R,-16.85,3.29,-19.9,4.68,False,False,,,0.0,0.0,,,0.0,projected,projected,42.39,57.61,0.0,82062,111532,0,0,193594
CA-24,house,CA,24,Democratic candidate (CA-24),Republican candidate (CA-24),DEM,REP,DEM,DEM,33.2,99.9,0.1,Safe D,28.24,3.29,25.76,7.44,False,False,,,0.0,0.0,,,0.0,projected,projected,66.6,33.4,0.0,163801,82154,0,0,245955
CA-25,house,CA,25,Democratic candidate (CA-25),Republican candidate (CA-25),DEM,REP,DEM,DEM,15.17,92.6,7.4,Likely D,10.21,3.29,5.97,9.2,False,False,,,0.0,0.0,,,0.0,projected,projected,57.58,42.42,0.0,108864,80193,0,0,189057
CA-26,house,CA,26,Democratic candidate (CA-26),Republican candidate (CA-26),DEM,REP,DEM,DEM,23.95,98.9,1.1,Safe D,18.99,3.29,15.73,8.22,False,False,,,0.0,0.0,,,0.0,projected,projected,61.97,38.03,0.0,148962,91400,0,0,240362
CA-27,house,CA,27,Democratic candidate (CA-27),Republican candidate (CA-27),DEM,REP,REP,REP,15.63,93.2,6.8,Likely D,14.01,3.29,10.06,5.57,False,False,,,0.0,0.0,,,0.0,projected,projected,57.82,42.18,0.0,119824,87425,0,0,207250
CA-28,house,CA,28,Democratic candidate (CA-28),Republican candidate (CA-28),DEM,REP,DEM,DEM,34.67,100.0,0.0,Safe D,29.72,3.29,26.17,8.51,False,False,,,0.0,0.0,,,0.0,projected,projected,67.34,32.66,0.0,154029,74714,0,0,228743
CA-29,house,CA,29,Democratic candidate (CA-29),Republican candidate (CA-29),DEM,REP,DEM,DEM,45.91,100.0,0.0,Safe D,40.96,3.29,34.71,11.2,False,False,,,0.0,0.0,,,0.0,projected,projected,72.96,27.04,0.0,122068,45250,0,0,167318
CA-30,house,CA,30,Democratic candidate (CA-30),Republican candidate (CA-30),DEM,REP,DEM,DEM,49.82,100.0,0.0,Safe D,44.87,3.29,41.41,8.41,False,False,,,0.0,0.0,,,0.0,projected,projected,74.91,25.09,0.0,179076,59975,0,0,239051
CA-31,house,CA,31,Democratic candidate (CA-31),Republican candidate (CA-31),DEM,REP,DEM,DEM,22.55,98.4,1.6,Safe D,17.6,3.29,12.61,9.95,False,False,,,0.0,0.0,,,0.0,projected,projected,61.28,38.72,0.0,125217,79131,0,0,204348
CA-32,house,CA,32,Democratic candidate (CA-32),Republican candidate (CA-32),DEM,REP,DEM,DEM,34.75,100.0,0.0,Safe D,29.79,3.29,25.76,8.99,False,False,,,0.0,0.0,,,0.0,projected,projected,67.38,32.62,0.0,169631,82138,0,0,251770
CA-33,house,CA,33,Democratic candidate (CA-33),Republican candidate (CA-33),DEM,REP,DEM,DEM,20.8,97.7,2.3,Safe D,15.84,3.29,10.12,10.67,False,False,,,0.0,0.0,,,0.0,projected,projected,60.4,39.6,0.0,105013,68855,0,0,173868
CA-34,house,CA,34,Jimmy Gomez,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,58.57,3.29,53.04,-13.04,False,False,,,0.0,0.0,DEM,David Kim,80.0,confirmed,,100.0,0.0,0.0,150165,0,0,0,150165
CA-35,house,CA,35,Democratic candidate (CA-35),Republican candidate (CA-35),DEM,REP,DEM,DEM,18.64,96.3,3.7,Safe D,13.69,3.29,8.0,10.65,False,False,,,0.0,0.0,,,0.0,projected,projected,59.32,40.68,0.0,108129,74147,0,0,182276
CA-36,house,CA,36,Democratic candidate (CA-36),Republican candidate (CA-36),DEM,REP,DEM,DEM,48.39,100.0,0.0,Safe D,43.44,3.29,40.42,7.97,False,False,,,0.0,0.0,,,0.0,projected,projected,74.2,25.8,0.0,200277,69647,0,0,269925
CA-37,house,CA,37,Democratic candidate (CA-37),Republican candidate (CA-37),DEM,REP,DEM,DEM,72.53,100.0,0.0,Safe D,67.58,3.29,62.31,10.22,False,False,,,0.0,0.0,,,0.0,projected,projected,86.27,13.73,0.0,141983,22603,0,0,164586
CA-38,house,CA,38,Democratic candidate (CA-38),Republican candidate (CA-38),DEM,REP,DEM,DEM,23.54,98.8,1.2,Safe D,18.58,3.29,12.8,10.74,False,False,,,0.0,0.0,,,0.0,projected,projected,61.77,38.23,0.0,113151,70034,0,0,183185
CA-39,house,CA,39,Democratic candidate (CA-39),Republican candidate (CA-39),DEM,REP,DEM,DEM,20.5,97.5,2.5,Safe D,15.54,3.29,9.85,10.65,False,False,,,0.0,0.0,,,0.0,projected,projected,60.25,39.75,0.0,99162,65423,0,0,164585
CA-40,house,CA,40,Democratic candidate (CA-40),Republican candidate (CA-40),DEM,REP,REP,REP,-8.62,20.5,79.5,Likely R,-10.25,3.29,-12.6,3.97,False,False,,,0.0,0.0,,,0.0,projected,projected,45.69,54.31,0.0,121869,144869,0,0,266738
CA-41,house,CA,41,Democratic candidate (CA-41),Republican candidate (CA-41),DEM,REP,REP,REP,20.91,97.7,2.3,Safe D,19.28,3.29,14.61,6.29,False,False,,,0.0,0.0,,,0.0,projected,projected,60.45,39.55,0.0,131517,86037,0,0,217554
CA-42,house,CA,42,Democratic candidate (CA-42),Republican candidate (CA-42),DEM,REP,DEM,DEM,21.66,98.1,1.9,Safe D,16.7,3.29,13.57,8.09,False,False,,,0.0,0.0,,,0.0,projected,projected,60.83,39.17,0.0,148884,95875,0,0,244759
CA-43,house,CA,43,Democratic candidate (CA-43),Republican candidate (CA-43),DEM,REP,DEM,DEM,61.36,100.0,0.0,Safe D,56.41,3.29,50.59,10.77,False,False,,,0.0,0.0,,,0.0,projected,projected,80.68,19.32,0.0,126164,30209,0,0,156374
CA-44,house,CA,44,Democratic candidate (CA-44),Republican candidate (CA-44),DEM,REP,DEM,DEM,48.0,100.0,0.0,Safe D,43.05,3.29,36.32,11.68,False,False,,,0.0,0.0,,,0.0,projected,projected,74.0,26.0,0.0,113839,39994,0,0,153833
CA-45,house,CA,45,Democratic candidate (CA-45),Republican candidate (CA-45),DEM,REP,DEM,DEM,13.17,89.6,10.4,Likely D,8.21,3.29,4.07,9.1,False,False,,,0.0,0.0,,,0.0,projected,projected,56.58,43.42,0.0,118957,91272,0,0,210230
CA-46,house,CA,46,Democratic candidate (CA-46),Republican candidate (CA-46),DEM,REP,DEM,DEM,26.67,99.5,0.5,Safe D,21.71,3.29,16.7,9.97,False,False,,,0.0,0.0,,,0.0,projected,projected,63.34,36.66,0.0,100874,58397,0,0,159271
CA-47,house,CA,47,Democratic candidate (CA-47),Republican candidate (CA-47),DEM,REP,DEM,DEM,18.92,96.5,3.5,Safe D,13.24,3.29,10.47,8.45,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,57.31,39.08,3.61,143531,97856,9040,0,250428
CA-48,house,CA,48,Democratic candidate (CA-48),Republican candidate (CA-48),DEM,REP,DEM,DEM,10.55,84.3,15.7,Likely D,5.6,3.29,3.52,7.03,False,False,,,0.0,0.0,,,0.0,projected,projected,55.28,44.72,0.0,126935,102703,0,0,229638
CA-49,house,CA,49,Democratic candidate (CA-49),Republican candidate (CA-49),DEM,REP,DEM,DEM,19.52,96.9,3.1,Safe D,14.56,3.29,12.48,7.04,False,False,,,0.0,0.0,,,0.0,projected,projected,59.76,40.24,0.0,162441,109390,0,0,271831
CA-50,house,CA,50,Democratic candidate (CA-50),Republican candidate (CA-50),DEM,REP,DEM,DEM,25.77,99.3,0.7,Safe D,20.81,3.29,18.83,6.94,False,False,,,0.0,0.0,,,0.0,projected,projected,62.88,37.12,0.0,163639,96586,0,0,260226
CA-51,house,CA,51,Democratic candidate (CA-51),Republican candidate (CA-51),DEM,REP,DEM,DEM,26.36,99.4,0.6,Safe D,21.4,3.29,18.79,7.57,False,False,,,0.0,0.0,,,0.0,projected,projected,63.18,36.82,0.0,157282,91665,0,0,248947
CA-52,house,CA,52,Democratic candidate (CA-52),Republican candidate (CA-52),DEM,REP,DEM,DEM,29.05,99.7,0.3,Safe D,24.09,3.29,18.06,10.99,False,False,,,0.0,0.0,,,0.0,projected,projected,64.52,35.48,0.0,123161,67716,0,0,190877
CO-01,house,CO,01,Democratic candidate (CO-01),Republican candidate (CO-01),DEM,REP,DEM,DEM,67.52,100.0,0.0,Safe D,62.56,3.29,57.61,9.91,False,False,,,0.0,0.0,,,0.0,projected,projected,83.76,16.24,0.0,214801,41646,0,0,256448
CO-02,house,CO,02,Democratic candidate (CO-02),Republican candidate (CO-02),DEM,REP,DEM,DEM,49.44,100.0,0.0,Safe D,44.49,3.29,40.92,8.52,False,False,,,0.0,0.0,,,0.0,projected,projected,74.72,25.28,0.0,225925,76431,0,0,302356
CO-03,house,CO,03,Democratic candidate (CO-03),Republican candidate (CO-03),DEM,REP,REP,REP,-4.41,33.7,66.3,Lean R,-6.03,3.29,-9.98,5.57,False,False,,,0.0,0.0,,,0.0,projected,projected,47.8,52.2,0.0,136092,148644,0,0,284736
CO-04,house,CO,04,Democratic candidate (CO-04),Republican candidate (CO-04),DEM,REP,REP,REP,-13.85,9.3,90.7,Likely R,-15.48,3.29,-18.71,4.86,False,False,,,0.0,0.0,,,0.0,projected,projected,43.07,56.93,0.0,139174,183930,0,0,323105
CO-05,house,CO,05,Democratic candidate (CO-05),Republican candidate (CO-05),DEM,REP,REP,REP,-4.88,32.1,67.9,Lean R,-6.5,3.29,-9.34,4.46,False,False,,,0.0,0.0,,,0.0,projected,projected,47.56,52.44,0.0,125008,137823,0,0,262831
CO-06,house,CO,06,Democratic candidate (CO-06),Republican candidate (CO-06),DEM,REP,DEM,DEM,29.55,99.8,0.2,Safe D,24.59,3.29,20.36,9.19,False,False,,,0.0,0.0,,,0.0,projected,projected,64.77,35.23,0.0,163399,88859,0,0,252258
CO-07,house,CO,07,Democratic candidate (CO-07),Republican candidate (CO-07),DEM,REP,DEM,DEM,23.46,98.8,1.2,Safe D,18.51,3.29,15.41,8.05,False,False,,,0.0,0.0,,,0.0,projected,projected,61.73,38.27,0.0,192627,119410,0,0,312038
CO-08,house,CO,08,Yadira Caraveo,Gabe Evans,DEM,REP,REP,REP,4.77,67.6,32.4,Lean D,3.14,3.29,-1.88,6.65,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.38,47.62,0.0,126324,114826,0,0,241150
CT-01,house,CT,01,Democratic candidate (CT-01),Republican candidate (CT-01),DEM,REP,DEM,DEM,30.26,99.8,0.2,Safe D,25.31,3.29,23.27,6.99,False,False,,,0.0,0.0,,,0.0,projected,projected,65.13,34.87,0.0,156823,83956,0,0,240779
CT-02,house,CT,02,Democratic candidate (CT-02),Republican candidate (CT-02),DEM,REP,DEM,DEM,14.25,91.3,8.7,Likely D,9.29,3.29,7.86,6.39,False,False,,,0.0,0.0,,,0.0,projected,projected,57.12,42.88,0.0,155380,116632,0,0,272012
CT-03,house,CT,03,Democratic candidate (CT-03),Republican candidate (CT-03),DEM,REP,DEM,DEM,21.31,97.9,2.1,Safe D,16.36,3.29,14.34,6.97,False,False,,,0.0,0.0,,,0.0,projected,projected,60.66,39.34,0.0,145230,94200,0,0,239430
CT-04,house,CT,04,Democratic candidate (CT-04),Republican candidate (CT-04),DEM,REP,DEM,DEM,31.13,99.9,0.1,Safe D,26.17,3.29,23.73,7.4,False,False,,,0.0,0.0,,,0.0,projected,projected,65.56,34.44,0.0,155337,81586,0,0,236923
CT-05,house,CT,05,Democratic candidate (CT-05),Republican candidate (CT-05),DEM,REP,DEM,DEM,12.48,88.4,11.6,Likely D,7.53,3.29,5.68,6.81,False,False,,,0.0,0.0,,,0.0,projected,projected,56.24,43.76,0.0,136101,105895,0,0,241996
DE-01,house,DE,01,Democratic candidate (DE-01),Republican candidate (DE-01),DEM,REP,DEM,DEM,21.99,98.2,1.8,Safe D,17.04,3.29,14.84,7.15,False,False,,,0.0,0.0,,,0.0,projected,projected,61.0,39.0,0.0,218091,139452,0,0,357542
FL-01,house,FL,01,Democratic candidate (FL-01),Republican candidate (FL-01),DEM,REP,REP,REP,-32.86,0.1,99.9,Safe R,-34.48,3.29,-37.53,4.68,False,False,,,0.0,0.0,,,0.0,projected,projected,33.57,66.43,0.0,99316,196512,0,0,295828
FL-02,house,FL,02,Democratic candidate (FL-02),Republican candidate (FL-02),DEM,REP,REP,REP,-12.64,11.4,88.6,Likely R,-14.26,3.29,-18.33,5.69,False,False,,,0.0,0.0,,,0.0,projected,projected,43.68,56.32,0.0,126326,162868,0,0,289194
FL-03,house,FL,03,Democratic candidate (FL-03),Republican candidate (FL-03),DEM,REP,REP,REP,-15.61,6.8,93.2,Likely R,-17.23,3.29,-21.26,5.66,False,False,,,0.0,0.0,,,0.0,projected,projected,42.2,57.8,0.0,118376,162155,0,0,280531
FL-04,house,FL,04,Democratic candidate (FL-04),Republican candidate (FL-04),DEM,REP,REP,REP,-6.93,25.4,74.6,Lean R,-8.56,3.29,-11.96,5.03,False,False,,,0.0,0.0,,,0.0,projected,projected,46.53,53.47,0.0,129885,149238,0,0,279123
FL-05,house,FL,05,Democratic candidate (FL-05),Republican candidate (FL-05),DEM,REP,REP,REP,-16.78,5.4,94.6,Likely R,-18.4,3.29,-21.69,4.91,False,False,,,0.0,0.0,,,0.0,projected,projected,41.61,58.39,0.0,127894,179458,0,0,307352
FL-06,house,FL,06,Democratic candidate (FL-06),Republican candidate (FL-06),DEM,REP,REP,REP,-24.72,0.9,99.1,Safe R,-26.34,3.29,-30.31,5.59,False,False,,,0.0,0.0,,,0.0,projected,projected,37.64,62.36,0.0,116607,193193,0,0,309800
FL-07,house,FL,07,Democratic candidate (FL-07),Republican candidate (FL-07),DEM,REP,REP,REP,-7.07,25.0,75.0,Likely R,-8.69,3.29,-12.62,5.55,False,False,,,0.0,0.0,,,0.0,projected,projected,46.47,53.53,0.0,139415,160617,0,0,300032
FL-08,house,FL,08,Democratic candidate (FL-08),Republican candidate (FL-08),DEM,REP,REP,REP,-11.21,14.2,85.8,Likely R,-12.83,3.29,-16.4,5.19,False,False,,,0.0,0.0,,,0.0,projected,projected,44.4,55.6,0.0,134360,168287,0,0,302647
FL-09,house,FL,09,Democratic candidate (FL-09),Republican candidate (FL-09),DEM,REP,REP,REP,-10.96,14.7,85.3,Likely R,-12.59,3.29,-17.93,6.97,False,False,,,0.0,0.0,,,0.0,projected,projected,44.52,55.48,0.0,117028,145852,0,0,262880
FL-10,house,FL,10,Democratic candidate (FL-10),Republican candidate (FL-10),DEM,REP,DEM,DEM,33.98,99.9,0.1,Safe D,29.02,3.29,24.29,9.69,False,False,,,0.0,0.0,,,0.0,projected,projected,66.99,33.01,0.0,140639,69302,0,0,209940
FL-11,house,FL,11,Democratic candidate (FL-11),Republican candidate (FL-11),DEM,REP,REP,REP,-10.52,15.7,84.3,Likely R,-12.14,3.29,-15.84,5.32,False,False,,,0.0,0.0,,,0.0,projected,projected,44.74,55.26,0.0,141146,174325,0,0,315471
FL-12,house,FL,12,Democratic candidate (FL-12),Republican candidate (FL-12),DEM,REP,REP,REP,-9.14,19.1,80.9,Likely R,-10.77,3.29,-15.55,6.41,False,False,,,0.0,0.0,,,0.0,projected,projected,45.43,54.57,0.0,122254,146855,0,0,269109
FL-13,house,FL,13,Democratic candidate (FL-13),Republican candidate (FL-13),DEM,REP,REP,REP,-8.15,21.8,78.2,Likely R,-9.77,3.29,-13.46,5.31,False,False,,,0.0,0.0,,,0.0,projected,projected,45.93,54.07,0.0,131579,154927,0,0,286505
FL-14,house,FL,14,Democratic candidate (FL-14),Republican candidate (FL-14),DEM,REP,REP,REP,-4.95,31.8,68.2,Lean R,-6.57,3.29,-10.62,5.68,False,False,,,0.0,0.0,,,0.0,projected,projected,47.53,52.47,0.0,129567,143049,0,0,272616
FL-15,house,FL,15,Democratic candidate (FL-15),Republican candidate (FL-15),DEM,REP,REP,REP,-13.81,9.3,90.7,Likely R,-15.43,3.29,-20.09,6.28,False,False,,,0.0,0.0,,,0.0,projected,projected,43.09,56.91,0.0,120736,159428,0,0,280164
FL-16,house,FL,16,Democratic candidate (FL-16),Republican candidate (FL-16),DEM,REP,REP,REP,-7.82,22.7,77.3,Likely R,-9.45,3.29,-13.81,5.99,False,False,,,0.0,0.0,,,0.0,projected,projected,46.09,53.91,0.0,139746,163468,0,0,303214
FL-17,house,FL,17,Democratic candidate (FL-17),Republican candidate (FL-17),DEM,REP,REP,REP,-16.34,5.9,94.1,Likely R,-17.96,3.29,-22.24,5.9,False,False,,,0.0,0.0,,,0.0,projected,projected,41.83,58.17,0.0,132792,184663,0,0,317455
FL-18,house,FL,18,Democratic candidate (FL-18),Republican candidate (FL-18),DEM,REP,REP,REP,-11.34,13.9,86.1,Likely R,-12.96,3.29,-17.1,5.77,False,False,,,0.0,0.0,,,0.0,projected,projected,44.33,55.67,0.0,115472,145001,0,0,260473
FL-19,house,FL,19,Democratic candidate (FL-19),Republican candidate (FL-19),DEM,REP,REP,REP,-24.58,0.9,99.1,Safe R,-26.21,3.29,-30.42,5.83,False,False,,,0.0,0.0,,,0.0,projected,projected,37.71,62.29,0.0,111970,184968,0,0,296938
FL-20,house,FL,20,Democratic candidate (FL-20),Republican candidate (FL-20),DEM,REP,DEM,DEM,47.76,100.0,0.0,Safe D,42.81,3.29,37.5,10.26,False,False,,,0.0,0.0,,,0.0,projected,projected,73.88,26.12,0.0,168288,59492,0,0,227780
FL-21,house,FL,21,Democratic candidate (FL-21),Republican candidate (FL-21),DEM,REP,REP,REP,-10.61,15.5,84.5,Likely R,-12.23,3.29,-16.36,5.75,False,False,,,0.0,0.0,,,0.0,projected,projected,44.69,55.31,0.0,141373,174937,0,0,316310
FL-22,house,FL,22,Democratic candidate (FL-22),Republican candidate (FL-22),DEM,REP,REP,REP,-3.18,38.1,61.9,Lean R,-4.8,3.29,-10.6,7.43,False,False,,,0.0,0.0,,,0.0,projected,projected,48.41,51.59,0.0,131542,140177,0,0,271719
FL-23,house,FL,23,Democratic candidate (FL-23),Republican candidate (FL-23),DEM,REP,DEM,DEM,24.59,99.1,0.9,Safe D,19.63,3.29,13.94,10.65,False,False,,,0.0,0.0,,,0.0,projected,projected,62.3,37.7,0.0,148246,89726,0,0,237972
FL-24,house,FL,24,Democratic candidate (FL-24),Republican candidate (FL-24),DEM,REP,DEM,DEM,51.55,100.0,0.0,Safe D,46.6,3.29,39.08,12.48,False,False,,,0.0,0.0,,,0.0,projected,projected,75.78,24.22,0.0,147748,47230,0,0,194978
FL-25,house,FL,25,Democratic candidate (FL-25),Republican candidate (FL-25),DEM,REP,REP,REP,-1.39,44.7,55.3,Toss-up,-3.01,3.29,-9.22,7.83,False,False,,,0.0,0.0,,,0.0,projected,projected,49.3,50.7,0.0,130818,134509,0,0,265327
FL-26,house,FL,26,Democratic candidate (FL-26),Republican candidate (FL-26),DEM,REP,REP,REP,-8.88,19.8,80.2,Likely R,-10.5,3.29,-18.5,9.63,False,False,,,0.0,0.0,,,0.0,projected,projected,45.56,54.44,0.0,104305,124627,0,0,228932
FL-27,house,FL,27,Democratic candidate (FL-27),Republican candidate (FL-27),DEM,REP,REP,REP,-5.93,28.5,71.5,Lean R,-7.56,3.29,-14.7,8.76,False,False,,,0.0,0.0,,,0.0,projected,projected,47.03,52.97,0.0,111421,125475,0,0,236896
FL-28,house,FL,28,Democratic candidate (FL-28),Republican candidate (FL-28),DEM,REP,REP,REP,-15.58,6.8,93.2,Likely R,-17.21,3.29,-25.63,10.04,False,False,,,0.0,0.0,,,0.0,projected,projected,42.21,57.79,0.0,99461,136179,0,0,235640
GA-01,house,GA,01,Democratic candidate (GA-01),Republican candidate (GA-01),DEM,REP,REP,REP,-12.07,12.4,87.6,Likely R,-13.69,3.29,-15.92,3.85,False,False,,,0.0,0.0,,,0.0,projected,projected,43.97,56.03,0.0,111996,142736,0,0,254732
GA-02,house,GA,02,Democratic candidate (GA-02),Republican candidate (GA-02),DEM,REP,DEM,DEM,15.11,92.6,7.4,Likely D,10.16,3.29,7.66,7.46,False,False,,,0.0,0.0,,,0.0,projected,projected,57.56,42.44,0.0,127581,94079,0,0,221660
GA-03,house,GA,03,Democratic candidate (GA-03),Republican candidate (GA-03),DEM,REP,REP,REP,-26.87,0.5,99.5,Safe R,-28.49,3.29,-29.88,3.01,False,False,,,0.0,0.0,,,0.0,projected,projected,36.57,63.43,0.0,107114,185812,0,0,292926
GA-04,house,GA,04,Democratic candidate (GA-04),Republican candidate (GA-04),DEM,REP,DEM,DEM,61.01,100.0,0.0,Safe D,56.05,3.29,53.04,7.97,False,False,,,0.0,0.0,,,0.0,projected,projected,80.5,19.5,0.0,174260,42199,0,0,216459
GA-05,house,GA,05,Democratic candidate (GA-05),Republican candidate (GA-05),DEM,REP,DEM,DEM,79.58,100.0,0.0,Safe D,74.62,3.29,72.33,7.25,False,False,,,0.0,0.0,,,0.0,projected,projected,89.79,10.21,0.0,221255,25159,0,0,246414
GA-06,house,GA,06,Democratic candidate (GA-06),Republican candidate (GA-06),DEM,REP,DEM,DEM,56.74,100.0,0.0,Safe D,51.79,3.29,50.34,6.4,False,False,,,0.0,0.0,,,0.0,projected,projected,78.37,21.63,0.0,206191,56900,0,0,263091
GA-07,house,GA,07,Democratic candidate (GA-07),Republican candidate (GA-07),DEM,REP,REP,REP,-19.01,3.5,96.5,Safe R,-20.63,3.29,-22.27,3.27,False,False,,,0.0,0.0,,,0.0,projected,projected,40.5,59.5,0.0,122527,180030,0,0,302558
GA-08,house,GA,08,Democratic candidate (GA-08),Republican candidate (GA-08),DEM,REP,REP,REP,-26.81,0.5,99.5,Safe R,-28.43,3.29,-30.76,3.95,False,False,,,0.0,0.0,,,0.0,projected,projected,36.6,63.4,0.0,88559,153428,0,0,241986
GA-09,house,GA,09,Democratic candidate (GA-09),Republican candidate (GA-09),DEM,REP,REP,REP,-31.1,0.1,99.9,Safe R,-32.73,3.29,-34.33,3.23,False,False,,,0.0,0.0,,,0.0,projected,projected,34.45,65.55,0.0,96846,184291,0,0,281138
GA-10,house,GA,10,Democratic candidate (GA-10),Republican candidate (GA-10),DEM,REP,REP,REP,-17.94,4.3,95.7,Safe R,-19.57,3.29,-20.93,2.99,False,False,,,0.0,0.0,,,0.0,projected,projected,41.03,58.97,0.0,118896,170899,0,0,289794
GA-11,house,GA,11,Democratic candidate (GA-11),Republican candidate (GA-11),DEM,REP,REP,REP,-20.46,2.5,97.5,Safe R,-22.08,3.29,-23.52,3.06,False,False,,,0.0,0.0,,,0.0,projected,projected,39.77,60.23,0.0,117123,177377,0,0,294500
GA-12,house,GA,12,Democratic candidate (GA-12),Republican candidate (GA-12),DEM,REP,REP,REP,-10.0,17.0,83.0,Likely R,-11.63,3.29,-14.2,4.2,False,False,,,0.0,0.0,,,0.0,projected,projected,45.0,55.0,0.0,109881,134307,0,0,244189
GA-13,house,GA,13,Democratic candidate (GA-13),Republican candidate (GA-13),DEM,REP,DEM,DEM,48.41,100.0,0.0,Safe D,43.45,3.29,42.65,5.76,False,False,,,0.0,0.0,,,0.0,projected,projected,74.2,25.8,0.0,189473,65868,0,0,255340
GA-14,house,GA,14,Democratic candidate (GA-14),Republican candidate (GA-14),DEM,REP,REP,REP,-34.28,0.1,99.9,Safe R,-35.9,3.29,-37.03,2.75,False,False,,,0.0,0.0,,,0.0,projected,projected,32.86,67.14,0.0,88806,181453,0,0,270259
HI-01,house,HI,01,Democratic candidate (HI-01),Republican candidate (HI-01),DEM,REP,DEM,DEM,33.71,99.9,0.1,Safe D,28.76,3.29,25.17,8.55,False,False,,,0.0,0.0,,,0.0,projected,projected,66.86,33.14,0.0,116456,57731,0,0,174187
