race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MS-03,house,MS,03,Democratic candidate (MS-03),Republican candidate (MS-03),DEM,REP,REP,REP,-22.25,1.6,98.4,Safe R,-25.93,5.35,-29.5,7.25,False,False,,,0.0,0.0,,,0.0,projected,projected,38.88,61.12,0.0,88015,138380,0,0,226395
MS-04,house,MS,04,Democratic candidate (MS-04),Republican candidate (MS-04),DEM,REP,REP,REP,-35.87,0.0,100.0,Safe R,-39.55,5.35,-43.01,7.14,False,False,,,0.0,0.0,,,0.0,projected,projected,32.07,67.93,0.0,65968,139748,0,0,205715
MT-01,house,MT,01,Democratic candidate (MT-01),Republican candidate (MT-01),DEM,REP,REP,REP,-7.61,23.2,76.8,Likely R,-11.29,5.35,-11.92,4.32,False,False,,,0.0,0.0,,,0.0,projected,projected,46.2,53.8,0.0,104151,121298,0,0,225448
MT-02,house,MT,02,Democratic candidate (MT-02),Republican candidate (MT-02),DEM,REP,REP,REP,-26.49,0.5,99.5,Safe R,-30.17,5.35,-30.51,4.02,False,False,,,0.0,0.0,,,0.0,projected,projected,36.76,63.24,0.0,72274,124352,0,0,196626
NC-01,house,NC,01,Democratic candidate (NC-01),Republican candidate (NC-01),DEM,REP,DEM,DEM,-1.25,45.2,54.8,Toss-up,-8.26,5.35,-11.71,10.46,False,False,,,0.0,0.0,,,0.0,projected,projected,49.38,50.62,0.0,144076,147716,0,0,291792
NC-02,house,NC,02,Democratic candidate (NC-02),Republican candidate (NC-02),DEM,REP,DEM,DEM,43.63,100.0,0.0,Safe D,36.61,5.35,34.41,9.22,False,False,,,0.0,0.0,,,0.0,projected,projected,71.81,28.19,0.0,207652,81500,0,0,289152
NC-03,house,NC,03,Democratic candidate (NC-03),Republican candidate (NC-03),DEM,REP,REP,REP,-6.65,26.1,73.9,Lean R,-10.34,5.35,-13.76,7.11,False,False,,,0.0,0.0,,,0.0,projected,projected,46.67,53.33,0.0,113069,129187,0,0,242256
NC-04,house,NC,04,Democratic candidate (NC-04),Republican candidate (NC-04),DEM,REP,DEM,DEM,55.36,100.0,0.0,Safe D,48.35,5.35,46.04,9.33,False,False,,,0.0,0.0,,,0.0,projected,projected,77.68,22.32,0.0,237571,68257,0,0,305827
NC-05,house,NC,05,Democratic candidate (NC-05),Republican candidate (NC-05),DEM,REP,REP,REP,-11.39,13.6,86.4,Likely R,-15.07,5.35,-17.92,6.53,False,False,,,0.0,0.0,,,0.0,projected,projected,44.3,55.7,0.0,126617,159171,0,0,285788
NC-06,house,NC,06,Democratic candidate (NC-06),Republican candidate (NC-06),DEM,REP,REP,REP,-11.52,13.3,86.7,Likely R,-15.21,5.35,-17.36,5.84,False,False,,,0.0,0.0,,,0.0,projected,projected,44.24,55.76,0.0,121294,152890,0,0,274184
NC-07,house,NC,07,Democratic candidate (NC-07),Republican candidate (NC-07),DEM,REP,REP,REP,-7.29,24.1,75.9,Likely R,-11.29,5.35,-14.02,6.73,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,45.61,52.77,1.62,141490,163726,5026,0,310241
NC-08,house,NC,08,Democratic candidate (NC-08),Republican candidate (NC-08),DEM,REP,REP,REP,-13.6,9.5,90.5,Likely R,-17.29,5.35,-19.62,6.02,False,False,,,0.0,0.0,,,0.0,projected,projected,43.2,56.8,0.0,123891,162904,0,0,286796
NC-09,house,NC,09,Democratic candidate (NC-09),Republican candidate (NC-09),DEM,REP,REP,REP,-9.91,17.0,83.0,Likely R,-13.59,5.35,-16.03,6.12,False,False,,,0.0,0.0,,,0.0,projected,projected,45.05,54.95,0.0,120665,147209,0,0,267874
NC-10,house,NC,10,Democratic candidate (NC-10),Republican candidate (NC-10),DEM,REP,REP,REP,-11.71,12.9,87.1,Likely R,-15.4,5.35,-17.89,6.17,False,False,,,0.0,0.0,,,0.0,projected,projected,44.14,55.86,0.0,128656,162791,0,0,291447
NC-11,house,NC,11,Democratic candidate (NC-11),Republican candidate (NC-11),DEM,REP,REP,REP,-4.43,33.5,66.5,Lean R,-8.11,5.35,-9.61,5.19,False,False,,,0.0,0.0,,,0.0,projected,projected,47.79,52.21,0.0,147599,161267,0,0,308866
NC-12,house,NC,12,Democratic candidate (NC-12),Republican candidate (NC-12),DEM,REP,DEM,DEM,56.96,100.0,0.0,Safe D,49.94,5.35,47.04,9.92,False,False,,,0.0,0.0,,,0.0,projected,projected,78.48,21.52,0.0,195383,53580,0,0,248963
NC-13,house,NC,13,Democratic candidate (NC-13),Republican candidate (NC-13),DEM,REP,REP,REP,-11.63,13.1,86.9,Likely R,-14.85,5.35,-16.71,5.07,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,43.37,54.78,1.85,129211,163223,5512,0,297946
NC-14,house,NC,14,Democratic candidate (NC-14),Republican candidate (NC-14),DEM,REP,REP,REP,-9.97,16.8,83.2,Likely R,-13.65,5.35,-15.22,5.25,False,False,,,0.0,0.0,,,0.0,projected,projected,45.02,54.98,0.0,128899,157438,0,0,286337
ND-01,house,ND,01,Democratic candidate (ND-01),Republican candidate (ND-01),DEM,REP,REP,REP,-33.07,0.1,99.9,Safe R,-36.76,5.35,-37.39,4.32,False,False,,,0.0,0.0,,,0.0,projected,projected,33.46,66.54,0.0,86236,171473,0,0,257708
NE-01,house,NE,01,Democratic candidate (NE-01),Republican candidate (NE-01),DEM,REP,REP,REP,-6.73,25.8,74.2,Lean R,-10.41,5.35,-13.23,6.5,False,False,,,0.0,0.0,,,0.0,projected,projected,46.64,53.36,0.0,103911,118899,0,0,222811
NE-02,house,NE,02,John Cavanaugh,Don Bacon,DEM,REP,REP,REP,11.14,85.8,14.2,Likely D,7.45,5.35,4.68,6.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.57,44.43,0.0,123186,98499,0,0,221685
NE-03,house,NE,03,Democratic candidate (NE-03),Republican candidate (NE-03),DEM,REP,REP,REP,-47.65,0.0,100.0,Safe R,-51.33,5.35,-54.43,6.79,False,False,,,0.0,0.0,,,0.0,projected,projected,26.18,73.82,0.0,57201,161314,0,0,218516
NH-01,house,NH,01,Democratic candidate (NH-01),Republican candidate (NH-01),DEM,REP,DEM,DEM,8.36,79.0,21.0,Likely D,1.34,5.35,2.02,6.34,False,False,,,0.0,0.0,,,0.0,projected,projected,54.18,45.82,0.0,156990,132768,0,0,289758
NH-02,house,NH,02,Democratic candidate (NH-02),Republican candidate (NH-02),DEM,REP,DEM,DEM,10.36,84.1,15.9,Likely D,3.34,5.35,3.63,6.73,False,False,,,0.0,0.0,,,0.0,projected,projected,55.18,44.82,0.0,159237,129338,0,0,288574
NJ-01,house,NJ,01,Democratic candidate (NJ-01),Republican candidate (NJ-01),DEM,REP,DEM,DEM,30.04,99.8,0.2,Safe D,23.02,5.35,19.0,11.04,False,False,,,0.0,0.0,,,0.0,projected,projected,65.02,34.98,0.0,171732,92397,0,0,264130
NJ-02,house,NJ,02,Democratic candidate (NJ-02),Republican candidate (NJ-02),DEM,REP,REP,REP,-5.2,30.8,69.2,Lean R,-8.88,5.35,-13.29,8.09,False,False,,,0.0,0.0,,,0.0,projected,projected,47.4,52.6,0.0,124966,138679,0,0,263645
NJ-03,house,NJ,03,Democratic candidate (NJ-03),Republican candidate (NJ-03),DEM,REP,DEM,DEM,18.78,96.5,3.5,Safe D,11.76,5.35,7.92,10.86,False,False,,,0.0,0.0,,,0.0,projected,projected,59.39,40.61,0.0,160200,109545,0,0,269745
NJ-04,house,NJ,04,Democratic candidate (NJ-04),Republican candidate (NJ-04),DEM,REP,REP,REP,-23.22,1.3,98.7,Safe R,-26.9,5.35,-31.01,7.79,False,False,,,0.0,0.0,,,0.0,projected,projected,38.39,61.61,0.0,108478,174091,0,0,282569
NJ-05,house,NJ,05,Democratic candidate (NJ-05),Republican candidate (NJ-05),DEM,REP,DEM,DEM,13.17,89.8,10.2,Likely D,6.15,5.35,1.29,11.88,False,False,,,0.0,0.0,,,0.0,projected,projected,56.58,43.42,0.0,155717,119480,0,0,275197
NJ-06,house,NJ,06,Democratic candidate (NJ-06),Republican candidate (NJ-06),DEM,REP,DEM,DEM,18.96,96.6,3.4,Safe D,11.95,5.35,6.23,12.73,False,False,,,0.0,0.0,,,0.0,projected,projected,59.48,40.52,0.0,132196,90052,0,0,222248
NJ-07,house,NJ,07,Sue Altman,Tom Kean Jr.,DEM,REP,REP,REP,5.06,68.7,31.3,Lean D,1.38,5.35,-1.9,6.96,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.53,47.47,0.0,161417,145867,0,0,307284
NJ-08,house,NJ,08,Democratic candidate (NJ-08),Republican candidate (NJ-08),DEM,REP,DEM,DEM,43.01,100.0,0.0,Safe D,35.99,5.35,28.85,14.15,False,False,,,0.0,0.0,,,0.0,projected,projected,71.5,28.5,0.0,108637,43297,0,0,151934
NJ-09,house,NJ,09,Democratic candidate (NJ-09),Republican candidate (NJ-09),DEM,REP,REP,REP,9.99,83.2,16.8,Likely D,6.31,5.35,-1.3,11.29,False,False,,,0.0,0.0,,,0.0,projected,projected,55.0,45.0,0.0,105364,86223,0,0,191587
NJ-10,house,NJ,10,Democratic candidate (NJ-10),Republican candidate (NJ-10),DEM,REP,DEM,DEM,61.9,100.0,0.0,Safe D,54.89,5.35,48.73,13.18,False,False,,,0.0,0.0,,,0.0,projected,projected,80.95,19.05,0.0,143989,33881,0,0,177870
NJ-11,house,NJ,11,Democratic candidate (NJ-11),Republican candidate (NJ-11),DEM,REP,DEM,DEM,19.24,96.8,3.2,Safe D,12.23,5.35,7.93,11.32,False,False,,,0.0,0.0,,,0.0,projected,projected,59.62,40.38,0.0,164686,111531,0,0,276216
NJ-12,house,NJ,12,Democratic candidate (NJ-12),Republican candidate (NJ-12),DEM,REP,DEM,DEM,35.62,100.0,0.0,Safe D,28.61,5.35,23.58,12.05,False,False,,,0.0,0.0,,,0.0,projected,projected,67.81,32.19,0.0,156823,74439,0,0,231262
NM-01,house,NM,01,Democratic candidate (NM-01),Republican candidate (NM-01),DEM,REP,DEM,DEM,22.1,98.3,1.7,Safe D,15.09,5.35,13.0,9.11,False,False,,,0.0,0.0,,,0.0,projected,projected,61.05,38.95,0.0,151148,96428,0,0,247575
NM-02,house,NM,02,Democratic candidate (NM-02),Republican candidate (NM-02),DEM,REP,DEM,DEM,9.04,80.8,19.2,Likely D,2.02,5.35,-1.84,10.88,False,False,,,0.0,0.0,,,0.0,projected,projected,54.52,45.48,0.0,103702,86512,0,0,190214
NM-03,house,NM,03,Democratic candidate (NM-03),Republican candidate (NM-03),DEM,REP,DEM,DEM,15.73,93.5,6.5,Likely D,8.71,5.35,5.32,10.41,False,False,,,0.0,0.0,,,0.0,projected,projected,57.86,42.14,0.0,120699,87889,0,0,208588
NV-01,house,NV,01,Democratic candidate (NV-01),Republican candidate (NV-01),DEM,REP,DEM,DEM,13.19,89.8,10.2,Likely D,6.18,5.35,2.3,10.89,False,False,,,0.0,0.0,,,0.0,projected,projected,56.6,43.4,0.0,132813,101852,0,0,234665
NV-02,house,NV,02,Democratic candidate (NV-02),Republican candidate (NV-02),DEM,REP,REP,REP,-7.84,22.5,77.5,Likely R,-11.53,5.35,-14.26,6.42,False,False,,,0.0,0.0,,,0.0,projected,projected,46.08,53.92,0.0,135768,158883,0,0,294652
NV-03,house,NV,03,Democratic candidate (NV-03),Republican candidate (NV-03),DEM,REP,DEM,DEM,10.25,83.8,16.2,Likely D,3.23,5.35,-0.75,11.0,False,False,,,0.0,0.0,,,0.0,projected,projected,55.13,44.87,0.0,148616,120979,0,0,269595
NV-04,house,NV,04,Democratic candidate (NV-04),Republican candidate (NV-04),DEM,REP,DEM,DEM,13.25,89.9,10.1,Likely D,6.23,5.35,2.37,10.88,False,False,,,0.0,0.0,,,0.0,projected,projected,56.62,43.38,0.0,135983,104172,0,0,240155
NY-01,house,NY,01,Democratic candidate (NY-01),Republican candidate (NY-01),DEM,REP,REP,REP,-4.85,32.0,68.0,Lean R,-8.53,5.35,-10.19,5.34,False,False,,,0.0,0.0,,,0.0,projected,projected,47.57,52.43,0.0,143021,157604,0,0,300624
NY-02,house,NY,02,Democratic candidate (NY-02),Republican candidate (NY-02),DEM,REP,REP,REP,-7.82,22.5,77.5,Likely R,-11.51,5.35,-14.08,6.25,False,False,,,0.0,0.0,,,0.0,projected,projected,46.09,53.91,0.0,116833,136663,0,0,253496
NY-03,house,NY,03,Democratic candidate (NY-03),Republican candidate (NY-03),DEM,REP,REP,REP,2.99,61.3,38.7,Lean D,-0.7,5.35,-4.35,7.33,False,False,,,0.0,0.0,,,0.0,projected,projected,51.49,48.51,0.0,136356,128449,0,0,264804
NY-04,house,NY,04,Democratic candidate (NY-04),Republican candidate (NY-04),DEM,REP,REP,REP,8.18,78.5,21.5,Likely D,4.49,5.35,1.29,6.88,False,False,,,0.0,0.0,,,0.0,projected,projected,54.09,45.91,0.0,147148,124901,0,0,272049
NY-05,house,NY,05,Democratic candidate (NY-05),Republican candidate (NY-05),DEM,REP,DEM,DEM,55.21,100.0,0.0,Safe D,48.19,5.35,42.8,12.41,False,False,,,0.0,0.0,,,0.0,projected,projected,77.6,22.4,0.0,131463,37937,0,0,169400
NY-06,house,NY,06,Democratic candidate (NY-06),Republican candidate (NY-06),DEM,REP,DEM,DEM,19.88,97.2,2.8,Safe D,12.86,5.35,6.53,13.35,False,False,,,0.0,0.0,,,0.0,projected,projected,59.94,40.06,0.0,87836,58707,0,0,146543
NY-07,house,NY,07,Democratic candidate (NY-07),Republican candidate (NY-07),DEM,REP,DEM,DEM,58.72,100.0,0.0,Safe D,51.7,5.35,47.19,11.53,False,False,,,0.0,0.0,,,0.0,projected,projected,79.36,20.64,0.0,130552,33957,0,0,164509
NY-08,house,NY,08,Democratic candidate (NY-08),Republican candidate (NY-08),DEM,REP,DEM,DEM,55.27,100.0,0.0,Safe D,48.25,5.35,44.77,10.5,False,False,,,0.0,0.0,,,0.0,projected,projected,77.63,22.37,0.0,130089,37477,0,0,167566
NY-09,house,NY,09,Democratic candidate (NY-09),Republican candidate (NY-09),DEM,REP,DEM,DEM,52.02,100.0,0.0,Safe D,45.0,5.35,41.39,10.63,False,False,,,0.0,0.0,,,0.0,projected,projected,76.01,23.99,0.0,133236,42050,0,0,175286
NY-10,house,NY,10,Democratic candidate (NY-10),Republican candidate (NY-10),DEM,REP,DEM,DEM,71.91,100.0,0.0,Safe D,64.89,5.35,61.89,10.02,False,False,,,0.0,0.0,,,0.0,projected,projected,85.96,14.04,0.0,166648,27228,0,0,193876
NY-11,house,NY,11,Democratic candidate (NY-11),Republican candidate (NY-11),DEM,REP,REP,REP,-17.02,5.0,95.0,Likely R,-20.7,5.35,-24.83,7.81,False,False,,,0.0,0.0,,,0.0,projected,projected,41.49,58.51,0.0,79209,111699,0,0,190908
NY-12,house,NY,12,Democratic candidate (NY-12),Republican candidate (NY-12),DEM,REP,DEM,DEM,74.09,100.0,0.0,Safe D,67.07,5.35,64.9,9.19,False,False,,,0.0,0.0,,,0.0,projected,projected,87.04,12.96,0.0,206587,30750,0,0,237337
NY-13,house,NY,13,Democratic candidate (NY-13),Republican candidate (NY-13),DEM,REP,DEM,DEM,72.41,100.0,0.0,Safe D,65.4,5.35,60.27,12.14,False,False,,,0.0,0.0,,,0.0,projected,projected,86.21,13.79,0.0,144548,23130,0,0,167678
NY-14,house,NY,14,Democratic candidate (NY-14),Republican candidate (NY-14),DEM,REP,DEM,DEM,45.77,100.0,0.0,Safe D,38.76,5.35,32.37,13.41,False,False,,,0.0,0.0,,,0.0,projected,projected,72.89,27.11,0.0,103635,38551,0,0,142186
NY-15,house,NY,15,Democratic candidate (NY-15),Republican candidate (NY-15),DEM,REP,DEM,DEM,62.04,100.0,0.0,Safe D,55.02,5.35,48.81,13.23,False,False,,,0.0,0.0,,,0.0,projected,projected,81.02,18.98,0.0,105964,24824,0,0,130788
NY-16,house,NY,16,Democratic candidate (NY-16),Republican candidate (NY-16),DEM,REP,DEM,DEM,43.37,100.0,0.0,Safe D,36.36,5.35,33.31,10.06,False,False,,,0.0,0.0,,,0.0,projected,projected,71.69,28.31,0.0,163739,64669,0,0,228409
NY-17,house,NY,17,Mondaire Jones,Mike Lawler,DEM,REP,REP,REP,4.26,65.9,34.1,Lean D,3.0,5.35,0.56,3.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.13,47.87,0.0,142076,130464,0,0,272540
NY-18,house,NY,18,Democratic candidate (NY-18),Republican candidate (NY-18),DEM,REP,DEM,DEM,11.55,86.7,13.3,Likely D,4.53,5.35,3.35,8.2,False,False,,,0.0,0.0,,,0.0,projected,projected,55.78,44.22,0.0,145013,114980,0,0,259993
NY-19,house,NY,19,Democratic candidate (NY-19),Republican candidate (NY-19),DEM,REP,DEM,DEM,9.43,81.8,18.2,Likely D,2.41,5.35,1.8,7.63,False,False,,,0.0,0.0,,,0.0,projected,projected,54.71,45.29,0.0,147418,122014,0,0,269432
NY-20,house,NY,20,Democratic candidate (NY-20),Republican candidate (NY-20),DEM,REP,DEM,DEM,22.45,98.5,1.5,Safe D,15.43,5.35,14.32,8.13,False,False,,,0.0,0.0,,,0.0,projected,projected,61.23,38.77,0.0,160260,101494,0,0,261754
NY-21,house,NY,21,Democratic candidate (NY-21),Republican candidate (NY-21),DEM,REP,REP,REP,-15.84,6.3,93.7,Likely R,-19.52,5.35,-20.76,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,42.08,57.92,0.0,105188,144773,0,0,249961
NY-22,house,NY,22,Democratic candidate (NY-22),Republican candidate (NY-22),DEM,REP,DEM,DEM,15.65,93.4,6.6,Likely D,8.64,5.35,7.69,7.96,False,False,,,0.0,0.0,,,0.0,projected,projected,57.83,42.17,0.0,146743,107021,0,0,253764
NY-23,house,NY,23,Democratic candidate (NY-23),Republican candidate (NY-23),DEM,REP,REP,REP,-17.04,5.0,95.0,Likely R,-20.73,5.35,-21.19,4.14,False,False,,,0.0,0.0,,,0.0,projected,projected,41.48,58.52,0.0,114719,161862,0,0,276581
NY-24,house,NY,24,Democratic candidate (NY-24),Republican candidate (NY-24),DEM,REP,REP,REP,-18.89,3.4,96.6,Safe R,-22.58,5.35,-23.24,4.34,False,False,,,0.0,0.0,,,0.0,projected,projected,40.55,59.45,0.0,106655,156341,0,0,262996
NY-25,house,NY,25,Democratic candidate (NY-25),Republican candidate (NY-25),DEM,REP,DEM,DEM,26.29,99.4,0.6,Safe D,19.27,5.35,18.65,7.63,False,False,,,0.0,0.0,,,0.0,projected,projected,63.14,36.86,0.0,166174,96996,0,0,263169
NY-26,house,NY,26,Democratic candidate (NY-26),Republican candidate (NY-26),DEM,REP,DEM,DEM,27.84,99.6,0.4,Safe D,20.82,5.35,19.56,8.28,False,False,,,0.0,0.0,,,0.0,projected,projected,63.92,36.08,0.0,152033,85818,0,0,237850
OH-01,house,OH,01,Democratic candidate (OH-01),Republican candidate (OH-01),DEM,REP,REP,REP,5.01,68.5,31.5,Lean D,1.32,5.35,-2.62,7.63,False,False,,,0.0,0.0,,,0.0,projected,projected,52.5,47.5,0.0,145997,132074,0,0,278071
OH-02,house,OH,02,Democratic candidate (OH-02),Republican candidate (OH-02),DEM,REP,REP,REP,-34.56,0.0,100.0,Safe R,-38.24,5.35,-42.48,7.92,False,False,,,0.0,0.0,,,0.0,projected,projected,32.72,67.28,0.0,86126,177090,0,0,263215
OH-03,house,OH,03,Democratic candidate (OH-03),Republican candidate (OH-03),DEM,REP,DEM,DEM,51.77,100.0,0.0,Safe D,44.76,5.35,40.65,11.12,False,False,,,0.0,0.0,,,0.0,projected,projected,75.89,24.11,0.0,190358,60485,0,0,250842
OH-04,house,OH,04,Democratic candidate (OH-04),Republican candidate (OH-04),DEM,REP,REP,REP,-35.31,0.0,100.0,Safe R,-38.99,5.35,-43.01,7.7,False,False,,,0.0,0.0,,,0.0,projected,projected,32.34,67.66,0.0,89734,187700,0,0,277434
OH-05,house,OH,05,Democratic candidate (OH-05),Republican candidate (OH-05),DEM,REP,REP,REP,-16.01,6.1,93.9,Likely R,-19.69,5.35,-23.97,7.96,False,False,,,0.0,0.0,,,0.0,projected,projected,42.0,58.0,0.0,113922,157348,0,0,271270
OH-06,house,OH,06,Democratic candidate (OH-06),Republican candidate (OH-06),DEM,REP,REP,REP,-26.31,0.6,99.4,Safe R,-29.99,5.35,-34.9,8.59,False,False,,,0.0,0.0,,,0.0,projected,projected,36.84,63.16,0.0,94272,161590,0,0,255863
OH-07,house,OH,07,Democratic candidate (OH-07),Republican candidate (OH-07),DEM,REP,REP,REP,-3.74,35.9,64.1,Lean R,-7.42,5.35,-11.15,7.41,False,False,,,0.0,0.0,,,0.0,projected,projected,48.13,51.87,0.0,143541,154692,0,0,298234
OH-08,house,OH,08,Democratic candidate (OH-08),Republican candidate (OH-08),DEM,REP,REP,REP,-8.73,20.0,80.0,Likely R,-12.41,5.35,-15.78,7.04,False,False,,,0.0,0.0,,,0.0,projected,projected,45.63,54.37,0.0,128602,153209,0,0,281811
OH-09,house,OH,09,Democratic candidate (OH-09),Republican candidate (OH-09),DEM,REP,DEM,DEM,0.92,53.5,46.5,Toss-up,-6.1,5.35,-10.68,11.6,False,False,,,0.0,0.0,,,0.0,projected,projected,50.46,49.54,0.0,134628,132169,0,0,266797
OH-10,house,OH,10,Democratic candidate (OH-10),Republican candidate (OH-10),DEM,REP,REP,REP,-0.36,48.6,51.4,Toss-up,-4.05,5.35,-7.86,7.5,False,False,,,0.0,0.0,,,0.0,projected,projected,49.82,50.18,0.0,132221,133182,0,0,265403
OH-11,house,OH,11,Democratic candidate (OH-11),Republican candidate (OH-11),DEM,REP,DEM,DEM,67.02,100.0,0.0,Safe D,60.01,5.35,55.47,11.56,False,False,,,0.0,0.0,,,0.0,projected,projected,83.51,16.49,0.0,187371,36994,0,0,224365
OH-12,house,OH,12,Democratic candidate (OH-12),Republican candidate (OH-12),DEM,REP,REP,REP,-23.03,1.3,98.7,Safe R,-26.71,5.35,-30.36,7.33,False,False,,,0.0,0.0,,,0.0,projected,projected,38.49,61.51,0.0,110493,176608,0,0,287101
OH-13,house,OH,13,Democratic candidate (OH-13),Republican candidate (OH-13),DEM,REP,DEM,DEM,14.51,91.9,8.1,Likely D,7.49,5.35,3.32,11.19,False,False,,,0.0,0.0,,,0.0,projected,projected,57.25,42.75,0.0,156446,116803,0,0,273248
OH-14,house,OH,14,Democratic candidate (OH-14),Republican candidate (OH-14),DEM,REP,REP,REP,-12.46,11.5,88.5,Likely R,-16.15,5.35,-20.53,8.07,False,False,,,0.0,0.0,,,0.0,projected,projected,43.77,56.23,0.0,126666,162739,0,0,289404
OH-15,house,OH,15,Democratic candidate (OH-15),Republican candidate (OH-15),DEM,REP,REP,REP,-2.51,40.4,59.6,Toss-up,-6.2,5.35,-10.11,7.6,False,False,,,0.0,0.0,,,0.0,projected,projected,48.74,51.26,0.0,123054,129399,0,0,252454
OK-01,house,OK,01,Democratic candidate (OK-01),Republican candidate (OK-01),DEM,REP,REP,REP,-15.03,7.4,92.6,Likely R,-18.72,5.35,-22.0,6.97,False,False,,,0.0,0.0,,,0.0,projected,projected,42.48,57.52,0.0,93675,126822,0,0,220496
OK-02,house,OK,02,Democratic candidate (OK-02),Republican candidate (OK-02),DEM,REP,REP,REP,-48.34,0.0,100.0,Safe R,-52.02,5.35,-56.51,8.17,False,False,,,0.0,0.0,,,0.0,projected,projected,25.83,74.17,0.0,58878,169056,0,0,227935
OK-03,house,OK,03,Democratic candidate (OK-03),Republican candidate (OK-03),DEM,REP,REP,REP,-38.06,0.0,100.0,Safe R,-41.74,5.35,-45.69,7.64,False,False,,,0.0,0.0,,,0.0,projected,projected,30.97,69.03,0.0,59591,132810,0,0,192401
OK-04,house,OK,04,Democratic candidate (OK-04),Republican candidate (OK-04),DEM,REP,REP,REP,-26.09,0.6,99.4,Safe R,-29.78,5.35,-33.57,7.48,False,False,,,0.0,0.0,,,0.0,projected,projected,36.95,63.05,0.0,80531,137391,0,0,217922
OK-05,house,OK,05,Democratic candidate (OK-05),Republican candidate (OK-05),DEM,REP,REP,REP,-11.77,12.8,87.2,Likely R,-15.45,5.35,-18.66,6.89,False,False,,,0.0,0.0,,,0.0,projected,projected,44.12,55.88,0.0,104760,132708,0,0,237469
OR-01,house,OR,01,Democratic candidate (OR-01),Republican candidate (OR-01),DEM,REP,DEM,DEM,46.21,100.0,0.0,Safe D,39.19,5.35,39.2,7.0,False,False,,,0.0,0.0,,,0.0,projected,projected,73.1,26.9,0.0,188335,69291,0,0,257626
OR-02,house,OR,02,Democratic candidate (OR-02),Republican candidate (OR-02),DEM,REP,REP,REP,-24.02,1.0,99.0,Safe R,-27.71,5.35,-27.9,3.88,False,False,,,0.0,0.0,,,0.0,projected,projected,37.99,62.01,0.0,97704,159494,0,0,257197
OR-03,house,OR,03,Democratic candidate (OR-03),Republican candidate (OR-03),DEM,REP,DEM,DEM,54.8,100.0,0.0,Safe D,47.79,5.35,47.61,7.2,False,False,,,0.0,0.0,,,0.0,projected,projected,77.4,22.6,0.0,190521,55622,0,0,246143
OR-04,house,OR,04,Democratic candidate (OR-04),Republican candidate (OR-04),DEM,REP,DEM,DEM,19.3,96.9,3.1,Safe D,12.29,5.35,12.44,6.86,False,False,,,0.0,0.0,,,0.0,projected,projected,59.65,40.35,0.0,163395,110521,0,0,273916
OR-05,house,OR,05,Janelle Bynum,Republican,DEM,REP,DEM,REP,16.35,94.2,5.8,Likely D,8.52,5.35,8.92,7.43,False,False,,,0.0,0.0,,,0.0,confirmed,projected,58.17,41.83,0.0,169232,121680,0,0,290912
OR-06,house,OR,06,Democratic candidate (OR-06),Republican candidate (OR-06),DEM,REP,DEM,DEM,18.7,96.4,3.6,Safe D,11.68,5.35,11.74,6.96,False,False,,,0.0,0.0,,,0.0,projected,projected,59.35,40.65,0.0,145990,99990,0,0,245980
PA-01,house,PA,01,Democratic candidate (PA-01),Republican candidate (PA-01),DEM,REP,REP,REP,9.5,82.0,18.0,Likely D,5.82,5.35,0.33,9.17,False,False,,,0.0,0.0,,,0.0,projected,projected,54.75,45.25,0.0,181565,150060,0,0,331625
PA-02,house,PA,02,Democratic candidate (PA-02),Republican candidate (PA-02),DEM,REP,DEM,DEM,50.06,100.0,0.0,Safe D,43.04,5.35,36.13,13.93,False,False,,,0.0,0.0,,,0.0,projected,projected,75.03,24.97,0.0,154813,51527,0,0,206340
PA-03,house,PA,03,Democratic candidate (PA-03),Republican candidate (PA-03),DEM,REP,DEM,DEM,90.96,100.0,0.0,Safe D,83.94,5.35,78.22,12.74,False,False,,,0.0,0.0,,,0.0,projected,projected,95.48,4.52,0.0,262145,12414,0,0,274558
PA-04,house,PA,04,Democratic candidate (PA-04),Republican candidate (PA-04),DEM,REP,DEM,DEM,28.17,99.7,0.3,Safe D,21.15,5.35,15.97,12.2,False,False,,,0.0,0.0,,,0.0,projected,projected,64.08,35.92,0.0,209858,117613,0,0,327471
PA-05,house,PA,05,Democratic candidate (PA-05),Republican candidate (PA-05),DEM,REP,DEM,DEM,41.39,100.0,0.0,Safe D,34.37,5.35,28.94,12.45,False,False,,,0.0,0.0,,,0.0,projected,projected,70.69,29.31,0.0,207205,85896,0,0,293101
PA-06,house,PA,06,Democratic candidate (PA-06),Republican candidate (PA-06),DEM,REP,DEM,DEM,23.69,98.9,1.1,Safe D,16.67,5.35,11.53,12.16,False,False,,,0.0,0.0,,,0.0,projected,projected,61.84,38.16,0.0,184018,113537,0,0,297555
