race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_party,ind_party_label,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,32.27,99.9,0.1,Safe D,29.05,5.95,36.84,0.52,1.67,-0.34,25.91,6.36,False,False,IND,0,,0.0,Shiva Ayyadurai,IND,Independent,1.93,0.0,,,0.0,confirmed,confirmed,50.61,30.23,9,20.39,0.262,5352148,1561360,285486,1348676,712417,131229,42917,3329005,5814159,848943,153114,804613,71926,16455,589250,5775,0,0,1053414,10832,0,1005000,0,62.68,32.09,3.3,1524031,780366,80242,46929,2431568
ME-SEN,senate,ME,SEN,Troy Jackson,Susan Collins,DEM,REP,REP,REP,1.11,55.3,44.7,Toss-up,8.57,5.95,-0.01,0.0,-13.55,-0.97,7.09,-5.98,True,False,,2,Troy Jackson,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,47.31,44.39,9,2.88,0.388,0,16169827,0,0,11038115,0,8452429,27028881,0,7708021,0,0,1425763,0,0,1263550,0,0,0,0,0,0,0,50.56,49.44,0.0,294218,287744,0,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,6.35,74.3,25.7,Lean D,3.1,5.95,8.49,-0.37,0.44,-0.63,-1.44,7.79,False,False,LIB,0,,0.0,Douglas P. Marsh,GRN,Green,0.5,0.0,,,0.0,confirmed,confirmed,46.8,44.87,31,2.04,0.384,14514336,10898177,0,2552763,4473237,0,18390447,68554142,11961573,6680643,0,4142626,2220167,0,71845,849227,0,0,0,0,0,0,0,51.68,45.51,2.31,2048714,1804152,91575,19821,3964262
MN-SEN,senate,MN,SEN,Peggy Flanagan,Michele Tafoya,DEM,REP,,DEM,8.53,80.9,19.1,Likely D,6.37,5.95,11.52,-0.09,0.0,-0.72,4.34,4.18,False,False,LIB,0,,0.0,Rebecca Whiting,LIB,Libertarian,1.89,0.0,,,0.0,confirmed,confirmed,43.39,41.52,8,2.49,0.373,6517348,5337942,1257,1058604,1372728,1257,1746564,7920529,5458744,3965545,0,2913200,2464154,257,177992,229000,0,7000,7878,0,0,294847,0,53.24,44.87,0.0,1212611,1022084,0,43049,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-12.66,9.9,90.1,Likely R,-21.48,5.95,-13.4,-0.11,2.62,-0.37,-23.15,10.48,False,False,IND,0,,0.0,Ty Pinkins,IND,Independent,3.54,0.0,,,0.0,confirmed,confirmed,39.49,45.44,2,-8.95,0.205,2384921,3825455,98038,847046,2535896,5352,2776014,98645,1537875,1759323,98301,351461,98642,64618,312330,1182050,0,25193,0,0,61083,60000,0,42.12,54.34,0.0,362086,467089,0,30430,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-26.01,0.1,99.3,Safe R,-13.86,5.95,-8.56,0.36,0.0,-1.01,-20.58,-5.43,False,True,IND,0,,0.0,Seth Bodnar,IND,Independent,25.07,0.6,,,0.0,confirmed,confirmed,25.0,42.73,8,-18.19,0.307,58829,1984861,3238151,21485,1450719,977779,5410157,3322855,37011,534142,2260371,18727,88310,369366,6627,639500,93050,6522,0,0,0,0,0,20.2,51.08,3.66,85242,215584,15448,105800,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,7.03,76.5,23.5,Likely D,-2.8,5.95,5.2,0.45,1.9,-0.3,-3.27,10.3,False,False,LIB,0,,0.0,Michael Dublin,GRN,Green,1.38,0.0,,,0.0,confirmed,confirmed,48.41,38.0,31,10.34,0.35,34975789,11272504,25276,20717567,3461698,10027,15714255,32286612,14258222,7810806,16990,4748620,1775437,655,820563,936330,1740,0,0,20000,0,46928,20000,51.78,44.97,1.87,2064515,1793359,74566,55027,3987467
NE-SEN,senate,NE,SEN,(No Democrat),Pete Ricketts,DEM,REP,REP,REP,-3.3,36.0,64.0,Lean R,-19.35,5.95,-5.69,-0.45,8.63,-0.48,-20.84,17.54,False,True,IND,0,,0.0,Dan Osborn,IND,Independent,47.26,36.0,,,0.0,,confirmed,46.52,44.57,6,1.71,0.313,0,11233507,5751951,0,6910970,2421487,2108260,1732682,0,4809506,3393630,0,232136,2195423,0,1701815,139868,0,5295888,0,0,0,0,0.0,50.56,2.18,0,335230,14454,313327,663011
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.75,78.6,21.4,Likely D,0.0,5.95,9.85,0.56,4.2,-0.86,2.82,4.93,False,False,CON,0,,0.0,Edmond Laplante,CON,Constitution,0.5,0.0,,,0.0,confirmed,confirmed,44.86,42.84,20,2.54,0.31,15384657,4180252,0,4251918,3070033,0,2292268,10293148,11540323,1110715,0,4743838,507446,0,1106373,479000,0,0,0,0,0,0,0,53.61,45.89,0.0,310020,265421,0,2892,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,19.76,97.6,2.4,Safe D,8.31,5.95,20.46,4.13,1.88,0.19,5.63,14.14,False,False,OTH,0,,0.0,Joanne Kuniansky,OTH,Socialist Workers,2.14,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,18869341,27316,0,23060940,123,0,0,0,7000887,26297,0,8440493,7240,0,500530,650,0,0,4932,0,0,8782,0,58.6,39.26,0.0,1707384,1143949,0,62353,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,20.32,97.9,2.1,Safe D,8.42,5.95,20.32,3.16,1.67,1.12,6.14,14.18,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5626629,33525,0,4396754,11850,0,0,0,2443668,21675,0,1158566,1065,0,1738346,5000,0,0,0,0,0,0,0,60.16,39.84,0.0,388857,257521,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,0.76,54.0,46.0,Toss-up,-8.36,5.95,-1.37,0.33,1.39,-0.69,-11.31,12.08,False,False,LIB,0,,0.0,Greg Levy,IND,Independent,1.22,0.0,,,0.0,confirmed,confirmed,48.59,44.31,20,4.31,0.331,38566234,14360028,80348,16229741,9419311,25971,13223827,39628820,22336493,4940716,56132,13527788,1843640,37445,861223,2382560,0,0,0,0,0,0,0,48.98,48.23,1.57,1976410,1946511,63358,49233,4035512
OK-SEN,senate,OK,SEN,Jasmine Thomas,Kevin Hern,DEM,REP,,REP,-32.31,0.1,99.9,Safe R,-33.56,5.95,-34.55,-3.46,-2.78,-0.7,-34.95,2.64,False,False,LIB,0,,0.0,Ron Meinhardt,IND,Independent,4.0,0.0,,,0.0,confirmed,confirmed,25.0,49.0,1,-24.0,0.181,57159,9953579,8713,456,2491910,162,0,2428319,57639,7461669,8551,41107,132138,25,0,761500,0,0,5050000,188,0,0,0,31.6,61.78,2.62,346445,677208,28721,43849,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,22.87,98.9,1.1,Safe D,12.55,5.95,22.17,2.47,1.67,-0.46,14.89,7.98,False,False,IND,0,,0.0,Gary Lyndon Dye,LIB,Libertarian,4.68,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4540974,120760,0,6828404,28980,0,0,0,1979569,91781,0,1059223,34621,0,477520,11000,0,0,0,0,0,8156,0,55.69,34.95,4.68,875255,549401,73559,73559,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,25.19,99.4,0.6,Safe D,17.5,5.95,26.95,2.03,1.67,-0.2,14.16,11.03,False,False,IND,0,,0.0,Michael Anthony Bahry,IND,Independent,3.15,0.0,,,0.0,confirmed,confirmed,51.21,31.81,3,19.4,0.212,3381651,180468,5050,3093684,7569,2206,0,0,1876160,173238,2844,30579,69332,0,1140100,1600,0,0,1,5050,0,690,5050,60.62,36.23,0.0,217848,130180,0,11319,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Darline Graham,DEM,REP,REP,REP,-5.46,28.6,71.4,Lean R,-14.62,5.95,-6.25,1.23,1.59,-0.39,-18.12,12.66,False,False,IND,0,,0.0,Kasie Whitener,LIB,Libertarian,1.16,0.0,,,0.0,confirmed,confirmed,38.51,42.23,6,-4.18,0.314,10804040,346783,17264,4119295,251431,2607,402289,5236286,6684746,95351,14658,6474403,50733,2660,104955,47000,0,0,0,8389,1025357,0,894,45.84,51.13,1.87,817612,912040,33355,20691,1783698
SD-SEN,senate,SD,SEN,(No Democrat),Mike Rounds,DEM,REP,REP,REP,-18.47,3.2,96.8,Safe R,-22.19,5.95,-22.72,-1.06,-4.39,-1.02,-29.98,11.51,False,True,IND,0,,0.0,Brian Bengs,IND,Independent,40.77,3.2,,,0.0,,confirmed,41.27,46.07,7,-7.04,0.271,0,3176451,782050,0,2736664,51406,0,586948,0,2309816,730644,0,36975,474153,0,1443800,5000,0,0,0,0,0,0,0.0,59.23,0.0,0,176794,0,121679,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-28.1,0.3,99.7,Safe R,-25.17,5.95,-29.74,-3.72,-6.25,-0.54,-30.12,2.02,False,False,IND,0,,0.0,"David Sutman, Jr.",IND,Independent,5.58,0.0,,,0.0,confirmed,confirmed,31.84,53.94,1,-22.1,0.251,2257,7162897,9149,1043,5234429,500,0,782360,1293,3855937,9149,2007,958119,0,0,1545200,0,0,0,9149,0,0,0,33.94,60.48,0.0,728005,1297076,0,119678,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.68,53.7,46.3,Toss-up,-10.27,5.95,-0.76,0.47,2.05,1.04,-13.88,14.56,False,False,LIB,0,,0.0,Ted Brown,LIB,Libertarian,0.96,0.0,,,0.0,confirmed,confirmed,47.15,44.63,35,2.56,0.377,68560930,9248699,7460,21548155,1755783,1151,36159343,101892386,47012775,7492915,6376,36716518,1764118,1310,348408,219500,0,0,0,5000,0,0,0,49.86,49.18,0.0,3980227,3926305,0,76638,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,18.35,96.7,3.3,Safe D,6.82,5.95,18.35,2.74,3.15,-0.3,5.89,12.46,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17889335,418742,0,16114725,90328,0,150000,0,7327844,328750,0,2953209,122597,0,2117795,5000,0,0,171454,0,0,50783,0,59.18,40.82,0.0,1865427,1286874,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Fetty Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-40.9,0.0,100.0,Safe R,-42.1,5.95,-41.64,-2.9,-1.67,-0.93,-42.69,1.79,False,False,CON,0,,0.0,S. Marshall Wilson,CON,Constitution,2.29,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,49913,4624145,2420,22129,4377201,499,0,337585,34780,2558310,1921,14901,84240,217,100,1742755,0,7890,0,1953,0,0,0,28.87,68.84,0.0,154091,367361,0,12221,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-42.51,0.0,100.0,Safe R,-45.08,5.95,-42.51,-2.75,0.0,-0.64,-46.96,4.44,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,22559,2435023,0,356,915369,0,0,1042710,23293,2402617,0,5589,598315,0,0,581700,0,1000,0,0,0,0,0,28.74,71.26,0.0,54133,134201,0,0,188334
AK-01,house,AK,01,(No Democrat),Nick Begich III,DEM,REP,REP,REP,-2.82,37.1,62.9,Lean R,-2.99,5.95,-0.8,-1.03,-1.67,-1.06,-13.8,10.98,True,False,IND,4,Nick Begich III,1.28,Bill Hill,IND,Independent,45.21,37.1,,,0.0,,confirmed,33.66,47.35,6,-14.42,0.295,0,5470446,1336292,0,3119158,515886,297923,969556,0,2455619,820406,0,1108897,233665,0,1033577,62050,0,0,0,0,225764,0,3.8,49.79,1.2,8985,117722,2842,106897,236446
AL-01,house,AL,01,Clyde Jones,Jerry Carl,DEM,REP,,REP,-27.05,0.4,99.6,Safe R,-30.69,5.95,-27.05,-1.75,0.0,-0.56,-36.34,9.29,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85968,1162583,0,28030,366616,0,0,547042,57938,865257,0,44055,45133,0,2000,303059,0,0,0,0,0,254536,0,36.47,63.53,0.0,83764,145884,0,0,229648
AL-02,house,AL,02,Shomari Figures,Rhett Marques,DEM,REP,DEM,DEM,-1.77,42.1,57.9,Toss-up,-8.91,5.95,-1.2,-0.45,2.48,-0.28,-14.46,12.7,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,45.19,45.62,3,-3.43,0.253,1355789,1318574,0,662600,187718,0,115235,3738607,716297,1130856,0,167493,8808,0,830380,188469,0,0,0,0,12000,0,0,49.12,50.88,0.0,100797,104425,0,0,205222
AL-03,house,AL,03,Lee McInnis,Mike Rogers,DEM,REP,REP,REP,-40.02,0.0,100.0,Safe R,-41.46,5.95,-40.02,-2.23,-1.67,-0.61,-47.04,7.02,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60787,2133554,0,9462,2590964,0,3435,0,28900,1464925,0,17227,8029,0,0,735704,0,0,0,0,0,0,0,29.99,70.01,0.0,66428,155059,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-60.2,0.0,100.0,Safe R,-61.71,5.95,-60.2,-2.1,-1.67,-0.67,-66.99,6.79,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,15591,1022664,0,396,749660,0,0,0,14624,1239901,0,7452,9102,0,0,422278,0,0,0,0,12000,0,0,19.9,80.1,0.0,45119,181583,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-22.12,1.4,98.6,Safe R,-25.25,5.95,-22.12,-0.59,-1.67,-0.56,-29.51,7.39,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,646512,1477819,0,169720,1424334,0,0,0,476792,682462,0,73555,6635,0,2350,631300,0,20000,0,0,0,240000,0,38.94,61.06,0.0,96386,151134,0,0,247520
AL-06,house,AL,06,Maurice Mercer,Gary Palmer,DEM,REP,REP,REP,-29.81,0.2,99.8,Safe R,-30.77,5.95,-29.81,-2.26,-2.19,-0.54,-34.79,4.97,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6539,1053566,0,1863,260721,0,0,131018,4676,946083,0,3680,806,0,0,464000,0,0,0,0,0,0,0,35.09,64.91,0.0,85848,158783,0,0,244631
AL-07,house,AL,07,Terri Sewell,Ammie Akin,DEM,REP,DEM,DEM,35.33,100.0,0.0,Safe D,23.46,5.95,35.33,1.73,4.31,-0.12,17.99,17.35,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1961991,150730,0,3754350,115936,0,0,0,1678202,34794,0,67584,522,0,1589750,0,0,0,100000,0,0,100000,0,67.67,32.33,0.0,142339,68013,0,0,210352
AR-01,house,AR,01,Terri Green,Rick Crawford,DEM,REP,REP,REP,-40.21,0.0,100.0,Safe R,-40.11,5.95,-40.74,-1.62,-4.28,-0.68,-46.4,6.18,False,False,LIB,0,,0.0,Steve G. Parsons,LIB,Libertarian,2.62,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65149,944302,0,11958,1031631,0,0,0,53192,743498,0,13695,12107,0,4900,557750,0,14395,0,0,17838,0,0,29.11,68.27,0.0,57004,133691,0,5131,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-5.76,27.6,72.4,Lean R,-10.91,5.95,-7.61,-1.02,-1.12,-0.52,-16.22,10.46,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,44.0,2,3.99,0.16,1174414,4421510,0,191398,2967541,0,0,835308,983016,2830321,0,303345,28686,0,27750,1457367,0,0,0,0,17801,0,0,47.12,52.88,0.0,106243,119232,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-22.89,1.1,98.9,Safe R,-21.1,5.95,-23.6,-1.82,-6.29,-0.34,-25.81,2.92,False,False,LIB,0,,0.0,Bobby Wilson,LIB,Libertarian,3.55,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,120526,1871761,0,5951,2404276,0,0,0,114576,1183378,0,57841,27541,0,5886,877500,0,250,0,0,20588,0,0,37.19,59.26,0.0,82406,131325,0,7867,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-36.85,0.0,100.0,Safe R,-34.47,5.95,-36.85,-2.88,-4.96,-0.49,-40.73,3.88,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5853,2562973,0,907,4668447,0,0,0,5628,928087,0,1762,38088,0,1500,1053550,0,0,0,0,1052,0,0,31.57,68.43,0.0,62059,134498,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Jay Feely,DEM,REP,,REP,5.75,72.4,27.6,Lean D,1.34,5.95,6.49,-0.5,0.0,-0.3,-3.14,8.89,False,False,LIB,0,,0.0,Monica Alponte,LIB,Libertarian,1.88,0.0,,,0.0,confirmed,confirmed,42.71,42.94,2,-0.94,0.15,1830193,2528497,8941,401745,794475,634,249505,3686763,1520251,1734022,8307,205293,28573,35,146250,328330,0,430655,330000,1656,210070,330000,871,51.88,46.24,0.0,163697,145885,0,5932,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,1.2,55.7,44.3,Toss-up,-9.79,5.95,2.62,-0.68,7.81,-0.67,-15.12,16.32,False,False,LIB,0,,0.0,Curtis Goodwin,LIB,Libertarian,1.16,0.0,,,0.0,confirmed,confirmed,43.5,45.67,2,-5.17,0.212,3519760,9481428,0,1910990,2841745,0,883973,248078,1674073,6957053,0,1473633,3385826,0,213271,86500,0,0,0,0,0,0,0,50.01,48.83,0.0,145799,142353,0,3382,291534
AZ-03,house,AZ,03,Yassamin Ansari,(no Republican filed),DEM,REP,DEM,DEM,60.86,100.0,0.0,Safe D,47.04,5.95,61.56,0.0,6.47,2.1,40.31,20.56,False,False,GRN,0,,0.0,Alan Aversa,OTH,No Labels,2.31,0.0,,,0.0,confirmed,,,,0,,0.0,1436333,0,523,547321,0,0,0,0,899423,0,523,145331,0,0,226033,0,0,65705,0,523,70000,0,0,76.72,18.66,2.31,114503,27857,3448,3448,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,20.92,98.2,1.8,Safe D,10.88,5.95,21.06,0.99,3.02,0.21,6.76,14.16,False,False,OTH,0,,0.0,Tisha Benoit,OTH,No Labels,2.75,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2117114,564641,0,2020289,341651,0,422716,0,1112556,222990,0,90792,24225,0,638763,5000,0,0,10000,0,0,0,0,58.8,38.45,0.0,143025,93540,0,6689,243254
AZ-05,house,AZ,05,Elizabeth Lee,Mark Lamb,DEM,REP,,REP,-11.71,11.6,88.4,Likely R,-16.02,5.95,-11.71,-1.44,0.0,-0.2,-20.19,8.49,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,153111,1222217,0,26740,243426,0,0,325479,126371,978791,0,65653,514699,0,0,70400,0,5000,40047,0,5000,0,0,44.15,55.85,0.0,137527,173991,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,5.87,72.8,27.2,Lean D,2.79,5.95,7.08,0.13,-1.91,0.11,-0.76,6.63,False,False,GRN,0,,0.0,Jereme Peters,LIB,Libertarian,2.12,0.0,,,0.0,confirmed,confirmed,46.96,44.87,3,-0.29,0.15,7354808,6172867,10500,3260877,4135163,0,772303,533833,4093932,2274265,10500,2800193,500509,0,516802,1655410,0,0,0,0,3300,0,0,50.69,45.07,2.12,156185,138873,6532,6532,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,40.48,100.0,0.0,Safe D,29.08,5.95,40.48,1.53,2.05,1.86,22.39,18.09,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2285639,224367,0,427977,11399,0,817317,195587,1857663,213560,0,1015921,16901,0,435939,2000,0,0,175207,0,0,144120,0,70.24,29.76,0.0,138496,58683,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene-Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-8.74,18.6,81.4,Likely R,-12.51,5.95,-8.74,-1.18,-0.95,-0.05,-16.48,7.74,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,209358,1206361,0,190394,384185,0,0,0,17589,858585,0,165308,213882,0,100,269960,0,0,0,0,0,103414,0,45.63,54.37,0.0,125216,149200,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-21.87,1.5,98.5,Safe R,-26.63,5.95,-21.87,-0.33,-1.21,0.35,-31.34,9.47,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,354383,580042,0,25745,303214,0,0,0,332316,368426,0,306781,127935,0,0,85000,0,250,0,0,0,6958,0,39.06,60.94,0.0,110055,171676,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,REP,REP,20.34,97.9,2.1,Safe D,15.74,5.95,20.34,0.21,-1.67,0.11,12.63,7.72,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1827711,1488906,0,152606,332899,0,474065,0,1675105,1156006,0,483160,74465,0,300070,282863,0,0,0,0,0,33633,0,60.17,39.83,0.0,143901,95250,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,34.42,100.0,0.0,Safe D,28.12,5.95,34.42,0.0,0.77,-0.42,25.45,8.97,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,978277,0,0,1075956,0,0,0,0,886964,0,0,55444,0,0,316245,0,0,0,0,0,2131,0,0,67.21,32.79,0.0,183159,89361,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,22.23,98.7,1.3,Safe D,13.1,5.95,22.23,1.08,2.23,-0.13,10.55,11.68,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1250126,258139,0,1830338,16000,0,0,0,1293160,242139,0,51066,6749,0,649068,0,0,0,205000,0,105000,205000,0,61.11,38.89,0.0,156845,99799,0,0,256644
CA-04,house,CA,04,Mike Thompson,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,18.57,5.95,27.65,0.0,2.74,0.39,14.96,25.04,False,False,,0,,0.0,,,,0.0,0.0,DEM,Eric Jones,80.0,confirmed,,,,0,,0.0,4204013,0,0,1075737,0,0,1150453,3741543,4337765,0,0,197819,0,0,1849646,0,0,0,0,0,37712,0,0,100.0,0.0,0.0,240754,0,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-17.13,4.3,95.7,Safe R,-17.95,5.95,-17.13,-0.65,-4.77,0.28,-21.2,4.07,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,361735,928788,0,89452,201472,0,0,0,272284,875521,0,141932,112113,0,18750,156551,0,0,0,0,27146,5106,0,41.43,58.57,0.0,105127,148595,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,13.51,91.5,8.5,Likely D,11.54,5.95,13.51,-0.34,-3.7,0.06,8.67,4.84,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1098283,2988805,0,359132,2123953,0,2388879,75888,739151,1245831,0,241251,433049,0,308198,361391,0,0,15,0,117141,6225,0,56.75,43.25,0.0,133622,101819,0,0,235441
CA-07,house,CA,07,Mai Vang,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,16.92,5.95,23.0,0.0,0.0,0.13,13.26,26.74,False,False,,0,,0.0,,,,0.0,0.0,DEM,Doris Matsui,58.0,confirmed,,,,0,,0.0,1086084,0,0,105536,0,0,959028,12161,980548,0,0,248455,0,0,53827,0,0,0,0,0,19908,0,0,100.0,0.0,0.0,242835,0,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,50.07,100.0,0.0,Safe D,39.47,5.95,50.07,1.66,2.41,0.58,35.19,14.89,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,489135,8576,0,1196018,1541,0,0,0,557834,8073,0,7559,1628,0,334500,0,0,0,25,0,0,31273,0,75.04,24.96,0.0,164064,54579,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,31.81,99.9,0.1,Safe D,17.6,5.95,31.81,2.78,4.61,0.87,11.8,20.01,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4083528,52178,0,4739488,18738,0,0,0,1032871,33569,0,377932,3149,0,508815,19882,0,0,0,0,0,23491,0,65.9,34.1,0.0,123861,64079,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,43.98,100.0,0.0,Safe D,37.77,5.95,43.98,0.0,0.33,-0.07,34.75,9.23,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,567258,0,0,586497,0,0,0,0,609748,0,0,40092,0,0,304983,0,0,0,0,0,0,0,0,71.99,28.01,0.0,190397,74083,0,0,264480
CA-11,house,CA,11,Scott Wiener,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,74.33,5.95,79.97,0.0,0.0,-0.31,70.62,-30.62,False,False,,0,,0.0,,,,0.0,0.0,DEM,Connie Chan,58.0,confirmed,,,,0,,0.0,4561120,0,0,1234692,0,0,1657500,41145,3326428,0,0,159240,0,0,93676,0,0,0,0,0,157267,0,0,100.0,0.0,0.0,252827,0,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.07,5.95,88.95,0.0,1.67,0.26,77.64,-37.64,False,False,,0,,0.0,,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1449191,0,0,777590,0,0,111599,0,957256,0,0,85221,0,0,261421,0,0,0,0,0,0,0,0,100.0,0.0,0.0,222860,0,0,0,222860
