state,county_fips,cd_code,votes_dem,votes_rep,votes_total,pres16_dem,pres16_rep,pres20_dem,pres20_rep,pop_tot,vap_tot,vap_white,vap_black,vap_hisp,vap_asian,vap_native,vap_pacific
TX,48113,TX-24,54596,60114,117750,41575,51138,60034,58953,225829,177307,112274,8411,26838,23630,389,56
TX,48113,TX-30,129585,34757,166999,129831,25026,153459,29938,514752,376319,44842,195003,121046,5981,850,109
TX,48113,TX-32,91466,76736,173252,76749,66611,105023,76238,479865,371747,153362,60038,101045,43768,997,161
TX,48113,TX-33,136072,68015,208733,124369,46685,162721,60663,764635,578989,155004,83730,291700,33220,1663,276
TX,48115,TX-19,667,2810,3513,835,2636,808,2951,12456,9450,3754,790,4733,46,16,4
TX,48117,TX-13,1019,3233,4286,1185,2911,1264,3294,18583,12949,3472,77,9156,28,42,0
TX,48119,TX-03,397,2250,2658,400,1836,403,2162,5230,4081,3361,238,252,26,32,5
TX,48121,TX-04,19561,26513,47051,9957,16568,19863,23991,90222,61662,36321,4991,5581,12287,172,31
TX,48121,TX-13,35278,30623,67087,22299,23030,33598,27628,149930,118901,68351,12361,27275,5214,603,139
TX,48121,TX-26,136664,193385,335050,78567,130838,135102,170616,666270,497853,280789,53076,90045,50754,1977,314
TX,48123,TX-15,1270,6515,7825,1163,5519,1494,6567,19824,15418,8969,1239,4826,59,32,2
TX,48125,TX-13,146,844,993,128,755,130,853,1770,1369,969,15,339,1,0,0
TX,48127,TX-28,1750,1648,3407,2173,974,2264,1384,8615,6308,746,59,5387,58,6,6
TX,48129,TX-13,174,1512,1712,191,1225,198,1438,3258,2591,2089,121,232,10,26,1
TX,48131,TX-28,1993,2435,4447,2783,1316,2575,2443,9831,7512,819,145,5963,41,12,0
TX,48133,TX-25,912,7396,8357,776,6011,983,7237,17725,13986,11156,288,1953,76,68,15
TX,48135,TX-11,9900,32467,42748,10249,25020,11367,32697,165171,119460,40953,5520,68159,1775,467,198
TX,48137,TX-23,133,869,1005,303,746,168,893,1422,1140,570,2,528,6,5,1
TX,48139,TX-06,33850,64763,99818,16254,44944,27567,56721,192455,140984,83519,17079,33562,1172,555,142
TX,48141,TX-16,131905,94269,229616,135825,51808,163917,76787,766605,575531,74869,17469,464379,8382,1707,966
TX,48141,TX-23,11251,10855,22389,12018,3704,14209,7544,99052,69431,6472,1524,59751,548,148,118
TX,48143,TX-25,2871,15349,18400,2160,11210,2916,13684,42545,33837,24826,1086,6339,256,170,13
TX,48145,TX-17,1713,4520,6277,1684,3441,1899,4177,16968,13446,7321,2909,2791,47,49,8
TX,48147,TX-04,2607,13648,16395,2132,9548,2655,12171,35662,28127,21882,1894,2816,125,241,20
TX,48149,TX-27,2515,10699,13359,2144,8743,2661,10171,24435,19396,14404,1017,3423,57,45,0
TX,48151,TX-19,330,1487,1834,403,1265,352,1448,3672,2862,2010,72,689,13,15,2
TX,48153,TX-19,358,1715,2090,435,1474,438,1584,5402,3929,1736,92,2023,6,3,1
TX,48155,TX-13,92,448,545,113,383,99,445,1095,899,727,11,136,0,0,1
TX,48157,TX-07,34860,25513,63728,31104,14914,44114,22981,171203,124575,22214,28781,26269,44050,158,39
TX,48157,TX-14,19259,15497,35498,10180,9540,17179,13357,64292,45033,14850,9211,5958,13590,69,8
TX,48157,TX-18,42069,14725,57675,39195,9440,47910,12726,146652,110590,12945,51232,28944,14721,124,47
TX,48157,TX-22,83122,117856,206614,54195,83391,86333,108649,440632,316795,137269,32401,74389,62216,542,115
TX,48159,TX-03,813,4473,5311,665,3585,804,4161,10359,8023,6343,273,967,46,39,6
TX,48161,TX-17,1500,7509,9056,1471,6026,1635,6991,19435,15292,10431,2275,2086,44,63,6
TX,48163,TX-23,1848,3060,4939,2444,1856,2422,2823,18385,13825,2534,654,10302,178,24,5
TX,48165,TX-19,538,5840,6416,597,3907,576,5355,21598,14135,8136,173,5544,50,30,3
TX,48167,TX-14,56732,100295,158996,43657,73754,58840,93907,350682,267382,155020,32289,60159,9707,868,182
TX,48169,TX-19,213,1374,1602,230,1225,231,1413,5816,4789,1798,187,2701,20,16,0
TX,48171,TX-21,3160,13202,16492,2288,10446,3177,12514,26725,21921,17137,62,3944,109,58,1
TX,48173,TX-11,38,623,663,34,553,39,611,1116,844,564,8,267,0,0,3
TX,48175,TX-15,778,3178,3990,973,2620,877,3085,7012,5500,3505,186,1633,24,14,0
TX,48177,TX-15,1724,5962,7745,1566,4574,1942,5610,19547,14622,6865,850,6525,50,37,6
TX,48177,TX-35,5,19,24,5,13,6,17,106,67,3,2,60,0,0,0
TX,48179,TX-13,845,6691,7581,701,6500,829,6840,21227,16102,10552,719,4097,105,109,0
TX,48181,TX-04,14800,50556,66041,10301,35325,14506,44163,135543,103923,77134,5650,12990,1477,1375,48
TX,48183,TX-01,13294,33026,46738,11677,28764,14796,32493,124239,94003,55477,18665,15040,1269,335,39
TX,48185,TX-10,2734,11197,14051,2194,7065,2833,9432,29268,23045,14091,3100,5011,86,59,4
TX,48187,TX-35,29577,54700,85363,18392,36636,28807,47558,172706,128222,66985,9198,44169,2508,364,252
TX,48189,TX-19,1903,7283,9285,2101,6366,2279,7177,32522,24143,8928,1138,13372,123,86,24
TX,48191,TX-13,149,992,1150,164,893,168,995,2825,2199,1379,141,617,5,7,0
TX,48193,TX-31,625,3809,4480,479,3060,639,3610,8222,6491,5506,22,678,33,33,2
TX,48195,TX-13,146,1842,1999,171,1730,166,1849,5285,3776,2019,12,1656,8,16,3
TX,48197,TX-13,188,1210,1405,249,1207,241,1330,3549,2740,1998,107,516,16,13,0
TX,48199,TX-36,3347,24691,28157,2780,19606,3474,23858,56231,42632,36260,2284,2150,312,151,29
TX,48201,TX-02,75912,100962,179345,54412,87178,79029,103576,429505,318675,146524,47770,88318,23703,762,493
TX,48201,TX-07,118360,68275,190672,105481,53178,135859,69819,594347,466862,162613,59916,167868,61487,644,168
TX,48201,TX-08,65956,54246,122814,57868,36757,78128,50508,399912,295141,68861,67224,112911,37024,584,146
TX,48201,TX-09,72785,92840,167323,76103,67180,88229,88592,675533,488695,117511,45448,306513,8728,980,147
TX,48201,TX-18,144532,38369,185610,143708,23532,169572,34499,620669,473864,73206,199954,159131,29904,661,213
TX,48201,TX-22,28005,36277,65695,18296,27018,29329,34562,167728,123277,51957,14190,40676,11770,261,55
TX,48201,TX-29,116320,61501,180272,115227,38287,139790,54922,766959,548247,70325,141025,305247,20086,872,734
TX,48201,TX-36,49977,59920,111998,42520,46602,56138,59178,309719,234299,88853,28688,85750,23368,522,122
TX,48201,TX-38,136922,210306,353754,94303,166217,142123,204968,766773,570524,295813,53920,138939,61082,1124,236
TX,48203,TX-01,7369,22658,30243,7151,18749,7908,21466,68839,51865,33128,10328,6012,366,243,28
TX,48205,TX-13,163,1843,2016,172,1727,195,1868,5382,4222,2700,186,1219,21,9,2
TX,48207,TX-19,312,1915,2243,314,1403,353,1840,5416,4332,3005,159,997,16,23,5
TX,48209,TX-21,29552,27156,57576,17119,17021,28461,22867,107890,89174,52411,3815,25071,1865,238,54
TX,48209,TX-27,35976,31282,68251,16089,16783,31016,24777,133177,96349,46539,3599,40472,2153,254,66
TX,48211,TX-13,190,1412,1614,181,1462,206,1486,3382,2396,1621,1,687,4,9,0
TX,48213,TX-05,6919,31379,38603,5669,23650,7060,28911,82150,64930,50809,3636,7234,406,337,31
TX,48215,TX-15,69523,73423,144330,76679,31308,83564,57966,553790,384636,28797,2039,346582,4734,318,40
TX,48215,TX-28,34994,37337,72935,42130,17334,44635,32561,316991,223589,16310,643,203298,2094,165,13
TX,48217,TX-17,2919,13669,16706,2547,10108,2860,11926,35874,27486,19682,1528,4990,139,126,15
TX,48219,TX-19,1323,6616,7987,1261,5800,1482,6536,21537,15937,7949,439,7088,41,67,4
TX,48221,TX-25,6051,30167,36527,4008,21382,5701,26672,61598,49209,41276,336,5137,366,280,34
TX,48223,TX-03,2917,13754,16778,2510,10707,3046,12719,36787,27871,20634,1814,4077,215,154,4
TX,48225,TX-10,2065,7247,9373,1978,6205,2314,7060,22066,17886,10917,4158,2207,92,68,8
TX,48227,TX-19,1759,7817,9650,1770,6637,2069,8054,34860,26862,12658,1135,11985,298,184,11
TX,48229,TX-23,272,747,1031,324,503,371,779,3202,2667,1031,4,1576,10,6,0
TX,48231,TX-03,7622,23227,31138,4907,15541,6847,18567,69643,52769,34269,5765,9253,650,378,88
TX,48231,TX-32,2590,12910,15595,1489,8369,2059,10596,30313,23374,18493,351,3125,161,224,11
TX,48233,TX-13,913,7273,8244,854,7042,965,7681,20617,15430,10917,328,3153,81,234,2
TX,48235,TX-11,105,761,868,90,660,120,763,1513,1184,882,4,262,0,8,1
TX,48237,TX-25,363,3819,4201,314,2973,331,3418,8472,6649,5135,276,1029,29,31,0
TX,48239,TX-27,904,5360,6300,904,4266,1033,5231,14988,11340,6899,682,3282,108,36,0
TX,48241,TX-36,2615,13162,15860,2590,10608,2954,12542,32980,25539,19005,4131,1456,97,101,16
TX,48243,TX-23,450,699,1169,422,695,501,784,1996,1711,1164,0,463,14,6,0
TX,48245,TX-14,16102,28325,44844,18642,25258,19484,28732,143121,109859,48743,27001,26880,4542,352,33
TX,48245,TX-36,22834,18271,41589,23801,17604,26589,18838,113405,85821,31487,35761,12837,3212,176,20
TX,48247,TX-28,856,725,1585,1635,430,1197,833,4838,3516,335,4,3077,19,11,0
TX,48249,TX-15,5577,7636,13268,6694,5420,6119,7453,38891,28630,5695,136,22115,112,52,14
TX,48251,TX-06,11278,31484,43270,5991,23279,9303,28585,95600,71360,48005,3087,15779,892,336,328
TX,48251,TX-17,1500,6946,8533,1059,5245,1434,6377,16316,12528,10242,252,1405,54,70,25
TX,48251,TX-25,6470,22322,29126,3937,15855,5725,19662,68011,50077,35347,1480,10307,432,284,179
TX,48253,TX-19,907,5988,6959,936,4819,999,5660,19663,16187,9555,1880,4302,86,51,0
TX,48255,TX-35,1051,4001,5075,1145,2965,1234,3968,14710,11855,4614,1063,5805,130,26,1
TX,48257,TX-05,24726,44061,69536,10278,29587,18405,37624,145310,103646,60951,14594,22171,1593,501,57
TX,48259,TX-21,6355,22668,29295,3643,15700,6020,20083,44279,34179,25680,224,6743,278,107,27
TX,48261,TX-34,41,115,158,99,84,65,127,350,267,60,0,202,0,0,0
TX,48263,TX-19,50,390,446,59,360,47,408,753,608,532,2,63,0,3,0
TX,48265,TX-21,6315,21615,28170,4681,17727,6524,20879,52598,43270,31154,576,9564,442,132,39
TX,48267,TX-11,261,2126,2404,206,1697,284,1987,4286,3557,2713,8,704,33,14,3
TX,48269,TX-13,6,129,135,5,149,8,151,265,189,165,0,20,0,0,4
TX,48271,TX-23,345,1062,1422,458,936,446,1144,3129,2574,1332,35,1097,10,21,2
TX,48273,TX-34,4345,5614,10040,4716,4367,5381,5575,31040,23791,5678,844,16147,680,70,1
TX,48275,TX-13,214,1156,1376,247,1078,265,1180,3353,2526,1594,116,709,8,8,0
TX,48277,TX-04,4079,17044,21285,3583,14561,4458,16760,50088,38400,28388,4730,2679,367,533,17
TX,48279,TX-19,729,3398,4151,771,3111,840,3521,13045,9511,4064,291,4999,3,13,5
TX,48281,TX-31,2232,8961,11321,1483,6385,2144,8086,21627,16856,12417,570,2739,202,94,64
TX,48283,TX-28,933,1417,2360,1129,872,1052,1335,6664,5268,1332,217,3667,4,3,0
TX,48285,TX-15,1235,9215,10497,1170,7347,1333,8804,20337,15681,11876,859,2523,54,21,5
TX,48287,TX-10,1640,6724,8427,1372,4997,1750,6255,17478,13173,8632,1254,2800,45,40,1
TX,48289,TX-10,1033,7982,9060,909,6391,1072,7523,15719,12406,9573,767,1556,75,47,6
TX,48291,TX-09,5952,25241,31323,4862,18892,5785,23302,91628,67304,39583,5660,19447,366,242,12
TX,48293,TX-17,1921,7081,9093,1778,5796,2213,6789,22146,17094,10439,2831,3166,134,57,5
TX,48295,TX-13,123,1125,1259,135,1159,131,1205,3059,2304,1461,4,737,2,13,0
TX,48297,TX-28,761,4307,5093,742,3464,820,4201,11335,9296,5035,195,3758,33,38,3
TX,48299,TX-11,2613,10902,13629,1825,8299,2465,10079,21243,18113,15459,73,1679,102,95,4
TX,48301,TX-23,10,86,97,4,58,4,60,64,40,36,0,0,0,1,0
TX,48303,TX-19,37148,86547,125038,28023,65651,40017,78861,310639,237542,126770,19682,74950,8024,1197,137
TX,48305,TX-19,367,2171,2566,403,1546,429,1853,5596,4008,2201,80,1610,10,14,3
TX,48307,TX-11,455,3033,3513,482,2552,490,2904,7630,5985,4078,73,1643,31,5,0
TX,48309,TX-17,33863,64606,99672,27063,48260,36688,59543,260579,197391,114049,26323,45305,4067,738,117
TX,48311,TX-28,37,448,487,40,454,53,460,600,487,288,1,181,3,1,1
TX,48313,TX-10,964,4498,5489,881,3351,1088,4169,13455,10701,5706,2131,2541,79,34,0
TX,48315,TX-01,1101,3577,4714,1165,2983,1339,3470,9725,8016,5864,1495,249,35,55,0
TX,48317,TX-19,247,1825,2086,266,1455,288,1857,5237,3696,2067,53,1497,8,13,0
TX,48319,TX-11,434,2076,2529,354,1656,457,1991,3953,3202,2482,4,632,1,0,0
TX,48321,TX-27,3231,9956,13311,3500,8365,3733,9844,36255,27147,12736,2755,10368,589,84,2
TX,48323,TX-23,5189,7572,12829,8775,2441,7072,5719,45657,32776,1127,108,31242,143,45,2
TX,48323,TX-28,1184,1713,2916,1622,375,1254,1162,12230,8153,108,5,7546,7,469,2
TX,48325,TX-23,6950,17464,24617,4634,12085,6773,15642,50748,38971,18307,1124,18298,186,130,38
TX,48327,TX-11,170,861,1040,154,682,197,823,1962,1602,1043,12,501,5,7,2
TX,48329,TX-11,11351,46944,58968,10025,36973,12329,45624,169983,123134,59513,7741,49241,2750,523,108
TX,48331,TX-17,2331,8691,11098,2051,6364,2496,7984,24754,19070,12699,1621,4036,88,56,11
TX,48333,TX-31,310,2418,2742,243,1951,271,2217,4456,3569,2895,8,506,4,10,0
TX,48335,TX-19,352,2144,2513,354,1780,397,2170,8990,7215,3563,848,2618,44,34,1
TX,48337,TX-13,1208,9825,11097,885,7526,1097,8615,19965,15552,13134,33,1483,73,127,4
TX,48339,TX-02,51827,103710,157475,29495,75544,48489,95008,337385,246472,151108,14397,57464,12972,657,306
TX,48339,TX-08,30450,118254,149783,16340,74770,25888,98374,283058,211852,141072,10059,49119,3203,793,149
TX,48341,TX-13,860,4458,5359,1098,3977,1062,4359,21358,14944,5146,490,8298,582,72,1
TX,48343,TX-03,1312,4092,5446,1425,3443,1664,3841,11973,9300,6302,1920,697,25,53,9
TX,48345,TX-13,35,612,650,40,566,46,604,1063,841,705,6,91,0,0,0
TX,48347,TX-01,7690,17575,25486,6846,14771,9000,17378,64653,50003,30867,7814,8965,588,155,7
TX,48349,TX-06,4708,14983,19867,4002,11994,5101,13800,52624,39248,22074,4773,10180,310,136,482
TX,48351,TX-36,952,4781,5751,1156,4288,1173,4882,12217,9672,7467,1601,222,24,49,0
TX,48353,TX-19,1020,4048,5122,1029,3552,1162,4131,14738,11028,6593,438,3557,77,40,2
TX,48355,TX-27,7553,5446,13152,9619,4013,9841,5305,58222,44729,7593,2185,33999,222,126,21
TX,48355,TX-34,45695,61755,108526,39579,46753,51084,59312,294956,225327,81287,7971,123773,5926,635,201
TX,48357,TX-13,269,2723,3010,274,2628,302,2812,10015,6991,3284,11,3490,21,25,0
TX,48359,TX-13,74,895,974,78,850,81,917,1758,1229,982,6,186,9,4,0
TX,48361,TX-14,5945,30191,36377,5735,25513,6357,29186,84808,64476,50857,5699,4737,847,286,7
TX,48363,TX-25,2143,11093,13336,1708,8284,2178,10179,28409,22038,16849,410,3684,170,135,8
TX,48365,TX-01,1905,9500,11439,1835,8445,2057,9326,22491,17176,12676,2519,1344,82,69,5
TX,48367,TX-12,11077,56648,68319,6820,36998,10202,48612,116898,88595,72457,961,10034,598,553,60
TX,48367,TX-25,3795,18520,22521,1524,9475,2815,13433,31324,22839,19001,222,2441,198,140,10
TX,48369,TX-19,368,2123,2504,484,1911,488,2135,9869,7029,2543,46,4355,14,11,0
TX,48371,TX-23,1144,3042,4233,1554,2468,1382,3215,15193,11580,2976,486,7839,107,27,0
TX,48373,TX-10,4910,19216,24292,4187,15176,5387,18573,50123,40664,29099,4059,5248,282,669,0
TX,48375,TX-13,8748,23007,32121,7657,19630,9921,22820,118525,88598,41765,8721,30459,4141,524,20
TX,48377,TX-23,1288,686,1992,1458,474,1463,721,6131,4672,856,14,3688,60,16,0
TX,48379,TX-32,869,5649,6556,628,3968,842,5155,12164,9646,8229,207,703,48,71,1
TX,48381,TX-13,12935,53314,66901,8367,43462,12802,50796,140753,106753,76414,3257,20601,1979,633,33
TX,48383,TX-23,141,800,949,167,709,172,942,3385,2402,786,31,1514,17,6,1
TX,48385,TX-21,315,1625,1960,262,1382,320,1643,2758,2282,1706,11,482,8,8,0
TX,48387,TX-04,1103,4682,5796,1149,3926,1246,4517,11587,9279,6988,1392,473,46,76,0
TX,48389,TX-23,1070,2340,3446,1659,1417,1395,2254,14748,11619,1438,191,9739,134,20,3
TX,48391,TX-15,788,1897,2704,899,1670,956,1979,6056,4696,2170,307,2113,19,11,0
TX,48391,TX-27,131,237,371,135,160,152,231,685,548,229,9,299,3,0,0
TX,48393,TX-13,20,547,572,20,524,17,529,827,626,556,2,29,0,2,0
TX,48395,TX-17,1926,6177,8172,2203,4668,2374,5646,16757,12722,7677,2289,2309,79,20,11
TX,48397,TX-32,18092,43542,62513,9656,28452,16413,36728,107819,78525,53648,5680,13181,2515,356,51
TX,48399,TX-11,452,3580,4056,453,3250,552,3807,9900,7636,4970,112,2283,22,28,6
TX,48401,TX-01,4327,17212,21709,3935,14675,4629,16534,52214,40718,26062,6696,6360,183,160,13
TX,48403,TX-01,590,4972,5581,614,3998,669,4784,9894,8063,6911,542,251,44,43,0
TX,48405,TX-01,809,2917,3747,910,2622,980,3007,7918,6286,4396,1324,394,24,18,0
TX,48407,TX-10,2175,10524,12789,2038,8059,2337,10161,27402,21447,15714,1689,3087,72,101,5
TX,48409,TX-15,5554,10130,15815,5935,7217,6479,9434,43429,32404,11257,443,19622,323,75,26
TX,48409,TX-27,2471,7207,9764,1936,5813,2509,7082,25326,18973,10498,330,7116,323,79,13
TX,48411,TX-11,276,2412,2711,293,2025,287,2308,5730,4606,3154,106,1211,15,22,0
TX,48413,TX-23,192,906,1108,208,821,211,940,2451,1867,932,15,873,7,4,0
TX,48415,TX-19,734,4945,5731,733,4410,818,4983,16932,12649,7010,523,4731,60,46,1
TX,48417,TX-19,146,1565,1728,103,1378,130,1484,3105,2362,2051,7,228,11,4,0
TX,48419,TX-01,1741,8164,9948,1758,7179,2068,7975,24022,18071,11490,2848,2963,248,47,11
TX,48421,TX-13,70,817,898,95,807,91,886,2782,1974,1060,5,841,2,5,0
TX,48423,TX-01,28041,74862,104186,22300,58930,29615,69080,233479,177458,109026,28705,30191,3159,562,55
TX,48425,TX-25,751,4493,5309,541,3206,768,4105,9205,6968,5543,22,1066,34,41,0
TX,48427,TX-28,6862,9487,16421,9289,2224,9148,8259,65920,46110,846,31,45030,71,1,0
TX,48429,TX-25,384,3368,3766,348,3034,397,3385,9101,7127,5164,213,1459,43,27,1
TX,48431,TX-11,43,583,629,70,549,51,584,1372,1015,674,3,309,1,2,2
TX,48433,TX-19,108,603,713,135,555,116,615,1245,1003,812,12,141,5,3,0
TX,48435,TX-23,228,1167,1401,313,1075,322,1222,3372,2555,1015,4,1495,6,5,0
TX,48437,TX-13,4,35,40,4,30,4,31,87,55,43,0,11,0,0,0
TX,48437,TX-19,399,1805,2228,458,1641,474,1814,6884,5214,2593,335,2142,10,18,0
TX,48439,TX-06,42316,54671,98593,30562,51374,44133,56385,220257,170589,99629,23026,30261,10062,705,146
TX,48439,TX-12,106590,136051,245790,73027,96172,108505,122210,649925,485527,236326,49716,161065,20532,1857,439
TX,48439,TX-24,98670,152917,255477,68454,133169,104299,152371,542396,409599,259298,30993,66306,32646,1558,1692
TX,48439,TX-25,89547,55276,147081,75690,44750,100212,52750,447400,329916,102171,102120,98290,15448,957,377
TX,48439,TX-30,47378,27711,76371,40722,20620,54548,26266,250662,178415,40874,53028,58255,20112,519,188
TX,48441,TX-19,13624,41198,55417,10085,33250,14588,39547,143208,108565,70531,7987,22891,2272,489,129
TX,48443,TX-23,91,314,405,140,288,119,334,760,616,311,8,278,0,0,0
TX,48445,TX-19,587,2815,3426,753,2459,757,2812,11831,8582,3598,347,4454,33,23,0
TX,48447,TX-19,73,823,900,84,715,82,806,1440,1128,1003,0,92,3,3,0
TX,48449,TX-03,2275,7861,10229,2597,6511,2856,7570,31247,22655,10954,2215,8621,191,90,3
TX,48451,TX-11,11585,33399,45460,9173,27494,12239,32313,120003,91755,51049,3188,32675,1391,311,107
TX,48453,TX-10,76915,63913,144114,57128,48415,84112,61793,276668,214166,139645,8646,35489,21435,457,100
TX,48453,TX-11,44349,26303,72368,28523,19443,46712,25688,157163,115644,56693,12866,26827,13898,272,152
TX,48453,TX-27,25479,12752,39045,14964,9171,23781,11457,88576,64141,25992,4982,27839,3128,163,35
TX,48453,TX-37,252225,67813,328428,207697,50228,281350,62461,767781,622539,294197,49560,211603,42104,1421,359
TX,48455,TX-10,1192,6121,7356,1154,4737,1323,5579,13602,10982,8816,857,830,28,29,1
TX,48457,TX-36,1252,8327,9638,1248,6624,1403,8194,19798,15975,12430,1714,1172,82,82,3
TX,48459,TX-32,2820,16939,19887,2380,13209,2877,15809,40892,30854,24390,2297,2354,142,213,6
TX,48461,TX-23,146,1149,1303,286,1007,169,1170,3308,2438,1062,52,1222,4,7,0
TX,48463,TX-23,3218,6482,9772,3867,4835,4073,6174,24564,18480,5564,99,12415,132,25,3
TX,48465,TX-23,5282,9162,14612,6964,5890,6770,8284,47586,34971,6694,447,27098,282,44,30
TX,48467,TX-05,3450,24351,27950,2799,18473,3516,22270,59541,45970,38231,1152,4482,207,260,30
TX,48469,TX-27,9998,25010,35305,8866,21275,10380,23358,91319,68803,32364,4044,29639,1106,156,24
TX,48471,TX-08,3025,5998,9086,2445,4153,3200,4990,28788,23746,11769,5123,5721,313,70,12
TX,48471,TX-10,4436,11517,16089,3646,8731,4684,10385,47612,41097,22869,8804,7724,653,139,26
TX,48473,TX-08,10183,17077,27561,5751,10540,8195,14270,56794,43199,18720,10448,12106,595,167,10
TX,48475,TX-23,627,3115,3765,783,2547,764,3241,11644,8486,3555,303,4369,44,29,0
TX,48477,TX-27,4058,14020,18265,3382,10945,4261,12959,35805,28261,18519,4343,4123,431,63,14
TX,48479,TX-28,31996,33397,65995,42307,12947,41842,25904,267114,186454,7194,660,176805,1036,98,20
TX,48481,TX-27,3910,12439,16471,4238,10149,4694,11926,41570,31314,15012,4155,11444,130,56,0
TX,48483,TX-13,169,2093,2274,194,2087,168,2159,4990,3773,2834,53,738,24,28,2
TX,48485,TX-13,12237,31818,44530,8770,27631,13161,32069,129350,100692,65394,10353,17506,2145,797,110
TX,48487,TX-13,860,3566,4467,809,3166,956,3524,12887,9921,5893,844,2473,380,75,0
TX,48489,TX-34,2673,2856,5563,3422,1548,3108,2441,20164,15484,1574,429,13196,155,47,2
TX,48491,TX-11,8332,4349,12996,6433,3960,9480,4696,35818,27955,12911,3221,7525,2968,71,26
TX,48491,TX-17,69907,56522,129607,46571,45907,75018,56690,301130,222358,123536,14461,49108,24852,611,232
TX,48491,TX-31,69528,94439,166912,31431,54284,59252,78320,272069,202732,130885,10885,41786,10535,597,191
TX,48493,TX-35,6247,20894,27320,4790,13998,6350,18463,49753,37771,22203,599,13543,182,112,17
TX,48495,TX-23,283,1646,1933,420,1403,358,1753,7791,5602,2151,114,3192,58,21,0
TX,48497,TX-13,753,5651,6436,485,3647,700,4804,10129,7725,6504,38,802,32,64,0
TX,48497,TX-26,4852,26734,31807,2927,17023,4273,22228,58503,44111,33283,486,7985,267,296,9
TX,48499,TX-32,3618,20621,24386,2630,15700,3509,19049,44843,36551,30105,1407,3278,189,184,1
TX,48501,TX-19,342,2039,2397,426,1797,420,2174,7694,5473,1977,40,3330,27,19,0
TX,48503,TX-25,962,7298,8314,876,6601,1034,7110,17867,13648,10760,134,2193,65,66,0
TX,48505,TX-28,1877,2970,4871,2063,1029,1826,2033,13889,9592,691,9,8837,10,7,0
TX,48507,TX-23,1984,1480,3490,2633,692,2864,1490,9670,6919,442,45,6380,19,13,1
UT,49001,UT-03,394,2781,3212,264,1838,357,2695,7072,4910,4025,23,689,26,53,4
UT,49003,UT-02,5274,22853,29332,2282,12230,4473,21548,57666,39411,34429,82,3280,360,266,54
UT,49005,UT-02,18690,39370,60142,8563,21139,16650,38032,133154,94161,79185,674,9231,1823,457,429
UT,49007,UT-03,2522,6715,9438,1717,5275,2392,6693,20412,15185,12688,50,1759,50,147,17
UT,49009,UT-03,100,440,546,77,331,111,496,935,716,682,1,18,1,0,2
UT,49011,UT-02,59859,101186,166426,28776,62219,57411,104135,362679,246384,202482,2724,24151,5601,1073,2066
UT,49013,UT-03,998,7721,8863,500,5508,843,7512,19596,13268,11518,6,755,42,589,29
UT,49015,UT-03,603,4341,5011,380,3425,572,4207,9825,6956,6348,2,380,23,48,7
UT,49017,UT-03,541,2209,2809,358,1606,514,2158,5083,3881,3391,5,316,30,62,3
