code,geoid,state,chamber,district,name,pres16_total,pres16_dem,pres16_rep,pres20_total,pres20_dem,pres20_rep,pres24_total,pres24_dem,pres24_rep,margin_2016,margin_2020,margin_2024
MS-H-1,28001,MS,lower,1,State House District 1,10958.0,1323.0,9388.0,11751.0,1402.0,10184.0,11570.0,1223.0,10260.0,-75.29642423676594,-75.79837735197653,-78.69894626839677
MS-H-34,28034,MS,lower,34,State House District 34,12696.0,4868.0,7626.0,13531.0,5246.0,8144.0,12385.0,4480.0,7790.0,-22.074595805986874,-21.64301717699776,-26.97636511817441
MS-H-6,28006,MS,lower,6,State House District 6,8882.0,2975.0,5623.0,9886.0,3929.0,5784.0,10125.0,3954.0,5927.0,-30.797859967434288,-19.098115927108,-19.967614613905475
MS-H-18,28018,MS,lower,18,State House District 18,11724.0,2834.0,8642.0,13344.0,3529.0,9611.0,13037.0,3098.0,9801.0,-50.60996863018473,-46.28614916286149,-51.96526862547485
MS-H-21,28021,MS,lower,21,State House District 21,10089.0,1210.0,8723.0,11336.0,1350.0,9860.0,11180.0,1140.0,9963.0,-75.63676633444075,-75.91436217662802,-79.46500945690353
MS-H-32,28032,MS,lower,32,State House District 32,9948.0,7248.0,2579.0,9675.0,7075.0,2498.0,8316.0,5978.0,2259.0,47.51195685356671,47.8115533270657,45.149933228117035
MS-H-10,28010,MS,lower,10,State House District 10,10273.0,3724.0,6245.0,11661.0,4489.0,6989.0,11528.0,4051.0,7338.0,-25.288394021466548,-21.780798048440495,-28.86118184212837
MS-H-39,28039,MS,lower,39,State House District 39,9392.0,2477.0,6718.0,10334.0,3001.0,7185.0,9434.0,2593.0,6763.0,-46.12289287656335,-41.07598664834086,-44.570329200513044
MS-H-14,28014,MS,lower,14,State House District 14,10102.0,1903.0,7968.0,11066.0,2067.0,8860.0,10822.0,1716.0,8997.0,-61.44260966467429,-62.16710899606479,-67.96415569868384
MS-H-25,28025,MS,lower,25,State House District 25,8437.0,2805.0,5360.0,9662.0,3560.0,5908.0,9876.0,3375.0,6235.0,-31.29210042865891,-24.799324038867766,-29.76066597294485
MS-H-24,28024,MS,lower,24,State House District 24,9316.0,2157.0,6903.0,11714.0,3537.0,7997.0,13017.0,4166.0,8579.0,-52.384105960264904,-38.66828507022716,-34.62534327187132
MS-H-38,28038,MS,lower,38,State House District 38,11185.0,6689.0,4092.0,12093.0,7497.0,4308.0,10804.0,6336.0,4288.0,24.08867451998887,27.013977128335455,19.27710843373494
MS-H-11,28011,MS,lower,11,State House District 11,11146.0,6623.0,4396.0,11359.0,6503.0,4733.0,10178.0,5247.0,4803.0,20.210545421544605,15.752936988252047,4.417910447761194
MS-H-5,28005,MS,lower,5,State House District 5,10638.0,7010.0,3470.0,11320.0,7013.0,4148.0,10121.0,5769.0,4274.0,33.778625954198475,25.66974285458292,14.885990241959574
MS-H-49,28049,MS,lower,49,State House District 49,7627.0,5270.0,2261.0,7662.0,5369.0,2198.0,6326.0,4353.0,1891.0,39.954853273137694,41.90564292321925,39.429852658552214
MS-H-8,28008,MS,lower,8,State House District 8,9822.0,2949.0,6695.0,11296.0,3231.0,7896.0,11183.0,2742.0,8331.0,-38.84280381584404,-41.925047182528985,-50.474126253047956
MS-H-40,28040,MS,lower,40,State House District 40,6241.0,3252.0,2811.0,6541.0,3898.0,2491.0,6102.0,3488.0,2353.0,7.27362691736764,22.022225700422602,19.43160417736689
MS-H-2,28002,MS,lower,2,State House District 2,9493.0,2092.0,7205.0,10210.0,2155.0,7911.0,9701.0,1801.0,7813.0,-54.996235344734856,-57.182594873832706,-62.533804867900976
MS-H-31,28031,MS,lower,31,State House District 31,10851.0,7202.0,3532.0,10920.0,7288.0,3515.0,8771.0,5604.0,3107.0,34.190422955095954,34.925483661945755,28.664906440133166
MS-S-2,28002,MS,upper,2,State Senate District 2,19984.0,6638.0,12714.0,23121.0,9720.0,12950.0,23631.0,10119.0,12870.0,-31.397271599834642,-14.247904719894134,-11.966592718256559
MS-S-7,28007,MS,upper,7,State Senate District 7,23203.0,10119.0,12777.0,25136.0,10866.0,13944.0,22985.0,9062.0,13716.0,-11.60901467505241,-12.406287787182588,-20.431995785406972
MS-S-9,28009,MS,upper,9,State Senate District 9,19489.0,7493.0,11264.0,22504.0,9257.0,12863.0,22279.0,8212.0,13704.0,-20.10449432211974,-16.301989150090414,-25.059317393684978
MS-S-11,28011,MS,upper,11,State Senate District 11,20297.0,12198.0,7744.0,20563.0,12220.0,8013.0,18045.0,10039.0,7677.0,22.334770835422727,20.792764295952157,13.332580717995032
MS-S-13,28013,MS,upper,13,State Senate District 13,21730.0,14732.0,6744.0,21649.0,14628.0,6768.0,17052.0,10990.0,5944.0,37.19500838144906,36.73583847448121,29.798039447265857
MS-S-26,28026,MS,upper,26,State Senate District 26,25654.0,17794.0,7391.0,27151.0,19406.0,7456.0,24467.0,16855.0,7325.0,41.306333134802465,44.4866353957263,39.412737799834574
MS-S-35,28035,MS,upper,35,State Senate District 35,27560.0,11304.0,15938.0,28086.0,11376.0,16371.0,25844.0,9838.0,15829.0,-17.010498494971003,-18.001946156341226,-23.34125530837262
MS-S-37,28037,MS,upper,37,State Senate District 37,28686.0,17862.0,10484.0,28907.0,17947.0,10582.0,24996.0,14816.0,9957.0,26.02836379030551,25.815836517228085,19.61409599160376
MS-S-40,28040,MS,upper,40,State Senate District 40,23273.0,4136.0,18616.0,25632.0,4752.0,20562.0,26183.0,4497.0,21426.0,-63.64275668073136,-62.45555818914434,-65.30494155769007
MS-S-45,28045,MS,upper,45,State Senate District 45,22741.0,7262.0,14769.0,25800.0,8861.0,16464.0,23807.0,7585.0,15905.0,-34.074712904543595,-30.02171767028628,-35.41932737335036
MS-S-46,28046,MS,upper,46,State Senate District 46,21142.0,3440.0,17174.0,25538.0,4877.0,20336.0,26952.0,5159.0,21525.0,-66.62462404191326,-61.31360805933447,-61.33263378803777
MS-S-51,28051,MS,upper,51,State Senate District 51,21134.0,7355.0,13288.0,23327.0,8493.0,14532.0,22374.0,7321.0,14847.0,-28.74097757108947,-26.22801302931596,-33.94983760375316
MS-S-52,28052,MS,upper,52,State Senate District 52,19128.0,6099.0,12482.0,21537.0,7445.0,13648.0,19968.0,6711.0,12988.0,-34.352295355470645,-29.407860427630016,-31.86456165287578
MS-S-42,28042,MS,upper,42,State Senate District 42,24858.0,3874.0,20503.0,26936.0,4824.0,21785.0,25594.0,4471.0,20921.0,-68.21594125610207,-63.74159119095043,-64.78418399495905
MS-S-38,28038,MS,upper,38,State Senate District 38,27215.0,16696.0,10154.0,27735.0,16785.0,10623.0,23530.0,13401.0,9888.0,24.364990689013037,22.48248686514886,15.08437459744944
MS-S-1,28001,MS,upper,1,State Senate District 1,20591.0,5945.0,14017.0,23863.0,7660.0,15768.0,24511.0,7389.0,16531.0,-40.43682997695622,-34.6081611746628,-38.2190635451505
MS-S-39,28039,MS,upper,39,State Senate District 39,26954.0,7309.0,19307.0,29432.0,8172.0,20972.0,27942.0,7201.0,20533.0,-45.07814848211602,-43.91984628053802,-48.07095983269633
MS-S-41,28041,MS,upper,41,State Senate District 41,27986.0,8801.0,18806.0,29631.0,9161.0,20183.0,28141.0,7853.0,20052.0,-36.240808490600216,-37.5613413304253,-43.71617989607597
MS-S-50,28050,MS,upper,50,State Senate District 50,13201.0,4332.0,8492.0,17076.0,6146.0,10637.0,17561.0,6176.0,11178.0,-32.43917654398004,-26.759220639933268,-28.823326034343665
MS-S-10,28010,MS,upper,10,State Senate District 10,27317.0,11558.0,15270.0,30405.0,12281.0,17736.0,29617.0,10588.0,18771.0,-13.836290442820934,-18.173035280007994,-27.872202731700675
MS-S-28,28028,MS,upper,28,State Senate District 28,21443.0,18373.0,2761.0,21791.0,18897.0,2623.0,18277.0,15661.0,2364.0,73.87148670388946,75.62267657992565,73.76976421636616
MS-S-8,28008,MS,upper,8,State Senate District 8,27505.0,9493.0,17522.0,29274.0,10032.0,18843.0,27190.0,8316.0,18618.0,-29.72052563390709,-30.514285714285716,-38.249053241256405
MS-S-21,28021,MS,upper,21,State Senate District 21,25326.0,16445.0,8545.0,27321.0,17723.0,9225.0,25236.0,15536.0,9465.0,31.612645058023208,31.534807777942703,24.283028678852848
MS-S-43,28043,MS,upper,43,State Senate District 43,23618.0,5479.0,17842.0,25555.0,5754.0,19511.0,24481.0,4953.0,19346.0,-53.01230650486686,-54.45082129428063,-59.232890242396806
MS-S-6,28006,MS,upper,6,State Senate District 6,24260.0,5219.0,18509.0,27646.0,6995.0,20229.0,27135.0,6436.0,20407.0,-56.00977747808496,-48.6115192477226,-52.04708862645755
MS-S-14,28014,MS,upper,14,State Senate District 14,25307.0,9463.0,15543.0,26407.0,10117.0,16045.0,23536.0,8561.0,14834.0,-24.31416460049588,-22.658818133170247,-26.813421671297288
MS-S-36,28036,MS,upper,36,State Senate District 36,26800.0,5706.0,20652.0,29383.0,6642.0,22463.0,28786.0,5817.0,22743.0,-56.703847029364894,-54.35835767050335,-59.26470588235294
MS-S-24,28024,MS,upper,24,State Senate District 24,24925.0,15290.0,9356.0,24962.0,14854.0,9830.0,22129.0,12303.0,9594.0,24.076929319159294,20.35326527305137,12.371557747636661
MS-S-47,28047,MS,upper,47,State Senate District 47,21012.0,3287.0,17204.0,23500.0,4226.0,18984.0,24966.0,4466.0,20254.0,-67.91762237079693,-63.58466178371391,-63.86731391585761
MS-S-49,28049,MS,upper,49,State Senate District 49,20005.0,7153.0,12188.0,23053.0,9366.0,13256.0,21736.0,8781.0,12694.0,-26.032780104441343,-17.195650251967113,-18.221187427240977
MS-S-12,28012,MS,upper,12,State Senate District 12,22215.0,15213.0,6751.0,23207.0,16097.0,6835.0,18501.0,12425.0,5883.0,38.52668002185394,40.38897610326182,35.733012890539655
MS-S-44,28044,MS,upper,44,State Senate District 44,21106.0,4814.0,15707.0,24400.0,6839.0,17166.0,23724.0,6503.0,16893.0,-53.08220846937284,-43.020204124140804,-44.40930073516841
MS-S-17,28017,MS,upper,17,State Senate District 17,25112.0,8779.0,15797.0,27253.0,10273.0,16590.0,25119.0,9047.0,15824.0,-28.556315104166668,-23.515616275174033,-27.248602790398458
MS-S-3,28003,MS,upper,3,State Senate District 3,24987.0,7248.0,17265.0,27111.0,7437.0,19321.0,25840.0,6111.0,19487.0,-40.864031330314525,-44.41288586590926,-52.25408235018361
MS-S-15,28015,MS,upper,15,State Senate District 15,21442.0,7282.0,13603.0,22883.0,8161.0,14363.0,21081.0,6858.0,13978.0,-30.26574096241322,-27.535073699165334,-34.171626031867916
MS-S-29,28029,MS,upper,29,State Senate District 29,20986.0,12617.0,7830.0,23050.0,15035.0,7650.0,20164.0,13330.0,6519.0,23.411747444612903,32.55455146572625,34.31407123784573
MS-S-5,28005,MS,upper,5,State Senate District 5,24503.0,3329.0,20702.0,26774.0,3583.0,22835.0,26235.0,2919.0,23142.0,-72.29412009487744,-72.8745552274964,-77.59871071716358
MS-S-4,28004,MS,upper,4,State Senate District 4,24018.0,4526.0,19059.0,25895.0,4719.0,20872.0,24703.0,3875.0,20641.0,-61.61967352130592,-63.11984682114806,-68.38799151574482
MS-S-25,28025,MS,upper,25,State Senate District 25,25827.0,8280.0,16723.0,29752.0,11177.0,18136.0,28231.0,10413.0,17402.0,-33.76794784625845,-23.74031999454167,-25.12673018155671
MS-S-27,28027,MS,upper,27,State Senate District 27,26089.0,17895.0,7719.0,26957.0,19015.0,7604.0,23173.0,15812.0,7065.0,39.7282736003748,42.867876328937975,38.23490842330725
MS-S-22,28022,MS,upper,22,State Senate District 22,22381.0,13688.0,8444.0,23655.0,13910.0,9466.0,21976.0,11670.0,10084.0,23.694198445689498,19.01095140314853,7.290613220557139
MS-S-31,28031,MS,upper,31,State Senate District 31,22722.0,7299.0,15119.0,24084.0,7788.0,16031.0,22342.0,6707.0,15483.0,-34.882683557855295,-34.60682648305974,-39.54934655250113
MS-S-16,28016,MS,upper,16,State Senate District 16,24074.0,16330.0,7321.0,24641.0,16660.0,7570.0,21414.0,13843.0,7324.0,38.091412625258975,37.51547668179942,30.797940189918272
MS-S-32,28032,MS,upper,32,State Senate District 32,22770.0,14647.0,7848.0,23388.0,15311.0,7822.0,19421.0,12072.0,7201.0,30.224494332073792,32.373665326589716,25.27369895709023
MS-S-18,28018,MS,upper,18,State Senate District 18,21487.0,6560.0,14657.0,23367.0,7338.0,15822.0,21621.0,6003.0,15465.0,-38.16279398595466,-36.63212435233161,-44.074902179988825
MS-S-34,28034,MS,upper,34,State Senate District 34,23964.0,14003.0,9674.0,25022.0,14343.0,10371.0,21604.0,11538.0,9862.0,18.28356633019386,16.07186210245205,7.831775700934579
MS-S-33,28033,MS,upper,33,State Senate District 33,24960.0,6587.0,17985.0,26534.0,7791.0,18480.0,24360.0,6997.0,17148.0,-46.38613055510337,-40.68745003996803,-42.04183060675088
MS-S-20,28020,MS,upper,20,State Senate District 20,24634.0,5206.0,18745.0,28209.0,7443.0,20338.0,28169.0,7423.0,20412.0,-56.52791115193521,-46.416615672581976,-46.664271600502964
MS-S-23,28023,MS,upper,23,State Senate District 23,24526.0,10830.0,13261.0,26555.0,12071.0,14197.0,23729.0,10109.0,13343.0,-10.090905317338425,-8.093497791990254,-13.78986866791745
MS-S-30,28030,MS,upper,30,State Senate District 30,18434.0,4790.0,13213.0,20712.0,6520.0,13918.0,19651.0,6259.0,13189.0,-46.78664666999944,-36.19727957725805,-35.633484162895925
MS-S-48,28048,MS,upper,48,State Senate District 48,20550.0,8546.0,11438.0,23515.0,10250.0,12852.0,22358.0,8777.0,13297.0,-14.471577261809449,-11.263094104406544,-20.476578780465708
MS-S-19,28019,MS,upper,19,State Senate District 19,20226.0,5809.0,13797.0,23873.0,8154.0,15321.0,25642.0,8860.0,16195.0,-40.74262980720187,-30.530351437699682,-29.275593693873482
MT-H-76,30076,MT,lower,76,State House District 76,5565.0,1351.0,3820.0,6536.0,1862.0,4529.0,6735.0,1752.0,4772.0,-47.74705086056856,-41.73055859802848,-46.290619251992645
MT-H-77,30077,MT,lower,77,State House District 77,4691.0,934.0,3420.0,6140.0,1360.0,4632.0,6875.0,1396.0,5264.0,-57.09692237023427,-54.606141522029375,-58.07807807807808
MT-H-78,30078,MT,lower,78,State House District 78,5690.0,1147.0,4145.0,6429.0,1453.0,4832.0,6497.0,1377.0,4933.0,-56.65154950869237,-53.76292760540971,-56.354992076069735
MT-H-79,30079,MT,lower,79,State House District 79,6700.0,3277.0,2869.0,8070.0,4346.0,3532.0,7847.0,4050.0,3526.0,6.638464041653108,10.332571718710334,6.9165786694825755
MT-H-80,30080,MT,lower,80,State House District 80,3816.0,1777.0,1692.0,4696.0,2468.0,2084.0,4376.0,2143.0,2077.0,2.450273854136639,8.43585237258348,1.5639810426540284
MT-H-81,30081,MT,lower,81,State House District 81,6010.0,2655.0,2832.0,7157.0,3555.0,3424.0,7047.0,3516.0,3278.0,-3.225806451612903,1.8770597506806133,3.5030909626140714
MT-H-82,30082,MT,lower,82,State House District 82,4089.0,1938.0,1797.0,4918.0,2568.0,2197.0,4718.0,2399.0,2131.0,3.775100401606426,7.785939139559287,5.916114790286976
MT-H-83,30083,MT,lower,83,State House District 83,5562.0,2711.0,2349.0,6838.0,3642.0,2995.0,6993.0,3666.0,3088.0,7.154150197628459,9.74838029230074,8.55789161978087
MT-H-84,30084,MT,lower,84,State House District 84,4595.0,1340.0,2913.0,6083.0,1967.0,3973.0,6380.0,2060.0,4120.0,-36.985657183164825,-33.77104377104377,-33.33333333333333
MT-H-85,30085,MT,lower,85,State House District 85,5602.0,1278.0,4029.0,6921.0,1774.0,5017.0,7311.0,1709.0,5433.0,-51.83719615602035,-47.75438079811515,-52.142257070848494
MT-H-86,30086,MT,lower,86,State House District 86,5367.0,1822.0,3195.0,6644.0,2526.0,3965.0,6803.0,2449.0,4154.0,-27.366952361969304,-22.16915729471576,-25.821596244131456
MT-H-87,30087,MT,lower,87,State House District 87,6088.0,1520.0,4219.0,7954.0,2133.0,5660.0,8342.0,2070.0,6044.0,-47.02909914619271,-45.25856537918645,-48.977076657628785
MT-H-88,30088,MT,lower,88,State House District 88,5287.0,1602.0,3366.0,6986.0,2329.0,4471.0,7446.0,2256.0,4984.0,-35.507246376811594,-31.5,-37.67955801104972
MT-H-1,30001,MT,lower,1,State House District 1,5243.0,1161.0,3797.0,6633.0,1572.0,4920.0,6929.0,1499.0,5271.0,-53.16659943525616,-51.571164510166355,-55.716395864106346
MT-H-89,30089,MT,lower,89,State House District 89,2895.0,1468.0,1194.0,3464.0,1991.0,1390.0,3282.0,1916.0,1244.0,10.293012772351616,17.77580597456374,21.265822784810126
MT-H-2,30002,MT,lower,2,State House District 2,5153.0,1069.0,3808.0,6574.0,1517.0,4921.0,6545.0,1379.0,5033.0,-56.16157473856879,-52.87356321839081,-56.98689956331878
MT-H-3,30003,MT,lower,3,State House District 3,6053.0,2670.0,2935.0,7893.0,4091.0,3612.0,7832.0,3835.0,3777.0,-4.727921498661909,6.218356484486564,0.7619548081975828
MT-H-4,30004,MT,lower,4,State House District 4,4259.0,1623.0,2293.0,5546.0,2595.0,2805.0,5727.0,2577.0,2957.0,-17.10929519918284,-3.888888888888889,-6.866642573183953
MT-H-70,30070,MT,lower,70,State House District 70,5637.0,1414.0,3828.0,6649.0,1988.0,4514.0,6882.0,1915.0,4737.0,-46.05112552460893,-38.84958474315595,-42.42333132892363
MT-H-71,30071,MT,lower,71,State House District 71,4852.0,2423.0,1980.0,5651.0,2981.0,2499.0,5593.0,2731.0,2670.0,10.061321826027708,8.795620437956204,1.1294204776893169
MT-H-72,30072,MT,lower,72,State House District 72,4426.0,2384.0,1618.0,5027.0,2901.0,1966.0,4950.0,2675.0,2063.0,19.140429785107447,19.21101294431888,12.916842549598986
MT-H-73,30073,MT,lower,73,State House District 73,4273.0,2271.0,1594.0,4703.0,2670.0,1875.0,4428.0,2280.0,1953.0,17.516170763260025,17.491749174917494,7.725017717930546
MT-H-74,30074,MT,lower,74,State House District 74,5960.0,3173.0,2318.0,6794.0,3822.0,2822.0,6622.0,3498.0,2879.0,15.570934256055363,15.051173991571343,9.706758663948566
MT-H-75,30075,MT,lower,75,State House District 75,6014.0,1828.0,3731.0,7329.0,2392.0,4778.0,7481.0,2289.0,4988.0,-34.23277567907897,-33.27754532775453,-37.08945994228391
MT-H-5,30005,MT,lower,5,State House District 5,4377.0,983.0,3108.0,5773.0,1527.0,4123.0,5973.0,1558.0,4258.0,-51.9432901491078,-45.94690265486726,-46.42365887207703
MT-H-6,30006,MT,lower,6,State House District 6,5519.0,1538.0,3684.0,7296.0,2371.0,4782.0,7981.0,2475.0,5285.0,-41.095365760245116,-33.70613728505522,-36.21134020618557
MT-H-7,30007,MT,lower,7,State House District 7,4008.0,1392.0,2270.0,4824.0,1939.0,2713.0,4675.0,1861.0,2650.0,-23.97596941561988,-16.63800515907137,-17.49057858567945
MT-H-8,30008,MT,lower,8,State House District 8,3748.0,874.0,2627.0,4682.0,1305.0,3255.0,5174.0,1330.0,3701.0,-50.071408169094546,-42.76315789473684,-47.12780759292387
MT-H-9,30009,MT,lower,9,State House District 9,5081.0,1151.0,3639.0,6517.0,1816.0,4563.0,6892.0,1791.0,4932.0,-51.94154488517745,-43.063176046402255,-46.72021419009371
MT-H-90,30090,MT,lower,90,State House District 90,8411.0,2469.0,5336.0,10489.0,3527.0,6748.0,11138.0,3534.0,7274.0,-36.73286354900704,-31.347931873479318,-34.6039970392302
MT-H-91,30091,MT,lower,91,State House District 91,7064.0,3870.0,2704.0,8459.0,5124.0,3156.0,8665.0,4926.0,3443.0,17.736537876483116,23.768115942028984,17.72015772493727
MT-H-92,30092,MT,lower,92,State House District 92,6102.0,2901.0,2632.0,7341.0,4036.0,3125.0,7507.0,3971.0,3293.0,4.861738658955359,12.721686915235303,9.333700440528634
MT-H-93,30093,MT,lower,93,State House District 93,6110.0,3191.0,2431.0,7433.0,4358.0,2904.0,7492.0,4219.0,3019.0,13.518320882248311,20.022032497934454,16.579165515335728
MT-H-94,30094,MT,lower,94,State House District 94,5218.0,2937.0,1907.0,6141.0,3895.0,2095.0,6065.0,3876.0,1963.0,21.26341866226259,30.05008347245409,32.76245932522692
MT-H-95,30095,MT,lower,95,State House District 95,6123.0,4438.0,1033.0,6445.0,5292.0,1021.0,6490.0,5058.0,1177.0,62.23725095960519,67.65404720418185,62.24538893344026
MT-H-96,30096,MT,lower,96,State House District 96,5478.0,2824.0,2140.0,6482.0,3909.0,2407.0,6490.0,3854.0,2392.0,13.779210314262691,23.78087397086764,23.4069804674992
MT-H-97,30097,MT,lower,97,State House District 97,5713.0,2913.0,2231.0,7063.0,4181.0,2660.0,7303.0,4320.0,2697.0,13.258164852255055,22.233591580178334,23.129542539546815
MT-H-10,30010,MT,lower,10,State House District 10,3958.0,962.0,2769.0,5063.0,1505.0,3456.0,5671.0,1517.0,4009.0,-48.43205574912892,-39.32674863938722,-45.09591024249004
MT-H-98,30098,MT,lower,98,State House District 98,4027.0,1876.0,1791.0,5560.0,3042.0,2347.0,6126.0,3347.0,2567.0,2.317971093536951,12.896641306364817,13.189042948934732
MT-H-11,30011,MT,lower,11,State House District 11,6018.0,1297.0,4386.0,7778.0,1946.0,5702.0,8305.0,1992.0,6138.0,-54.35509414041879,-49.11087866108787,-50.99630996309963
MT-H-99,30099,MT,lower,99,State House District 99,4176.0,2067.0,1751.0,5452.0,3054.0,2240.0,5835.0,3202.0,2441.0,8.27658459926663,15.375897242160939,13.485734538366117
MT-H-12,30012,MT,lower,12,State House District 12,5255.0,1584.0,3441.0,6670.0,2280.0,4284.0,6891.0,2127.0,4614.0,-36.95522388059702,-30.53016453382084,-36.89363595905652
MT-H-13,30013,MT,lower,13,State House District 13,5192.0,1833.0,3046.0,6558.0,2618.0,3788.0,6587.0,2509.0,3870.0,-24.861651977864316,-18.264127380580707,-21.335632544285936
MT-H-14,30014,MT,lower,14,State House District 14,4487.0,877.0,3329.0,5805.0,1287.0,4414.0,6163.0,1237.0,4775.0,-58.29766999524488,-54.85002631117348,-58.84896872920825
MT-H-15,30015,MT,lower,15,State House District 15,3482.0,1979.0,1268.0,4371.0,2552.0,1707.0,4201.0,2136.0,1911.0,21.897135817677857,19.84033810753698,5.559673832468495
MT-H-16,30016,MT,lower,16,State House District 16,4101.0,2276.0,1548.0,4604.0,2721.0,1777.0,4218.0,2273.0,1785.0,19.03765690376569,20.987105380168963,12.025628388368654
MT-H-18,30018,MT,lower,18,State House District 18,5267.0,1115.0,3819.0,5765.0,1394.0,4247.0,5588.0,1261.0,4149.0,-54.80340494527767,-50.576138982449926,-53.3826247689464
MT-H-19,30019,MT,lower,19,State House District 19,3399.0,1345.0,1778.0,3887.0,1704.0,2056.0,3557.0,1518.0,1921.0,-13.864873519052193,-9.361702127659575,-11.718522826403024
MT-H-20,30020,MT,lower,20,State House District 20,3396.0,1354.0,1747.0,3890.0,1729.0,2030.0,3522.0,1537.0,1863.0,-12.673331183489198,-8.007448789571695,-9.588235294117647
MT-H-21,30021,MT,lower,21,State House District 21,4648.0,1711.0,2601.0,5312.0,2217.0,2943.0,4797.0,1879.0,2765.0,-20.64007421150278,-14.069767441860465,-19.078380706287685
MT-H-22,30022,MT,lower,22,State House District 22,4605.0,1797.0,2392.0,5342.0,2332.0,2811.0,4810.0,2045.0,2602.0,-14.20386727142516,-9.31363017693953,-11.986227673768022
MT-H-23,30023,MT,lower,23,State House District 23,3516.0,1474.0,1759.0,4036.0,1817.0,2091.0,3903.0,1710.0,2079.0,-8.815341787813177,-7.011258955987717,-9.73871733966746
MT-H-24,30024,MT,lower,24,State House District 24,2860.0,1068.0,1562.0,3251.0,1332.0,1833.0,3029.0,1172.0,1759.0,-18.783269961977187,-15.829383886255924,-20.027294438758105
MT-H-25,30025,MT,lower,25,State House District 25,4845.0,1269.0,3252.0,5767.0,1547.0,4088.0,5829.0,1533.0,4124.0,-43.861977438619775,-45.09316770186335,-45.801661658122676
MT-H-26,30026,MT,lower,26,State House District 26,8643.0,2552.0,5582.0,10040.0,3269.0,6566.0,9772.0,3126.0,6376.0,-37.25104499631178,-33.52313167259787,-34.203325615659864
MT-H-27,30027,MT,lower,27,State House District 27,4073.0,1457.0,2229.0,4506.0,1840.0,2498.0,4170.0,1596.0,2397.0,-20.94411285946826,-15.168280313508529,-20.06010518407213
MT-H-28,30028,MT,lower,28,State House District 28,6753.0,1431.0,4836.0,7532.0,1775.0,5585.0,7083.0,1551.0,5314.0,-54.3322163714696,-51.766304347826086,-54.81427530954115
MT-H-29,30029,MT,lower,29,State House District 29,4979.0,1047.0,3616.0,5358.0,1220.0,4018.0,5018.0,1106.0,3736.0,-55.093287583101,-53.41733486063382,-54.31639818256918
MT-H-30,30030,MT,lower,30,State House District 30,4015.0,563.0,3219.0,4827.0,746.0,3971.0,4444.0,676.0,3645.0,-70.22739291380222,-68.36972652109392,-68.71094654015273
MT-H-31,30031,MT,lower,31,State House District 31,3305.0,1620.0,1410.0,3714.0,2008.0,1612.0,3670.0,1748.0,1748.0,6.9306930693069315,10.939226519337018,0.0
MT-H-32,30032,MT,lower,32,State House District 32,3262.0,1702.0,1330.0,3890.0,2263.0,1555.0,3858.0,2004.0,1677.0,12.269129287598943,18.543740178103718,8.883455582722087
MT-H-17,30017,MT,lower,17,State House District 17,5561.0,1322.0,3847.0,6850.0,1843.0,4867.0,6932.0,1858.0,4858.0,-48.84890694525053,-45.067064083457524,-44.66944609886838
MT-H-33,30033,MT,lower,33,State House District 33,5439.0,937.0,4224.0,6109.0,1142.0,4842.0,5800.0,1044.0,4608.0,-63.68920751792289,-61.831550802139034,-63.05732484076433
MT-H-34,30034,MT,lower,34,State House District 34,6182.0,712.0,5232.0,6660.0,817.0,5743.0,6429.0,744.0,5546.0,-76.04306864064603,-75.09146341463413,-76.34340222575517
MT-H-35,30035,MT,lower,35,State House District 35,5672.0,837.0,4548.0,6336.0,1108.0,5107.0,6264.0,1023.0,5081.0,-68.91364902506963,-64.34432823813356,-66.48099606815204
MT-H-36,30036,MT,lower,36,State House District 36,4603.0,1124.0,3147.0,5245.0,1455.0,3657.0,5151.0,1332.0,3628.0,-47.36595645047998,-43.075117370892016,-46.29032258064516
MT-H-37,30037,MT,lower,37,State House District 37,5626.0,1149.0,4135.0,6274.0,1435.0,4697.0,6382.0,1446.0,4730.0,-56.51021953065859,-53.19634703196348,-53.17357512953368
MT-H-38,30038,MT,lower,38,State House District 38,5738.0,915.0,4496.0,6889.0,1130.0,5627.0,7185.0,1143.0,5889.0,-66.18000369617447,-66.55320408465295,-67.4914675767918
MT-H-39,30039,MT,lower,39,State House District 39,3406.0,946.0,2176.0,4194.0,1376.0,2689.0,3936.0,1283.0,2527.0,-39.39782190903267,-32.30012300123001,-32.650918635170605
MT-H-40,30040,MT,lower,40,State House District 40,3532.0,863.0,2433.0,4351.0,1193.0,3034.0,4141.0,1019.0,2989.0,-47.633495145631066,-43.55334752779749,-49.15169660678643
MT-H-41,30041,MT,lower,41,State House District 41,2713.0,1372.0,1143.0,3084.0,1707.0,1313.0,3070.0,1573.0,1367.0,9.105367793240557,13.046357615894038,7.006802721088436
MT-H-42,30042,MT,lower,42,State House District 42,4482.0,1991.0,2174.0,5269.0,2366.0,2776.0,4753.0,1921.0,2668.0,-4.393757503001201,-7.973551147413457,-16.278056221398998
MT-H-43,30043,MT,lower,43,State House District 43,3782.0,1186.0,2226.0,4580.0,1697.0,2745.0,4216.0,1518.0,2520.0,-30.48065650644783,-23.592976136875283,-24.814264487369986
MT-H-44,30044,MT,lower,44,State House District 44,3618.0,979.0,2360.0,4573.0,1421.0,3041.0,4618.0,1412.0,3073.0,-41.35968852949985,-36.30658897355446,-37.03455964325529
