race_code,poll_id,pollster,end_date,n,rating,lean,dem,rep,margin,oth,oth_party,oth_name,dem2,rep2,dem_name,rep_name
MI-SEN,26ee4caa-20a1-4547-8faa-12fd3976299a,Mitchell Research & Communications,2026-05-07,606,1.3,,41.0,43.0,-2.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,26ee4caa-20a1-4547-8faa-12fd3976299a,Mitchell Research & Communications,2026-05-07,606,1.3,,39.0,42.0,-3.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1163,1.5,R,47.8,41.0,6.9,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1456,1.5,R,39.8,39.6,0.1,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1456,1.5,R,42.3,38.6,3.7,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1163,1.5,R,43.4,42.1,1.3,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1163,1.5,R,45.2,41.6,3.6,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1456,1.5,R,45.0,38.4,6.6,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,171c2baa-929a-4545-9980-55d6685168c3,Tulchin Research,2026-06-04,500,1.3,,46.0,41.0,5.0,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,65ba6cdf-2251-4329-92db-d3957baf9616,Mitchell Research & Communications,2026-06-13,827,1.3,,41.0,47.0,-6.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,65ba6cdf-2251-4329-92db-d3957baf9616,Mitchell Research & Communications,2026-06-13,827,1.3,,41.0,45.0,-4.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,65ba6cdf-2251-4329-92db-d3957baf9616,Mitchell Research & Communications,2026-06-13,827,1.3,,47.0,42.0,5.0,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,71938f8f-5729-4080-8138-466f03f51516,Zenith Research,2026-06-14,602,1.3,D,43.0,42.0,1.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,71938f8f-5729-4080-8138-466f03f51516,Zenith Research,2026-06-14,602,1.3,D,45.0,42.0,3.0,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,71938f8f-5729-4080-8138-466f03f51516,Zenith Research,2026-06-14,602,1.3,D,44.0,42.0,2.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,ac22743d-7975-4bd3-981b-d39a2d3c9051,Wedgewood Polls,2026-06-28,602,1.3,,46.0,46.0,0.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,ac22743d-7975-4bd3-981b-d39a2d3c9051,Wedgewood Polls,2026-06-28,602,1.3,,49.0,44.0,5.0,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,ac22743d-7975-4bd3-981b-d39a2d3c9051,Wedgewood Polls,2026-06-28,602,1.3,,41.0,48.0,-7.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,edf376a8-2e75-4c89-bb0d-665392aae970,Quantus Insights,2026-06-30,947,1.0,R,45.2,44.1,1.1,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,edf376a8-2e75-4c89-bb0d-665392aae970,Quantus Insights,2026-06-30,947,1.0,R,45.1,43.7,1.4,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,edf376a8-2e75-4c89-bb0d-665392aae970,Quantus Insights,2026-06-30,947,1.0,R,44.4,45.3,-0.9,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MN-01,20012cfb-ab35-4259-9d47-328c107cf770,Public Policy Polling,2026-02-03,708,1.8,D,41.0,44.0,-3.0,0.0,,,0.0,0.0,Jake Johnson,Brad Finstad
MN-01,f9f97bf0-b593-4acb-bfc6-e9203f235552,Ragnar Research Partners,2026-03-14,400,1.3,R,42.0,52.0,-10.0,0.0,,,0.0,0.0,Jake Johnson,Brad Finstad
MN-01,f9f97bf0-b593-4acb-bfc6-e9203f235552,Ragnar Research Partners,2026-03-14,400,1.3,R,40.0,45.0,-5.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
MN-GOV,18cabd47-c578-4efa-9785-6ac3f31abeee,SurveyUSA,2025-09-18,568,2.4,,49.0,38.0,11.0,0.0,,,0.0,0.0,Tim Walz,Phillip Parrish
MN-GOV,18cabd47-c578-4efa-9785-6ac3f31abeee,SurveyUSA,2025-09-18,568,2.4,,46.0,41.0,5.0,0.0,,,0.0,0.0,Tim Walz,Scott Jensen
MN-GOV,18cabd47-c578-4efa-9785-6ac3f31abeee,SurveyUSA,2025-09-18,568,2.4,,50.0,37.0,13.0,0.0,,,0.0,0.0,Tim Walz,Kendall Qualls
MN-GOV,18cabd47-c578-4efa-9785-6ac3f31abeee,SurveyUSA,2025-09-18,568,2.4,,47.0,40.0,7.0,0.0,,,0.0,0.0,Tim Walz,Kristin Robbins
MN-GOV,1fc69692-3590-40b0-8421-56167a4b1e6a,RMG Research,2025-12-16,800,1.3,R,40.0,46.0,-6.0,0.0,,,0.0,0.0,Tim Walz,Generic Republican
MN-GOV,bafbd131-89f2-4a74-ac51-2ac4798b40e4,Emerson College,2026-02-08,1000,2.5,,52.8,30.9,21.9,0.0,,,0.0,0.0,Amy Klobuchar,Michael James Lindell
MN-GOV,bafbd131-89f2-4a74-ac51-2ac4798b40e4,Emerson College,2026-02-08,1000,2.5,,51.1,37.7,13.4,0.0,,,0.0,0.0,Amy Klobuchar,Lisa Demuth
MN-GOV,b8ceed2d-4813-4108-a300-24a6dc39d81b,"Mason-Dixon Polling & Research, Inc.",2026-06-10,800,1.3,,48.0,40.0,8.0,0.0,,,0.0,0.0,Amy Klobuchar,Lisa Demuth
MN-GOV,b8ceed2d-4813-4108-a300-24a6dc39d81b,"Mason-Dixon Polling & Research, Inc.",2026-06-10,800,1.3,,53.0,36.0,17.0,0.0,,,0.0,0.0,Amy Klobuchar,Michael James Lindell
MN-GOV,b8ceed2d-4813-4108-a300-24a6dc39d81b,"Mason-Dixon Polling & Research, Inc.",2026-06-10,800,1.3,,48.0,37.0,11.0,0.0,,,0.0,0.0,Amy Klobuchar,Kendall Qualls
MN-SEN,9c14f96f-6faa-4fb6-8f49-471a1e8b3a47,Impact Research,2025-07-11,604,1.3,D,49.0,45.0,4.0,0.0,,,0.0,0.0,Angie Craig,Michele Tafoya
MN-SEN,6f8bb5af-f7e9-44e4-9add-cd24ab28b7c1,Impact Research,2025-07-11,604,1.3,D,49.0,45.0,4.0,0.0,,,0.0,0.0,Angie Craig,Michele Tafoya
MN-SEN,6f8bb5af-f7e9-44e4-9add-cd24ab28b7c1,Impact Research,2025-07-11,604,1.3,D,48.0,45.0,3.0,0.0,,,0.0,0.0,Peggy Flanagan,Michele Tafoya
MN-SEN,9c14f96f-6faa-4fb6-8f49-471a1e8b3a47,Impact Research,2025-07-11,604,1.3,D,48.0,45.0,3.0,0.0,,,0.0,0.0,Peggy Flanagan,Michele Tafoya
MN-SEN,fc2fd45e-d709-4a74-97c0-95c14d5b67a0,Public Policy Polling,2025-09-16,1015,1.8,D,46.0,44.0,2.0,0.0,,,0.0,0.0,Peggy Flanagan,Generic Republican
MN-SEN,fc2fd45e-d709-4a74-97c0-95c14d5b67a0,Public Policy Polling,2025-09-16,1015,1.8,D,47.0,43.0,4.0,0.0,,,0.0,0.0,Angie Craig,Generic Republican
MN-SEN,bafbd131-89f2-4a74-ac51-2ac4798b40e4,Emerson College,2026-02-08,1000,2.5,,47.1,40.6,6.5,0.0,,,0.0,0.0,Peggy Flanagan,Michele Tafoya
MN-SEN,bafbd131-89f2-4a74-ac51-2ac4798b40e4,Emerson College,2026-02-08,1000,2.5,,46.6,40.2,6.4,0.0,,,0.0,0.0,Angie Craig,Michele Tafoya
MN-SEN,fa307c88-2b80-406c-ab51-898ff492fe17,Impact Research,2026-05-28,808,1.3,D,51.0,44.0,7.0,0.0,,,0.0,0.0,Peggy Flanagan,Michele Tafoya
MN-SEN,fa307c88-2b80-406c-ab51-898ff492fe17,Impact Research,2026-05-28,808,1.3,D,51.0,44.0,7.0,0.0,,,0.0,0.0,Angie Craig,Michele Tafoya
MN-SEN,b8ceed2d-4813-4108-a300-24a6dc39d81b,"Mason-Dixon Polling & Research, Inc.",2026-06-10,800,1.3,,49.0,41.0,8.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
MO-02,8bbed3f3-5cce-4c2f-8715-207b7d0ff53b,FM3 Research,2026-05-31,600,1.3,D,44.0,48.0,-4.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
MO-02,8bbed3f3-5cce-4c2f-8715-207b7d0ff53b,FM3 Research,2026-05-31,600,1.3,D,41.0,44.0,-3.0,0.0,,,0.0,0.0,Fred Wellman,Ann Wagner
MS-SEN,bb2c7efc-df3d-4cee-aef5-0db1bb547945,Impact Research,2026-04-12,500,1.3,D,39.0,42.0,-3.0,6.0,IND,Ty Pinkins,0.0,0.0,Scott Colom,Cindy Hyde-Smith
MT-01,e51e7d84-b30f-4186-a1f1-07c0800edcfb,Tulchin Research,2025-11-25,424,1.3,,47.0,43.0,4.0,0.0,,,0.0,0.0,Ryan Busse,Ryan K. Zinke
MT-01,0245de88-747f-4893-9c92-fd35eb70f977,Peak Insights,2026-01-15,400,1.3,R,38.0,48.0,-10.0,0.0,,,0.0,0.0,Sam Forstag,Ryan K. Zinke
MT-01,0245de88-747f-4893-9c92-fd35eb70f977,Peak Insights,2026-01-15,400,1.3,R,41.0,47.0,-6.0,0.0,,,0.0,0.0,Ryan Busse,Ryan K. Zinke
MT-01,f55d29d1-a799-4b26-8406-120005160eee,Upswing Research,2026-05-05,401,1.3,D,43.0,47.0,-4.0,0.0,,,0.0,0.0,Matt Rains,Aaron Flint
MT-01,f55d29d1-a799-4b26-8406-120005160eee,Upswing Research,2026-05-05,401,1.3,D,43.0,48.0,-5.0,0.0,,,0.0,0.0,Sam Forstag,Aaron Flint
MT-01,6f4f65a0-437e-4ea3-b0c0-06ebc4e20386,Impact Research,2026-06-25,500,1.3,D,44.0,44.0,0.0,0.0,,,0.0,5.0,Sam Forstag,Aaron Flint
MT-SEN,a4cdceed-7a8c-4b70-9ad1-d62e948b6530,yes. every kid. foundation.,2026-01-26,500,1.3,,19.0,43.0,-24.0,15.0,IND,Seth Bodnar,0.0,0.0,Reilly Neill,Steve Daines
MT-SEN,13612ecb-8f27-4a3c-942e-c134fd7cbf66,Tavern Research,2026-05-18,607,1.3,,44.0,56.0,-12.0,0.0,,,0.0,0.0,Generic Democrat,Kurt Alme
MT-SEN,bf714d68-2d8d-416f-909e-af5f1c6bf6b1,Public Opinion Strategies,2026-06-11,500,1.9,R,25.0,44.0,-19.0,20.0,IND,Seth Bodnar,0.0,0.0,Alani Bankhead,Kurt Alme
MT-SEN,bb82054e-a9e9-44d5-8fdd-ccdb1e0a7995,GrayHouse,2026-06-24,500,1.3,,25.0,41.0,-16.0,17.0,IND,Seth Bodnar,0.0,0.0,Alani Bankhead,Kurt Alme
NC-01,3440fa4a-0c67-43d6-a61b-504c00357db0,GQR,2026-02-02,500,1.3,D,43.0,47.0,-4.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NC-01,3440fa4a-0c67-43d6-a61b-504c00357db0,GQR,2026-02-02,500,1.3,D,42.0,39.0,3.0,9.0,LIB,Thomas Aaron Bailey,0.0,0.0,Don Davis,Laurie Buckhout
NC-01,f50b80ab-4b2b-4f4e-85a2-893560d1be1e,co/efficient,2026-04-29,842,1.0,R,42.0,46.0,-4.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NC-01,f50b80ab-4b2b-4f4e-85a2-893560d1be1e,co/efficient,2026-04-29,842,1.0,R,41.0,41.0,0.0,0.0,,,0.0,0.0,Don Davis,Laurie Buckhout
NC-01,3c5c743c-3463-46e1-9458-155142adf214,GQR,2026-06-28,500,1.3,D,45.0,41.0,4.0,0.0,,,0.0,0.0,Don Davis,Laurie Buckhout
NC-10,80390dd0-7a40-4a6b-832a-14be558af9cd,Ragnar Research Partners,2026-03-12,400,1.3,R,37.0,52.0,-15.0,0.0,,,0.0,0.0,Ashley Bell,Pat Harrigan
NC-10,80390dd0-7a40-4a6b-832a-14be558af9cd,Ragnar Research Partners,2026-03-12,400,1.3,R,38.0,51.0,-13.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NC-14,608e65ee-c82b-443e-9bb7-d652fad9b2d4,Ragnar Research Partners,2026-03-12,400,1.3,R,38.0,47.0,-9.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NC-14,608e65ee-c82b-443e-9bb7-d652fad9b2d4,Ragnar Research Partners,2026-03-12,400,1.3,R,40.0,48.0,-8.0,0.0,,,0.0,0.0,LaKesha Womack,Tim Moore
NC-SEN,475bec54-489d-4cd6-acc6-1effe6738652,Public Policy Polling,2025-03-05,662,1.8,D,47.0,43.0,4.0,0.0,,,0.0,0.0,Roy A. Cooper,Thom Tillis
NC-SEN,1f2d4e0d-a5e0-44fa-9125-d865b1b3e98b,Change Research,2025-04-04,867,1.7,D,48.0,45.0,3.0,0.0,,,0.0,0.0,Roy A. Cooper,Thom Tillis
NC-SEN,667b6c9d-261b-488d-ab92-bffab687463f,Emerson College,2025-07-30,1000,2.5,,46.7,41.4,5.3,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,b30fc9ac-94ed-4f2b-82ef-daf8685636ce,Victory Insights,2025-07-30,600,1.3,,44.4,43.5,0.9,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,ac767c3a-36bf-4615-81d8-871500f8d4e5,Harper Polling,2025-08-12,600,1.3,,47.3,39.1,8.2,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,36fb875b-82e7-4b6d-bb73-d54ddfbd84be,Change Research,2025-09-08,855,1.7,D,48.0,41.0,7.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,d6e9f7d4-5473-4c58-9b56-58db42092ad2,Harper Polling,2025-09-15,600,1.3,,46.1,41.9,4.2,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,16d84a0b-d452-486a-ad67-bf1270a19b6c,Harper Polling,2025-11-10,600,1.3,,48.1,38.0,10.1,0.0,,,0.0,0.0,Roy A. Cooper,Don Brown
NC-SEN,16d84a0b-d452-486a-ad67-bf1270a19b6c,Harper Polling,2025-11-10,600,1.3,,47.3,38.6,8.7,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,e556e0f6-57b0-4389-ad0a-43949e8103e3,Change Research,2026-01-07,1105,1.7,D,47.0,42.0,5.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,840ed27c-1672-416a-b784-f55f12b4bc4e,TIPP Insights,2026-01-15,1512,1.5,R,48.4,24.2,24.2,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,392456df-676f-485b-9887-b0b0c1565c50,Change Research,2026-02-04,1069,1.7,D,50.0,40.0,10.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,853ccd90-0763-41b2-b469-bcc02ef6752e,Public Policy Polling,2026-03-14,556,1.8,D,47.0,44.0,3.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,513a5db1-b469-448f-91b9-915ea882aa6d,YouGov,2026-03-18,872,2.3,,48.0,34.0,14.0,4.0,LIB,Shannon W. Bray,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,fc1e0141-3430-4588-a4fe-ea86a30bea64,Harper Polling,2026-03-23,600,1.3,,48.9,41.1,7.8,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,c0fcba01-5063-4e27-8510-929b048c6aa3,Quantus Insights,2026-04-01,987,1.0,R,48.6,43.8,4.8,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,6c46d010-b8cb-4466-9b1b-d8dd12613bab,High Point University,2026-04-06,800,2.3,,49.0,39.0,10.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,6c46d010-b8cb-4466-9b1b-d8dd12613bab,High Point University,2026-04-06,703,2.3,,50.0,42.0,8.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,419d2158-916b-4df7-a656-28a6a005e069,Opinion Diagnostics,2026-04-24,830,1.3,,50.4,41.4,9.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,17eb9dd9-8dc0-4319-80c9-638fe7b99c58,Opinion Diagnostics,2026-04-24,830,1.3,,50.4,41.4,9.0,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,1759647c-7327-4a19-9985-8ebc9ca0bc2b,Change Research,2026-05-08,957,1.7,D,49.3,42.4,6.9,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,d9cf448e-160f-4950-adf4-1e4d5d837fd8,Harper Polling,2026-05-11,600,1.3,,49.8,38.7,11.1,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,f6e3156e-154f-44b2-9274-6aa47b65ae00,YouGov,2026-06-10,905,2.3,,47.7,34.0,13.7,2.8,LIB,Shannon W. Bray,0.0,0.0,Roy A. Cooper,Michael Whatley
NC-SEN,089fc166-61e3-41b2-bd4e-45650b667195,The New York Times/Siena University,2026-06-27,601,3.0,,50.0,43.2,6.8,0.0,,,0.0,0.0,Roy A. Cooper,Michael Whatley
NE-01,4a7696a0-ee2f-40a1-816e-9d3ad6f0d0da,Zenith Research,2026-05-11,401,1.3,,38.0,45.0,-7.0,0.0,,,0.0,0.0,Chris Backemeyer,Mike Flood
NE-02,490a2251-4e5b-42c6-95ab-be674de75ad4,Public Policy Polling,2025-10-23,594,1.8,D,46.0,39.0,7.0,0.0,,,0.0,0.0,John Cavanaugh,Generic Republican
NE-02,490a2251-4e5b-42c6-95ab-be674de75ad4,Public Policy Polling,2025-10-23,594,1.8,D,49.0,42.0,7.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
NE-02,490a2251-4e5b-42c6-95ab-be674de75ad4,Public Policy Polling,2025-10-23,594,1.8,D,44.0,39.0,5.0,0.0,,,0.0,0.0,Denise Powell,Generic Republican
NE-GOV,fff26d55-a4f8-4e32-889b-c15d79e8138e,Public Policy Polling,2026-04-07,670,1.8,D,33.0,38.0,-5.0,12.0,LMN,Rick Beard,0.0,0.0,Lynne Walz,Jim Pillen
NE-SEN,9efb685a-2477-4ec2-8818-14084a35948b,Change Research,2025-04-01,524,1.7,D,45.0,46.0,-1.0,0.0,,,0.0,0.0,Dan Osborn,Pete Ricketts
NE-SEN,c4d67e47-34a9-42af-a5b7-65ad7a7ec824,Impact Research,2026-02-05,600,1.3,D,47.0,48.0,-1.0,0.0,,,0.0,0.0,Dan Osborn,Pete Ricketts
NE-SEN,cc32f509-8940-4dc1-a883-3b2cb93bda47,Tavern Research,2026-05-11,1165,1.3,,34.0,50.0,-16.0,0.0,,,0.0,0.0,William J. Forbes,Pete Ricketts
NE-SEN,cc32f509-8940-4dc1-a883-3b2cb93bda47,Tavern Research,2026-05-11,1165,1.3,,47.0,42.0,5.0,0.0,,,0.0,0.0,Dan Osborn,Pete Ricketts
NE-SEN,cc32f509-8940-4dc1-a883-3b2cb93bda47,Tavern Research,2026-05-11,1165,1.3,,39.0,48.0,-9.0,0.0,,,0.0,0.0,Cindy Burbank,Pete Ricketts
NE-SEN,cc32f509-8940-4dc1-a883-3b2cb93bda47,Tavern Research,2026-05-11,1165,1.3,,42.0,49.0,-7.0,0.0,,,0.0,0.0,Generic Democrat,Pete Ricketts
NH-02,24096bf7-3cb0-468d-8b3a-ffd12207d155,St. Anselm,2025-08-27,881,1.3,,49.0,31.0,18.0,0.0,,,0.0,0.0,Maggie Goodlander,Lily Tang Williams
NH-02,ee58b3cf-d675-4c2c-be68-38bb27afb90b,University of New Hampshire,2025-09-23,508,1.3,,51.0,39.0,12.0,0.0,,,0.0,0.0,Maggie Goodlander,Lily Tang Williams
NH-02,0208a971-f1c8-4f04-aae8-2acbc265a583,St. Anselm,2025-11-19,1102,1.3,,40.0,35.0,5.0,0.0,,,0.0,0.0,Maggie Goodlander,Lily Tang Williams
NH-02,f93e7e0b-ac53-45cd-b753-fb628b1246d0,University of New Hampshire,2026-01-19,1094,1.3,,54.0,40.0,14.0,0.0,,,0.0,0.0,Maggie Goodlander,Lily Tang Williams
NH-02,d7616879-a233-45d2-ac0f-5d506dbc64a3,St. Anselm,2026-03-18,739,1.3,,48.0,36.0,12.0,0.0,,,0.0,0.0,Maggie Goodlander,Lily Tang Williams
NH-02,323ff676-e8d3-44aa-a932-d8cb8fbc0695,St. Anselm,2026-06-25,802,1.3,,50.0,31.0,19.0,0.0,,,0.0,0.0,Maggie Goodlander,Lily Tang Williams
NH-GOV,e88447b9-f7d0-4b4f-8e64-299d1b347ab3,co/efficient,2025-10-13,1034,1.0,R,40.0,43.0,-3.0,0.0,,,0.0,0.0,Generic Democrat,Kelly Ayotte
NH-GOV,595a8c5c-ca0e-46db-b6f7-75559cf68bbc,University of New Hampshire,2026-01-19,2031,1.3,,39.0,50.0,-11.0,0.0,,,0.0,0.0,Jon Kiper,Kelly Ayotte
NH-GOV,595a8c5c-ca0e-46db-b6f7-75559cf68bbc,University of New Hampshire,2026-01-19,2027,1.3,,41.0,49.0,-8.0,0.0,,,0.0,0.0,Deaglan McEachern,Kelly Ayotte
NH-GOV,302e9979-627b-4b96-8d16-f9779504f5d2,yes. every kid. foundation.,2026-01-29,563,1.3,,37.0,47.0,-10.0,0.0,,,0.0,0.0,Jon Kiper,Kelly Ayotte
NH-GOV,34dd8f45-0aed-4e65-bb57-a284d358ecf6,St. Anselm,2026-03-18,1491,1.3,,39.0,46.0,-7.0,0.0,,,0.0,0.0,Cinde Warmington,Kelly Ayotte
NH-GOV,34dd8f45-0aed-4e65-bb57-a284d358ecf6,St. Anselm,2026-03-18,1491,1.3,,31.0,45.0,-14.0,0.0,,,0.0,0.0,Jon Kiper,Kelly Ayotte
NH-GOV,cab70212-715f-4ec9-9b3b-dfc28a274f09,University of New Hampshire,2026-04-21,1117,1.3,,39.0,47.0,-8.0,0.0,,,0.0,0.0,Cinde Warmington,Kelly Ayotte
NH-GOV,efcc0bd7-9216-4651-8c14-726b8f5916bb,University of New Hampshire,2026-06-23,2221,1.3,,39.0,44.0,-5.0,0.0,,,0.0,0.0,Cinde Warmington,Kelly Ayotte
NH-GOV,323ff676-e8d3-44aa-a932-d8cb8fbc0695,St. Anselm,2026-06-25,1614,1.3,,37.0,45.0,-8.0,0.0,,,0.0,0.0,Cinde Warmington,Kelly Ayotte
NH-SEN,7baaa8e1-ecf8-5806-902f-7ca98b0c7412,Praecones Analytica,2025-03-01,626,1.3,,58.9,41.1,17.8,0.0,,,0.0,0.0,Jeanne Shaheen,Frank Edelblut
NH-SEN,7baaa8e1-ecf8-5806-902f-7ca98b0c7412,Praecones Analytica,2025-03-01,626,1.3,,45.6,54.4,-8.8,0.0,,,0.0,0.0,Jeanne Shaheen,Chris Sununu
NH-SEN,7baaa8e1-ecf8-5806-902f-7ca98b0c7412,Praecones Analytica,2025-03-01,626,1.3,,55.1,44.9,10.2,0.0,,,0.0,0.0,Jeanne Shaheen,Scott Brown
NH-SEN,2f286e9d-0343-4d30-bd6c-4c3b549e3265,Quantus Insights,2025-03-19,650,1.0,R,44.0,53.0,-9.0,0.0,,,0.0,0.0,Chris Pappas,Chris Sununu
NH-SEN,0d1b4016-4ff9-4cc6-abb6-a0e96683189c,St. Anselm,2025-08-27,1776,1.3,,48.0,30.0,18.0,0.0,,,0.0,0.0,Chris Pappas,Dan Innis
NH-SEN,0d1b4016-4ff9-4cc6-abb6-a0e96683189c,St. Anselm,2025-08-27,1776,1.3,,48.0,37.0,11.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,fbae8ab4-91e8-45c6-8740-61ebdf4a2ad6,1892 Polling,2025-09-04,500,1.3,,45.0,43.0,2.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,cbb19403-422b-4623-948b-f91fa51eda99,co/efficient,2025-09-12,904,1.0,R,48.0,42.0,6.0,0.0,,,0.0,0.0,Chris Pappas,Generic Republican
NH-SEN,cbb19403-422b-4623-948b-f91fa51eda99,co/efficient,2025-09-12,904,1.0,R,49.0,37.0,12.0,0.0,,,0.0,0.0,Chris Pappas,Dan Innis
NH-SEN,cbb19403-422b-4623-948b-f91fa51eda99,co/efficient,2025-09-12,904,1.0,R,46.0,43.0,3.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,cbb19403-422b-4623-948b-f91fa51eda99,co/efficient,2025-09-12,904,1.0,R,50.0,40.0,10.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,88470d41-7365-473e-990d-13285f72b5a9,University of New Hampshire,2025-09-23,1225,1.3,,49.0,43.0,6.0,0.0,,,0.0,0.0,Chris Pappas,Chris Sununu
NH-SEN,88470d41-7365-473e-990d-13285f72b5a9,University of New Hampshire,2025-09-23,1213,1.3,,52.0,37.0,15.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,e88447b9-f7d0-4b4f-8e64-299d1b347ab3,co/efficient,2025-10-13,1034,1.0,R,45.0,42.0,3.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,e88447b9-f7d0-4b4f-8e64-299d1b347ab3,co/efficient,2025-10-13,1034,1.0,R,49.0,39.0,10.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,c324b6c3-914d-4fbd-b735-c519ccee91bf,St. Anselm,2025-11-19,2212,1.3,,44.0,36.0,8.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,c324b6c3-914d-4fbd-b735-c519ccee91bf,St. Anselm,2025-11-19,2212,1.3,,44.0,41.0,3.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,66c43a54-fa87-4831-b7d6-89f03928e7fe,Guidant Polling and Strategy,2025-12-11,600,1.3,,49.0,38.0,11.0,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
NH-SEN,66c43a54-fa87-4831-b7d6-89f03928e7fe,Guidant Polling and Strategy,2025-12-11,600,1.3,,47.0,44.0,3.0,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,3067d655-e84a-4bc7-b9a5-3c35ad8b499d,Praecones Analytica,2025-12-28,603,1.3,,42.3,35.6,6.7,0.0,,,0.0,0.0,Chris Pappas,John E. Sununu
NH-SEN,3067d655-e84a-4bc7-b9a5-3c35ad8b499d,Praecones Analytica,2025-12-28,603,1.3,,45.8,28.0,17.8,0.0,,,0.0,0.0,Chris Pappas,Scott Brown
